,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：481yd,Hdcp：6,PAR：3,Reg.：135yd,Hdcp：9,PAR：4,Reg.：415yd,Hdcp：2
1,セカンド地点から左ドッグレッグのロングホール,セカンド地点から左ドッグレッグのロングホール,セカンド地点から左ドッグレッグのロングホール,池越えのショートホール,池越えのショートホール,池越えのショートホール,クロスバンカーに入ると２オン難　第１打が攻略の鍵,クロスバンカーに入ると２オン難　第１打が攻略の鍵,クロスバンカーに入ると２オン難　第１打が攻略の鍵
2,難易度-位/9ホール中 平均スコア- 平均パット数- パーオン率- フェアウェイ率- OB率- バンカー率-,難易度-位/9ホール中 平均スコア- 平均パット数- パーオン率- フェアウェイ率- OB率- バンカー率-,難易度-位/9ホール中 平均スコア- 平均パット数- パーオン率- フェアウェイ率- OB率- バンカー率-,難易度-位/9ホール中 平均スコア- 平均パット数- パーオン率- フェアウェイ率- OB率- バンカー率-,難易度-位/9ホール中 平均スコア- 平均パット数- パーオン率- フェアウェイ率- OB率- バンカー率-,難易度-位/9ホール中 平均スコア- 平均パット数- パーオン率- フェアウェイ率- OB率- バンカー率-,難易度-位/9ホール中 平均スコア- 平均パット数- パーオン率- フェアウェイ率- OB率- バンカー率-,難易度-位/9ホール中 平均スコア- 平均パット数- パーオン率- フェアウェイ率- OB率- バンカー率-,難易度-位/9ホール中 平均スコア- 平均パット数- パーオン率- フェアウェイ率- OB率- バンカー率-
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：410yd,Hdcp：5,PAR：3,Reg.：175yd,Hdcp：8,PAR：4,Reg.：401yd,Hdcp：4
5,見た目以上に右サイド狭い　左サイド松狙いがベスト,見た目以上に右サイド狭い　左サイド松狙いがベスト,見た目以上に右サイド狭い　左サイド松狙いがベスト,グリーン回りが広いショートホール,グリーン回りが広いショートホール,グリーン回りが広いショートホール,障害物もほとんどない　距離感を正確につかむこと,障害物もほとんどない　距離感を正確につかむこと,障害物もほとんどない　距離感を正確につかむこと
6,難易度-位/9ホール中 平均スコア- 平均パット数- パーオン率- フェアウェイ率- OB率- バンカー率-,難易度-位/9ホール中 平均スコア- 平均パット数- パーオン率- フェアウェイ率- OB率- バンカー率-,難易度-位/9ホール中 平均スコア- 平均パット数- パーオン率- フェアウェイ率- OB率- バンカー率-,難易度-位/9ホール中 平均スコア- 平均パット数- パーオン率- フェアウェイ率- OB率- バンカー率-,難易度-位/9ホール中 平均スコア- 平均パット数- パーオン率- フェアウェイ率- OB率- バンカー率-,難易度-位/9ホール中 平均スコア- 平均パット数- パーオン率- フェアウェイ率- OB率- バンカー率-,難易度-位/9ホール中 平均スコア- 平均パット数- パーオン率- フェアウェイ率- OB率- バンカー率-,難易度-位/9ホール中 平均スコア- 平均パット数- パーオン率- フェアウェイ率- OB率- バンカー率-,難易度-位/9ホール中 平均スコア- 平均パット数- パーオン率- フェアウェイ率- OB率- バンカー率-
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：400yd,Hdcp：3,PAR：4,Reg.：378yd,Hdcp：1,PAR：5,Reg.：488yd,Hdcp：7
9,ほぼ直線のミドルホール,ほぼ直線のミドルホール,ほぼ直線のミドルホール,ＦＷ中央に太い２本の松の木が待ちかまえています,ＦＷ中央に太い２本の松の木が待ちかまえています,ＦＷ中央に太い２本の松の木が待ちかまえています,セカンド地点からは広いＦＷでバーディを狙える,セカンド地点からは広いＦＷでバーディを狙える,セカンド地点からは広いＦＷでバーディを狙える
10,難易度-位/9ホール中 平均スコア- 平均パット数- パーオン率- フェアウェイ率- OB率- バンカー率-,難易度-位/9ホール中 平均スコア- 平均パット数- パーオン率- フェアウェイ率- OB率- バンカー率-,難易度-位/9ホール中 平均スコア- 平均パット数- パーオン率- フェアウェイ率- OB率- バンカー率-,難易度-位/9ホール中 平均スコア- 平均パット数- パーオン率- フェアウェイ率- OB率- バンカー率-,難易度-位/9ホール中 平均スコア- 平均パット数- パーオン率- フェアウェイ率- OB率- バンカー率-,難易度-位/9ホール中 平均スコア- 平均パット数- パーオン率- フェアウェイ率- OB率- バンカー率-,難易度-位/9ホール中 平均スコア- 平均パット数- パーオン率- フェアウェイ率- OB率- バンカー率-,難易度-位/9ホール中 平均スコア- 平均パット数- パーオン率- フェアウェイ率- OB率- バンカー率-,難易度-位/9ホール中 平均スコア- 平均パット数- パーオン率- フェアウェイ率- OB率- バンカー率-
