,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：312yd,Hdcp：2,PAR：3,Reg.：121yd,Hdcp：4,PAR：5,Reg.：482yd,Hdcp：1
1,軽く左にドッグレッグしたホール。ティーショットはフェアウェイやや右サイド狙い。ガードバンカーのアゴ高く。二打目は高い弾道で。,軽く左にドッグレッグしたホール。ティーショットはフェアウェイやや右サイド狙い。ガードバンカーのアゴ高く。二打目は高い弾道で。,軽く左にドッグレッグしたホール。ティーショットはフェアウェイやや右サイド狙い。ガードバンカーのアゴ高く。二打目は高い弾道で。,グリーン手前の池に注意。グリーン奥からのアプローチもむずかしい。確実にグリーンセンターへ。,グリーン手前の池に注意。グリーン奥からのアプローチもむずかしい。確実にグリーンセンターへ。,グリーン手前の池に注意。グリーン奥からのアプローチもむずかしい。確実にグリーンセンターへ。,ティーショットは正面の木狙い。二打目は左サイドの池に注意。グリーン周りからのアプローチは寄せがむずかしい。,ティーショットは正面の木狙い。二打目は左サイドの池に注意。グリーン周りからのアプローチは寄せがむずかしい。,ティーショットは正面の木狙い。二打目は左サイドの池に注意。グリーン周りからのアプローチは寄せがむずかしい。
2,難易度6位/9ホール中 平均スコア5.16 平均パット数2.01 パーオン率27.3% フェアウェイ率46.0% OB率11.0% バンカー率23.5%,難易度6位/9ホール中 平均スコア5.16 平均パット数2.01 パーオン率27.3% フェアウェイ率46.0% OB率11.0% バンカー率23.5%,難易度6位/9ホール中 平均スコア5.16 平均パット数2.01 パーオン率27.3% フェアウェイ率46.0% OB率11.0% バンカー率23.5%,難易度9位/9ホール中 平均スコア3.8 平均パット数1.99 パーオン率44.8% フェアウェイ率- OB率7.7% バンカー率1.0%,難易度9位/9ホール中 平均スコア3.8 平均パット数1.99 パーオン率44.8% フェアウェイ率- OB率7.7% バンカー率1.0%,難易度9位/9ホール中 平均スコア3.8 平均パット数1.99 パーオン率44.8% フェアウェイ率- OB率7.7% バンカー率1.0%,難易度1位/9ホール中 平均スコア6.59 平均パット数2.03 パーオン率18.3% フェアウェイ率52.0% OB率15.8% バンカー率15.0%,難易度1位/9ホール中 平均スコア6.59 平均パット数2.03 パーオン率18.3% フェアウェイ率52.0% OB率15.8% バンカー率15.0%,難易度1位/9ホール中 平均スコア6.59 平均パット数2.03 パーオン率18.3% フェアウェイ率52.0% OB率15.8% バンカー率15.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：329yd,Hdcp：5,PAR：3,Reg.：145yd,Hdcp：6,PAR：4,Reg.：324yd,Hdcp：9
5,右ドッグレッグのミドルホール。ティーショットはフェアウェイセンター狙い。右を狙いすぎると、二打目が木超えのむずかしいショットに。,右ドッグレッグのミドルホール。ティーショットはフェアウェイセンター狙い。右を狙いすぎると、二打目が木超えのむずかしいショットに。,右ドッグレッグのミドルホール。ティーショットはフェアウェイセンター狙い。右を狙いすぎると、二打目が木超えのむずかしいショットに。,グリーン周りのガードバンカーに注意。確実にグリーンセンターへ。グリーン奥はＯＢ。,グリーン周りのガードバンカーに注意。確実にグリーンセンターへ。グリーン奥はＯＢ。,グリーン周りのガードバンカーに注意。確実にグリーンセンターへ。グリーン奥はＯＢ。,ティーショットはフェアウェイセンター狙い。グリーン左サイドは比較的安全。バーディーが狙えるホール。,ティーショットはフェアウェイセンター狙い。グリーン左サイドは比較的安全。バーディーが狙えるホール。,ティーショットはフェアウェイセンター狙い。グリーン左サイドは比較的安全。バーディーが狙えるホール。
6,難易度2位/9ホール中 平均スコア5.36 平均パット数2.04 パーオン率22.3% フェアウェイ率50.5% OB率12.0% バンカー率19.8%,難易度2位/9ホール中 平均スコア5.36 平均パット数2.04 パーオン率22.3% フェアウェイ率50.5% OB率12.0% バンカー率19.8%,難易度2位/9ホール中 平均スコア5.36 平均パット数2.04 パーオン率22.3% フェアウェイ率50.5% OB率12.0% バンカー率19.8%,難易度7位/9ホール中 平均スコア3.97 平均パット数1.92 パーオン率24.8% フェアウェイ率- OB率4.0% バンカー率29.0%,難易度7位/9ホール中 平均スコア3.97 平均パット数1.92 パーオン率24.8% フェアウェイ率- OB率4.0% バンカー率29.0%,難易度7位/9ホール中 平均スコア3.97 平均パット数1.92 パーオン率24.8% フェアウェイ率- OB率4.0% バンカー率29.0%,難易度5位/9ホール中 平均スコア5.2 平均パット数2.04 パーオン率28.3% フェアウェイ率55.5% OB率9.5% バンカー率22.0%,難易度5位/9ホール中 平均スコア5.2 平均パット数2.04 パーオン率28.3% フェアウェイ率55.5% OB率9.5% バンカー率22.0%,難易度5位/9ホール中 平均スコア5.2 平均パット数2.04 パーオン率28.3% フェアウェイ率55.5% OB率9.5% バンカー率22.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：307yd,Hdcp：7,PAR：3,Reg.：127yd,Hdcp：3,PAR：4,Reg.：328yd,Hdcp：8
9,ティーショットはフェアウェイセンター狙い。グリーン右手前のバンカーに注意。二打目は確実にグリーンセンターへ。,ティーショットはフェアウェイセンター狙い。グリーン右手前のバンカーに注意。二打目は確実にグリーンセンターへ。,ティーショットはフェアウェイセンター狙い。グリーン右手前のバンカーに注意。二打目は確実にグリーンセンターへ。,グリーン手前のバンカーに注意。高い弾道で、確実にグリーンセンターへ。,グリーン手前のバンカーに注意。高い弾道で、確実にグリーンセンターへ。,グリーン手前のバンカーに注意。高い弾道で、確実にグリーンセンターへ。,軽く左ドッグレッグしたホール。ティーショットはフェアウェイ右サイド狙い。グリーン左サイドはＯＢに近いので注意。,軽く左ドッグレッグしたホール。ティーショットはフェアウェイ右サイド狙い。グリーン左サイドはＯＢに近いので注意。,軽く左ドッグレッグしたホール。ティーショットはフェアウェイ右サイド狙い。グリーン左サイドはＯＢに近いので注意。
10,難易度3位/9ホール中 平均スコア5.27 平均パット数1.97 パーオン率21.0% フェアウェイ率46.5% OB率11.3% バンカー率25.5%,難易度3位/9ホール中 平均スコア5.27 平均パット数1.97 パーオン率21.0% フェアウェイ率46.5% OB率11.3% バンカー率25.5%,難易度3位/9ホール中 平均スコア5.27 平均パット数1.97 パーオン率21.0% フェアウェイ率46.5% OB率11.3% バンカー率25.5%,難易度8位/9ホール中 平均スコア3.96 平均パット数1.96 パーオン率28.3% フェアウェイ率- OB率6.7% バンカー率19.8%,難易度8位/9ホール中 平均スコア3.96 平均パット数1.96 パーオン率28.3% フェアウェイ率- OB率6.7% バンカー率19.8%,難易度8位/9ホール中 平均スコア3.96 平均パット数1.96 パーオン率28.3% フェアウェイ率- OB率6.7% バンカー率19.8%,難易度4位/9ホール中 平均スコア5.23 平均パット数1.96 パーオン率23.5% フェアウェイ率52.0% OB率26.3% バンカー率9.0%,難易度4位/9ホール中 平均スコア5.23 平均パット数1.96 パーオン率23.5% フェアウェイ率52.0% OB率26.3% バンカー率9.0%,難易度4位/9ホール中 平均スコア5.23 平均パット数1.96 パーオン率23.5% フェアウェイ率52.0% OB率26.3% バンカー率9.0%
