,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：515yd,Hdcp：2,PAR：4,Reg.：344yd,Hdcp：8,PAR：4,Reg.：379yd,Hdcp：5
1,真っ直ぐなロングホール　左右ＯＢ有り,真っ直ぐなロングホール　左右ＯＢ有り,真っ直ぐなロングホール　左右ＯＢ有り,左ドッグレッグのミドルホール　左ＯＢ有ります,左ドッグレッグのミドルホール　左ＯＢ有ります,左ドッグレッグのミドルホール　左ＯＢ有ります,池越えのミドルホール　右側にＯＢ有ります,池越えのミドルホール　右側にＯＢ有ります,池越えのミドルホール　右側にＯＢ有ります
2,難易度2位/9ホール中 平均スコア6.53 平均パット数1.97 パーオン率22.0% フェアウェイ率50.0% OB率33.3% バンカー率24.3%,難易度2位/9ホール中 平均スコア6.53 平均パット数1.97 パーオン率22.0% フェアウェイ率50.0% OB率33.3% バンカー率24.3%,難易度2位/9ホール中 平均スコア6.53 平均パット数1.97 パーオン率22.0% フェアウェイ率50.0% OB率33.3% バンカー率24.3%,難易度4位/9ホール中 平均スコア5.36 平均パット数2.08 パーオン率24.3% フェアウェイ率58.8% OB率15.5% バンカー率27.3%,難易度4位/9ホール中 平均スコア5.36 平均パット数2.08 パーオン率24.3% フェアウェイ率58.8% OB率15.5% バンカー率27.3%,難易度4位/9ホール中 平均スコア5.36 平均パット数2.08 パーオン率24.3% フェアウェイ率58.8% OB率15.5% バンカー率27.3%,難易度5位/9ホール中 平均スコア5.39 平均パット数1.89 パーオン率13.0% フェアウェイ率53.0% OB率4.0% バンカー率18.3%,難易度5位/9ホール中 平均スコア5.39 平均パット数1.89 パーオン率13.0% フェアウェイ率53.0% OB率4.0% バンカー率18.3%,難易度5位/9ホール中 平均スコア5.39 平均パット数1.89 パーオン率13.0% フェアウェイ率53.0% OB率4.0% バンカー率18.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：360yd,Hdcp：4,PAR：5,Reg.：540yd,Hdcp：1,PAR：3,Reg.：135yd,Hdcp：7
5,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール,池越えのショートホール,池越えのショートホール,池越えのショートホール
6,難易度3位/9ホール中 平均スコア5.46 平均パット数1.99 パーオン率12.3% フェアウェイ率47.5% OB率4.8% バンカー率21.3%,難易度3位/9ホール中 平均スコア5.46 平均パット数1.99 パーオン率12.3% フェアウェイ率47.5% OB率4.8% バンカー率21.3%,難易度3位/9ホール中 平均スコア5.46 平均パット数1.99 パーオン率12.3% フェアウェイ率47.5% OB率4.8% バンカー率21.3%,難易度1位/9ホール中 平均スコア6.67 平均パット数1.95 パーオン率15.3% フェアウェイ率56.5% OB率17.8% バンカー率9.0%,難易度1位/9ホール中 平均スコア6.67 平均パット数1.95 パーオン率15.3% フェアウェイ率56.5% OB率17.8% バンカー率9.0%,難易度1位/9ホール中 平均スコア6.67 平均パット数1.95 パーオン率15.3% フェアウェイ率56.5% OB率17.8% バンカー率9.0%,難易度9位/9ホール中 平均スコア4.08 平均パット数1.91 パーオン率21.3% フェアウェイ率- OB率9.0% バンカー率22.0%,難易度9位/9ホール中 平均スコア4.08 平均パット数1.91 パーオン率21.3% フェアウェイ率- OB率9.0% バンカー率22.0%,難易度9位/9ホール中 平均スコア4.08 平均パット数1.91 パーオン率21.3% フェアウェイ率- OB率9.0% バンカー率22.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：407yd,Hdcp：3,PAR：3,Reg.：142yd,Hdcp：9,PAR：4,Reg.：297yd,Hdcp：6
9,左ドッグレッグのミドルホール　左側ＯＢ,左ドッグレッグのミドルホール　左側ＯＢ,左ドッグレッグのミドルホール　左側ＯＢ,池越えのショートホール　左側ＯＢ,池越えのショートホール　左側ＯＢ,池越えのショートホール　左側ＯＢ,短いミドルホール　フェアウェイは狭くて馬の背状,短いミドルホール　フェアウェイは狭くて馬の背状,短いミドルホール　フェアウェイは狭くて馬の背状
10,難易度6位/9ホール中 平均スコア5.37 平均パット数1.96 パーオン率14.3% フェアウェイ率60.0% OB率10.8% バンカー率8.5%,難易度6位/9ホール中 平均スコア5.37 平均パット数1.96 パーオン率14.3% フェアウェイ率60.0% OB率10.8% バンカー率8.5%,難易度6位/9ホール中 平均スコア5.37 平均パット数1.96 パーオン率14.3% フェアウェイ率60.0% OB率10.8% バンカー率8.5%,難易度8位/9ホール中 平均スコア4.2 平均パット数1.94 パーオン率19.8% フェアウェイ率- OB率20.3% バンカー率21.5%,難易度8位/9ホール中 平均スコア4.2 平均パット数1.94 パーオン率19.8% フェアウェイ率- OB率20.3% バンカー率21.5%,難易度8位/9ホール中 平均スコア4.2 平均パット数1.94 パーオン率19.8% フェアウェイ率- OB率20.3% バンカー率21.5%,難易度7位/9ホール中 平均スコア5.31 平均パット数1.95 パーオン率18.0% フェアウェイ率40.0% OB率4.3% バンカー率17.3%,難易度7位/9ホール中 平均スコア5.31 平均パット数1.95 パーオン率18.0% フェアウェイ率40.0% OB率4.3% バンカー率17.3%,難易度7位/9ホール中 平均スコア5.31 平均パット数1.95 パーオン率18.0% フェアウェイ率40.0% OB率4.3% バンカー率17.3%
