,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：426yd,Hdcp：5,PAR：5,Reg.：448yd,Hdcp：2,PAR：3,Reg.：151yd,Hdcp：8
1,打上げ打下ろしのフルスイングの出来るホール,打上げ打下ろしのフルスイングの出来るホール,打上げ打下ろしのフルスイングの出来るホール,比較的距離のないロングホール,比較的距離のないロングホール,比較的距離のないロングホール,花道の広い大きなグリーンのホール,花道の広い大きなグリーンのホール,花道の広い大きなグリーンのホール
2,難易度1位/9ホール中 平均スコア5.74 平均パット数2.1 パーオン率9.3% フェアウェイ率39.8% OB率5.0% バンカー率22.3%,難易度1位/9ホール中 平均スコア5.74 平均パット数2.1 パーオン率9.3% フェアウェイ率39.8% OB率5.0% バンカー率22.3%,難易度1位/9ホール中 平均スコア5.74 平均パット数2.1 パーオン率9.3% フェアウェイ率39.8% OB率5.0% バンカー率22.3%,難易度8位/9ホール中 平均スコア5.82 平均パット数2.02 パーオン率47.0% フェアウェイ率45.8% OB率14.0% バンカー率14.0%,難易度8位/9ホール中 平均スコア5.82 平均パット数2.02 パーオン率47.0% フェアウェイ率45.8% OB率14.0% バンカー率14.0%,難易度8位/9ホール中 平均スコア5.82 平均パット数2.02 パーオン率47.0% フェアウェイ率45.8% OB率14.0% バンカー率14.0%,難易度9位/9ホール中 平均スコア3.87 平均パット数1.98 パーオン率30.3% フェアウェイ率- OB率11.3% バンカー率22.5%,難易度9位/9ホール中 平均スコア3.87 平均パット数1.98 パーオン率30.3% フェアウェイ率- OB率11.3% バンカー率22.5%,難易度9位/9ホール中 平均スコア3.87 平均パット数1.98 パーオン率30.3% フェアウェイ率- OB率11.3% バンカー率22.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：371yd,Hdcp：4,PAR：4,Reg.：357yd,Hdcp：7,PAR：5,Reg.：498yd,Hdcp：1
5,逆Ｓ字形のむずかしいミドルホール,逆Ｓ字形のむずかしいミドルホール,逆Ｓ字形のむずかしいミドルホール,右ＯＢの打下ろしのホール,右ＯＢの打下ろしのホール,右ＯＢの打下ろしのホール,右ドッグレッグの一番距離のあるロングホール,右ドッグレッグの一番距離のあるロングホール,右ドッグレッグの一番距離のあるロングホール
6,難易度3位/9ホール中 平均スコア5.62 平均パット数2.16 パーオン率11.5% フェアウェイ率37.8% OB率12.5% バンカー率13.5%,難易度3位/9ホール中 平均スコア5.62 平均パット数2.16 パーオン率11.5% フェアウェイ率37.8% OB率12.5% バンカー率13.5%,難易度3位/9ホール中 平均スコア5.62 平均パット数2.16 パーオン率11.5% フェアウェイ率37.8% OB率12.5% バンカー率13.5%,難易度6位/9ホール中 平均スコア5.35 平均パット数2.08 パーオン率23.0% フェアウェイ率39.0% OB率30.0% バンカー率7.8%,難易度6位/9ホール中 平均スコア5.35 平均パット数2.08 パーオン率23.0% フェアウェイ率39.0% OB率30.0% バンカー率7.8%,難易度6位/9ホール中 平均スコア5.35 平均パット数2.08 パーオン率23.0% フェアウェイ率39.0% OB率30.0% バンカー率7.8%,難易度2位/9ホール中 平均スコア6.63 平均パット数2.04 パーオン率15.8% フェアウェイ率49.3% OB率33.3% バンカー率7.5%,難易度2位/9ホール中 平均スコア6.63 平均パット数2.04 パーオン率15.8% フェアウェイ率49.3% OB率33.3% バンカー率7.5%,難易度2位/9ホール中 平均スコア6.63 平均パット数2.04 パーオン率15.8% フェアウェイ率49.3% OB率33.3% バンカー率7.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：347yd,Hdcp：3,PAR：3,Reg.：139yd,Hdcp：9,PAR：4,Reg.：404yd,Hdcp：6
9,左ＯＢ打上げホール,左ＯＢ打上げホール,左ＯＢ打上げホール,打下ろしのショートホール,打下ろしのショートホール,打下ろしのショートホール,ふじコースで一番高いティーグランドからの打下ろし,ふじコースで一番高いティーグランドからの打下ろし,ふじコースで一番高いティーグランドからの打下ろし
10,難易度5位/9ホール中 平均スコア5.45 平均パット数2.02 パーオン率15.3% フェアウェイ率39.0% OB率23.8% バンカー率8.3%,難易度5位/9ホール中 平均スコア5.45 平均パット数2.02 パーオン率15.3% フェアウェイ率39.0% OB率23.8% バンカー率8.3%,難易度5位/9ホール中 平均スコア5.45 平均パット数2.02 パーオン率15.3% フェアウェイ率39.0% OB率23.8% バンカー率8.3%,難易度7位/9ホール中 平均スコア4.05 平均パット数2.08 パーオン率29.0% フェアウェイ率- OB率6.7% バンカー率19.8%,難易度7位/9ホール中 平均スコア4.05 平均パット数2.08 パーオン率29.0% フェアウェイ率- OB率6.7% バンカー率19.8%,難易度7位/9ホール中 平均スコア4.05 平均パット数2.08 パーオン率29.0% フェアウェイ率- OB率6.7% バンカー率19.8%,難易度4位/9ホール中 平均スコア5.55 平均パット数2.14 パーオン率15.5% フェアウェイ率35.8% OB率31.8% バンカー率5.3%,難易度4位/9ホール中 平均スコア5.55 平均パット数2.14 パーオン率15.5% フェアウェイ率35.8% OB率31.8% バンカー率5.3%,難易度4位/9ホール中 平均スコア5.55 平均パット数2.14 パーオン率15.5% フェアウェイ率35.8% OB率31.8% バンカー率5.3%
