,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：333yd,Hdcp：9,PAR：5,Reg.：493yd,Hdcp：5,PAR：3,Reg.：149yd,Hdcp：17
1,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,グリーンの奥が浅いのでオーバーは危険,グリーンの奥が浅いのでオーバーは危険,グリーンの奥が浅いのでオーバーは危険
2,難易度11位/18ホール中 平均スコア5.33 平均パット数2 パーオン率31.5% フェアウェイ率50.0% OB率35.3% バンカー率6.0%,難易度11位/18ホール中 平均スコア5.33 平均パット数2 パーオン率31.5% フェアウェイ率50.0% OB率35.3% バンカー率6.0%,難易度11位/18ホール中 平均スコア5.33 平均パット数2 パーオン率31.5% フェアウェイ率50.0% OB率35.3% バンカー率6.0%,難易度16位/18ホール中 平均スコア6.15 平均パット数2.04 パーオン率35.5% フェアウェイ率54.3% OB率29.0% バンカー率19.3%,難易度16位/18ホール中 平均スコア6.15 平均パット数2.04 パーオン率35.5% フェアウェイ率54.3% OB率29.0% バンカー率19.3%,難易度16位/18ホール中 平均スコア6.15 平均パット数2.04 パーオン率35.5% フェアウェイ率54.3% OB率29.0% バンカー率19.3%,難易度17位/18ホール中 平均スコア4.02 平均パット数2.08 パーオン率27.8% フェアウェイ率- OB率43.5% バンカー率28.7%,難易度17位/18ホール中 平均スコア4.02 平均パット数2.08 パーオン率27.8% フェアウェイ率- OB率43.5% バンカー率28.7%,難易度17位/18ホール中 平均スコア4.02 平均パット数2.08 パーオン率27.8% フェアウェイ率- OB率43.5% バンカー率28.7%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：355yd,Hdcp：1,PAR：5,Reg.：538yd,Hdcp：7,PAR：4,Reg.：357yd,Hdcp：15
5,ティショットは安全に右サイドを狙う,ティショットは安全に右サイドを狙う,ティショットは安全に右サイドを狙う,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
6,難易度2位/18ホール中 平均スコア5.61 平均パット数2.15 パーオン率14.8% フェアウェイ率45.3% OB率42.0% バンカー率-,難易度2位/18ホール中 平均スコア5.61 平均パット数2.15 パーオン率14.8% フェアウェイ率45.3% OB率42.0% バンカー率-,難易度2位/18ホール中 平均スコア5.61 平均パット数2.15 パーオン率14.8% フェアウェイ率45.3% OB率42.0% バンカー率-,難易度5位/18ホール中 平均スコア6.51 平均パット数1.95 パーオン率22.7% フェアウェイ率54.3% OB率33.7% バンカー率11.7%,難易度5位/18ホール中 平均スコア6.51 平均パット数1.95 パーオン率22.7% フェアウェイ率54.3% OB率33.7% バンカー率11.7%,難易度5位/18ホール中 平均スコア6.51 平均パット数1.95 パーオン率22.7% フェアウェイ率54.3% OB率33.7% バンカー率11.7%,難易度8位/18ホール中 平均スコア5.31 平均パット数2.12 パーオン率24.3% フェアウェイ率49.0% OB率52.0% バンカー率13.0%,難易度8位/18ホール中 平均スコア5.31 平均パット数2.12 パーオン率24.3% フェアウェイ率49.0% OB率52.0% バンカー率13.0%,難易度8位/18ホール中 平均スコア5.31 平均パット数2.12 パーオン率24.3% フェアウェイ率49.0% OB率52.0% バンカー率13.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：377yd,Hdcp：3,PAR：3,Reg.：166yd,Hdcp：13,PAR：4,Reg.：326yd,Hdcp：11
9,ティショットはバンカーに注意しＦＷ左サイド狙いで,ティショットはバンカーに注意しＦＷ左サイド狙いで,ティショットはバンカーに注意しＦＷ左サイド狙いで,グリーンの奥にクリークがあるのでオーバーは禁物,グリーンの奥にクリークがあるのでオーバーは禁物,グリーンの奥にクリークがあるのでオーバーは禁物,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
10,難易度3位/18ホール中 平均スコア5.61 平均パット数2.08 パーオン率17.0% フェアウェイ率48.0% OB率49.5% バンカー率27.0%,難易度3位/18ホール中 平均スコア5.61 平均パット数2.08 パーオン率17.0% フェアウェイ率48.0% OB率49.5% バンカー率27.0%,難易度3位/18ホール中 平均スコア5.61 平均パット数2.08 パーオン率17.0% フェアウェイ率48.0% OB率49.5% バンカー率27.0%,難易度15位/18ホール中 平均スコア4.07 平均パット数2.09 パーオン率25.5% フェアウェイ率- OB率51.7% バンカー率29.3%,難易度15位/18ホール中 平均スコア4.07 平均パット数2.09 パーオン率25.5% フェアウェイ率- OB率51.7% バンカー率29.3%,難易度15位/18ホール中 平均スコア4.07 平均パット数2.09 パーオン率25.5% フェアウェイ率- OB率51.7% バンカー率29.3%,難易度10位/18ホール中 平均スコア5.25 平均パット数1.97 パーオン率28.0% フェアウェイ率59.8% OB率42.7% バンカー率5.5%,難易度10位/18ホール中 平均スコア5.25 平均パット数1.97 パーオン率28.0% フェアウェイ率59.8% OB率42.7% バンカー率5.5%,難易度10位/18ホール中 平均スコア5.25 平均パット数1.97 パーオン率28.0% フェアウェイ率59.8% OB率42.7% バンカー率5.5%
