,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：395yd,Hdcp：9,PAR：3,Reg.：160yd,Hdcp：15,PAR：5,Reg.：570yd,Hdcp：3
1,打ち降ろしで左側から谷が迫っている感じのホール,打ち降ろしで左側から谷が迫っている感じのホール,打ち降ろしで左側から谷が迫っている感じのホール,谷越えのショートホール,谷越えのショートホール,谷越えのショートホール,フェアウェイ中央の松の右サイドからがベストルート,フェアウェイ中央の松の右サイドからがベストルート,フェアウェイ中央の松の右サイドからがベストルート
2,難易度2位/18ホール中 平均スコア5.63 平均パット数1.97 パーオン率11.8% フェアウェイ率54.0% OB率42.8% バンカー率31.3%,難易度2位/18ホール中 平均スコア5.63 平均パット数1.97 パーオン率11.8% フェアウェイ率54.0% OB率42.8% バンカー率31.3%,難易度2位/18ホール中 平均スコア5.63 平均パット数1.97 パーオン率11.8% フェアウェイ率54.0% OB率42.8% バンカー率31.3%,難易度17位/18ホール中 平均スコア4.11 平均パット数2.13 パーオン率29.8% フェアウェイ率- OB率25.5% バンカー率33.5%,難易度17位/18ホール中 平均スコア4.11 平均パット数2.13 パーオン率29.8% フェアウェイ率- OB率25.5% バンカー率33.5%,難易度17位/18ホール中 平均スコア4.11 平均パット数2.13 パーオン率29.8% フェアウェイ率- OB率25.5% バンカー率33.5%,難易度14位/18ホール中 平均スコア6.16 平均パット数1.89 パーオン率29.3% フェアウェイ率48.3% OB率42.0% バンカー率11.3%,難易度14位/18ホール中 平均スコア6.16 平均パット数1.89 パーオン率29.3% フェアウェイ率48.3% OB率42.0% バンカー率11.3%,難易度14位/18ホール中 平均スコア6.16 平均パット数1.89 パーオン率29.3% フェアウェイ率48.3% OB率42.0% バンカー率11.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：408yd,Hdcp：1,PAR：3,Reg.：165yd,Hdcp：13,PAR：4,Reg.：337yd,Hdcp：7
5,一打は打ち下ろし、二打は打ち上げとなる,一打は打ち下ろし、二打は打ち上げとなる,一打は打ち下ろし、二打は打ち上げとなる,ゆるい打ち上げでグリーンの中央を狙いワンオン,ゆるい打ち上げでグリーンの中央を狙いワンオン,ゆるい打ち上げでグリーンの中央を狙いワンオン,ティグランドから打ち降ろしのミドルホール,ティグランドから打ち降ろしのミドルホール,ティグランドから打ち降ろしのミドルホール
6,難易度3位/18ホール中 平均スコア5.62 平均パット数1.94 パーオン率6.8% フェアウェイ率38.3% OB率20.3% バンカー率24.3%,難易度3位/18ホール中 平均スコア5.62 平均パット数1.94 パーオン率6.8% フェアウェイ率38.3% OB率20.3% バンカー率24.3%,難易度3位/18ホール中 平均スコア5.62 平均パット数1.94 パーオン率6.8% フェアウェイ率38.3% OB率20.3% バンカー率24.3%,難易度18位/18ホール中 平均スコア3.88 平均パット数1.94 パーオン率29.3% フェアウェイ率- OB率5.3% バンカー率33.5%,難易度18位/18ホール中 平均スコア3.88 平均パット数1.94 パーオン率29.3% フェアウェイ率- OB率5.3% バンカー率33.5%,難易度18位/18ホール中 平均スコア3.88 平均パット数1.94 パーオン率29.3% フェアウェイ率- OB率5.3% バンカー率33.5%,難易度12位/18ホール中 平均スコア5.32 平均パット数1.93 パーオン率19.0% フェアウェイ率43.0% OB率20.7% バンカー率40.3%,難易度12位/18ホール中 平均スコア5.32 平均パット数1.93 パーオン率19.0% フェアウェイ率43.0% OB率20.7% バンカー率40.3%,難易度12位/18ホール中 平均スコア5.32 平均パット数1.93 パーオン率19.0% フェアウェイ率43.0% OB率20.7% バンカー率40.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：520yd,Hdcp：17,PAR：4,Reg.：405yd,Hdcp：5,PAR：4,Reg.：412yd,Hdcp：11
9,一打二打とも左の土手裾を狙うのがベストである,一打二打とも左の土手裾を狙うのがベストである,一打二打とも左の土手裾を狙うのがベストである,グリーンまで打ち上げになる距離のあるホール,グリーンまで打ち上げになる距離のあるホール,グリーンまで打ち上げになる距離のあるホール,２３０ｙ付近からＦＷが一段下がりグリーンに打上げ,２３０ｙ付近からＦＷが一段下がりグリーンに打上げ,２３０ｙ付近からＦＷが一段下がりグリーンに打上げ
10,難易度11位/18ホール中 平均スコア6.31 平均パット数1.91 パーオン率22.5% フェアウェイ率51.5% OB率37.5% バンカー率17.0%,難易度11位/18ホール中 平均スコア6.31 平均パット数1.91 パーオン率22.5% フェアウェイ率51.5% OB率37.5% バンカー率17.0%,難易度11位/18ホール中 平均スコア6.31 平均パット数1.91 パーオン率22.5% フェアウェイ率51.5% OB率37.5% バンカー率17.0%,難易度5位/18ホール中 平均スコア5.55 平均パット数1.92 パーオン率9.3% フェアウェイ率47.0% OB率21.8% バンカー率28.0%,難易度5位/18ホール中 平均スコア5.55 平均パット数1.92 パーオン率9.3% フェアウェイ率47.0% OB率21.8% バンカー率28.0%,難易度5位/18ホール中 平均スコア5.55 平均パット数1.92 パーオン率9.3% フェアウェイ率47.0% OB率21.8% バンカー率28.0%,難易度1位/18ホール中 平均スコア5.65 平均パット数2.13 パーオン率9.8% フェアウェイ率44.0% OB率21.3% バンカー率11.3%,難易度1位/18ホール中 平均スコア5.65 平均パット数2.13 パーオン率9.8% フェアウェイ率44.0% OB率21.3% バンカー率11.3%,難易度1位/18ホール中 平均スコア5.65 平均パット数2.13 パーオン率9.8% フェアウェイ率44.0% OB率21.3% バンカー率11.3%
