,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：492yd,Hdcp：18,PAR：4,Reg.：401yd,Hdcp：4,PAR：4,Reg.：377yd,Hdcp：10
1,ティショットの狙い目は、ＦＷ中央よりやや左側,ティショットの狙い目は、ＦＷ中央よりやや左側,ティショットの狙い目は、ＦＷ中央よりやや左側,ティショットの狙い目はＦＷ右側　ＦＷは左に傾斜,ティショットの狙い目はＦＷ右側　ＦＷは左に傾斜,ティショットの狙い目はＦＷ右側　ＦＷは左に傾斜,ティショットの狙い目はＦＷの右側　２段グリーン,ティショットの狙い目はＦＷの右側　２段グリーン,ティショットの狙い目はＦＷの右側　２段グリーン
2,難易度14位/18ホール中 平均スコア6.06 平均パット数1.94 パーオン率33.3% フェアウェイ率46.5% OB率17.0% バンカー率25.0%,難易度14位/18ホール中 平均スコア6.06 平均パット数1.94 パーオン率33.3% フェアウェイ率46.5% OB率17.0% バンカー率25.0%,難易度14位/18ホール中 平均スコア6.06 平均パット数1.94 パーオン率33.3% フェアウェイ率46.5% OB率17.0% バンカー率25.0%,難易度2位/18ホール中 平均スコア5.59 平均パット数2.08 パーオン率16.3% フェアウェイ率40.3% OB率43.3% バンカー率9.5%,難易度2位/18ホール中 平均スコア5.59 平均パット数2.08 パーオン率16.3% フェアウェイ率40.3% OB率43.3% バンカー率9.5%,難易度2位/18ホール中 平均スコア5.59 平均パット数2.08 パーオン率16.3% フェアウェイ率40.3% OB率43.3% バンカー率9.5%,難易度4位/18ホール中 平均スコア5.52 平均パット数1.92 パーオン率12.5% フェアウェイ率41.3% OB率53.5% バンカー率20.3%,難易度4位/18ホール中 平均スコア5.52 平均パット数1.92 パーオン率12.5% フェアウェイ率41.3% OB率53.5% バンカー率20.3%,難易度4位/18ホール中 平均スコア5.52 平均パット数1.92 パーオン率12.5% フェアウェイ率41.3% OB率53.5% バンカー率20.3%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：3,Reg.：178yd,Hdcp：14,PAR：4,Reg.：379yd,Hdcp：12,PAR：4,Reg.：393yd,Hdcp：2
5,グリーンは右側が高い２段グリーン,グリーンは右側が高い２段グリーン,グリーンは右側が高い２段グリーン,ＯＢがせり出しＦＷが狭い　狙い目はＦＷ左側,ＯＢがせり出しＦＷが狭い　狙い目はＦＷ左側,ＯＢがせり出しＦＷが狭い　狙い目はＦＷ左側,ティショットの狙い目はＦＷ左側,ティショットの狙い目はＦＷ左側,ティショットの狙い目はＦＷ左側
6,難易度15位/18ホール中 平均スコア4.09 平均パット数1.86 パーオン率16.3% フェアウェイ率- OB率47.5% バンカー率18.3%,難易度15位/18ホール中 平均スコア4.09 平均パット数1.86 パーオン率16.3% フェアウェイ率- OB率47.5% バンカー率18.3%,難易度15位/18ホール中 平均スコア4.09 平均パット数1.86 パーオン率16.3% フェアウェイ率- OB率47.5% バンカー率18.3%,難易度3位/18ホール中 平均スコア5.56 平均パット数1.96 パーオン率13.3% フェアウェイ率44.3% OB率66.3% バンカー率4.0%,難易度3位/18ホール中 平均スコア5.56 平均パット数1.96 パーオン率13.3% フェアウェイ率44.3% OB率66.3% バンカー率4.0%,難易度3位/18ホール中 平均スコア5.56 平均パット数1.96 パーオン率13.3% フェアウェイ率44.3% OB率66.3% バンカー率4.0%,難易度1位/18ホール中 平均スコア5.67 平均パット数2.01 パーオン率10.5% フェアウェイ率52.8% OB率50.0% バンカー率-,難易度1位/18ホール中 平均スコア5.67 平均パット数2.01 パーオン率10.5% フェアウェイ率52.8% OB率50.0% バンカー率-,難易度1位/18ホール中 平均スコア5.67 平均パット数2.01 パーオン率10.5% フェアウェイ率52.8% OB率50.0% バンカー率-
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：173yd,Hdcp：16,PAR：4,Reg.：403yd,Hdcp：8,PAR：5,Reg.：525yd,Hdcp：6
9,奥行きがある為、ピン位置によってクラブ選択が重要,奥行きがある為、ピン位置によってクラブ選択が重要,奥行きがある為、ピン位置によってクラブ選択が重要,狙い目はＦＷ中央　みつばの形の３段グリーン,狙い目はＦＷ中央　みつばの形の３段グリーン,狙い目はＦＷ中央　みつばの形の３段グリーン,第二打目はグリーン右手前の池に注意,第二打目はグリーン右手前の池に注意,第二打目はグリーン右手前の池に注意
