,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：547yd,Hdcp：,PAR：4,Reg.：339yd,Hdcp：,PAR：3,Reg.：164yd,Hdcp：
1,第二打は左ドッグレッグとなるロングホール,第二打は左ドッグレッグとなるロングホール,第二打は左ドッグレッグとなるロングホール,自然の大岩をコースに配したフラットで短いミドル,自然の大岩をコースに配したフラットで短いミドル,自然の大岩をコースに配したフラットで短いミドル,長めのショート　正面に岩壺山、右側には郷谷山,長めのショート　正面に岩壺山、右側には郷谷山,長めのショート　正面に岩壺山、右側には郷谷山
2,難易度7位/18ホール中 平均スコア6.42 平均パット数1.98 パーオン率20.3% フェアウェイ率53.3% OB率5.0% バンカー率37.5%,難易度7位/18ホール中 平均スコア6.42 平均パット数1.98 パーオン率20.3% フェアウェイ率53.3% OB率5.0% バンカー率37.5%,難易度7位/18ホール中 平均スコア6.42 平均パット数1.98 パーオン率20.3% フェアウェイ率53.3% OB率5.0% バンカー率37.5%,難易度10位/18ホール中 平均スコア5.29 平均パット数2.08 パーオン率27.5% フェアウェイ率51.3% OB率14.3% バンカー率42.3%,難易度10位/18ホール中 平均スコア5.29 平均パット数2.08 パーオン率27.5% フェアウェイ率51.3% OB率14.3% バンカー率42.3%,難易度10位/18ホール中 平均スコア5.29 平均パット数2.08 パーオン率27.5% フェアウェイ率51.3% OB率14.3% バンカー率42.3%,難易度17位/18ホール中 平均スコア4.03 平均パット数2.05 パーオン率27.8% フェアウェイ率- OB率4.5% バンカー率32.5%,難易度17位/18ホール中 平均スコア4.03 平均パット数2.05 パーオン率27.8% フェアウェイ率- OB率4.5% バンカー率32.5%,難易度17位/18ホール中 平均スコア4.03 平均パット数2.05 パーオン率27.8% フェアウェイ率- OB率4.5% バンカー率32.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：350yd,Hdcp：,PAR：5,Reg.：523yd,Hdcp：,PAR：4,Reg.：371yd,Hdcp：
5,打ち下ろし左下がりのミドルホール,打ち下ろし左下がりのミドルホール,打ち下ろし左下がりのミドルホール,ダイナミックな自然に挑戦するようなロングホール,ダイナミックな自然に挑戦するようなロングホール,ダイナミックな自然に挑戦するようなロングホール,池越えのミドル　第二打は上りとなる,池越えのミドル　第二打は上りとなる,池越えのミドル　第二打は上りとなる
6,難易度14位/18ホール中 平均スコア5.26 平均パット数1.98 パーオン率24.0% フェアウェイ率40.5% OB率23.3% バンカー率29.8%,難易度14位/18ホール中 平均スコア5.26 平均パット数1.98 パーオン率24.0% フェアウェイ率40.5% OB率23.3% バンカー率29.8%,難易度14位/18ホール中 平均スコア5.26 平均パット数1.98 パーオン率24.0% フェアウェイ率40.5% OB率23.3% バンカー率29.8%,難易度2位/18ホール中 平均スコア6.58 平均パット数1.96 パーオン率17.0% フェアウェイ率46.5% OB率23.3% バンカー率31.8%,難易度2位/18ホール中 平均スコア6.58 平均パット数1.96 パーオン率17.0% フェアウェイ率46.5% OB率23.3% バンカー率31.8%,難易度2位/18ホール中 平均スコア6.58 平均パット数1.96 パーオン率17.0% フェアウェイ率46.5% OB率23.3% バンカー率31.8%,難易度9位/18ホール中 平均スコア5.41 平均パット数2.06 パーオン率20.5% フェアウェイ率39.8% OB率15.5% バンカー率19.3%,難易度9位/18ホール中 平均スコア5.41 平均パット数2.06 パーオン率20.5% フェアウェイ率39.8% OB率15.5% バンカー率19.3%,難易度9位/18ホール中 平均スコア5.41 平均パット数2.06 パーオン率20.5% フェアウェイ率39.8% OB率15.5% バンカー率19.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：148yd,Hdcp：,PAR：4,Reg.：371yd,Hdcp：,PAR：4,Reg.：397yd,Hdcp：
9,目の前につづく池がプレッシャーに感じるホール,目の前につづく池がプレッシャーに感じるホール,目の前につづく池がプレッシャーに感じるホール,やや登りで大きな谷越えとなるミドルホール,やや登りで大きな谷越えとなるミドルホール,やや登りで大きな谷越えとなるミドルホール,長めのミドル　遙かには煌めく日向灘が一望できる,長めのミドル　遙かには煌めく日向灘が一望できる,長めのミドル　遙かには煌めく日向灘が一望できる
10,難易度18位/18ホール中 平均スコア4 平均パット数2 パーオン率33.8% フェアウェイ率- OB率12.7% バンカー率3.5%,難易度18位/18ホール中 平均スコア4 平均パット数2 パーオン率33.8% フェアウェイ率- OB率12.7% バンカー率3.5%,難易度18位/18ホール中 平均スコア4 平均パット数2 パーオン率33.8% フェアウェイ率- OB率12.7% バンカー率3.5%,難易度12位/18ホール中 平均スコア5.29 平均パット数1.98 パーオン率19.0% フェアウェイ率48.8% OB率3.3% バンカー率29.0%,難易度12位/18ホール中 平均スコア5.29 平均パット数1.98 パーオン率19.0% フェアウェイ率48.8% OB率3.3% バンカー率29.0%,難易度12位/18ホール中 平均スコア5.29 平均パット数1.98 パーオン率19.0% フェアウェイ率48.8% OB率3.3% バンカー率29.0%,難易度4位/18ホール中 平均スコア5.53 平均パット数2.02 パーオン率10.8% フェアウェイ率43.3% OB率5.3% バンカー率28.5%,難易度4位/18ホール中 平均スコア5.53 平均パット数2.02 パーオン率10.8% フェアウェイ率43.3% OB率5.3% バンカー率28.5%,難易度4位/18ホール中 平均スコア5.53 平均パット数2.02 パーオン率10.8% フェアウェイ率43.3% OB率5.3% バンカー率28.5%
