,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：400yd,Hdcp：3,PAR：3,Reg.：171yd,Hdcp：15,PAR：4,Reg.：339yd,Hdcp：9
1,打ち上げ左ドッグのミドルホール　バンカー方向狙い,打ち上げ左ドッグのミドルホール　バンカー方向狙い,打ち上げ左ドッグのミドルホール　バンカー方向狙い,池やバンカーに惑わされずワンオンを狙おう,池やバンカーに惑わされずワンオンを狙おう,池やバンカーに惑わされずワンオンを狙おう,やや左ドッグのミドルホール　正面バンカー方向狙い,やや左ドッグのミドルホール　正面バンカー方向狙い,やや左ドッグのミドルホール　正面バンカー方向狙い
2,難易度1位/9ホール中 平均スコア5.77 平均パット数1.83 パーオン率5.3% フェアウェイ率43.8% OB率16.3% バンカー率7.3%,難易度1位/9ホール中 平均スコア5.77 平均パット数1.83 パーオン率5.3% フェアウェイ率43.8% OB率16.3% バンカー率7.3%,難易度1位/9ホール中 平均スコア5.77 平均パット数1.83 パーオン率5.3% フェアウェイ率43.8% OB率16.3% バンカー率7.3%,難易度7位/9ホール中 平均スコア4.16 平均パット数1.88 パーオン率16.8% フェアウェイ率- OB率25.0% バンカー率24.3%,難易度7位/9ホール中 平均スコア4.16 平均パット数1.88 パーオン率16.8% フェアウェイ率- OB率25.0% バンカー率24.3%,難易度7位/9ホール中 平均スコア4.16 平均パット数1.88 パーオン率16.8% フェアウェイ率- OB率25.0% バンカー率24.3%,難易度9位/9ホール中 平均スコア4.96 平均パット数1.96 パーオン率35.5% フェアウェイ率65.3% OB率16.7% バンカー率23.0%,難易度9位/9ホール中 平均スコア4.96 平均パット数1.96 パーオン率35.5% フェアウェイ率65.3% OB率16.7% バンカー率23.0%,難易度9位/9ホール中 平均スコア4.96 平均パット数1.96 パーオン率35.5% フェアウェイ率65.3% OB率16.7% バンカー率23.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：5,Reg.：472yd,Hdcp：7,PAR：4,Reg.：382yd,Hdcp：1,PAR：3,Reg.：158yd,Hdcp：13
5,まっすぐなロング　飛ばすよりフェアウェイキープ,まっすぐなロング　飛ばすよりフェアウェイキープ,まっすぐなロング　飛ばすよりフェアウェイキープ,やや打ち上げ距離のあるミドルホール　センター狙い,やや打ち上げ距離のあるミドルホール　センター狙い,やや打ち上げ距離のあるミドルホール　センター狙い,やや打ち下ろしのショートホール,やや打ち下ろしのショートホール,やや打ち下ろしのショートホール
6,難易度4位/9ホール中 平均スコア6.31 平均パット数2.01 パーオン率33.5% フェアウェイ率55.8% OB率24.3% バンカー率12.7%,難易度4位/9ホール中 平均スコア6.31 平均パット数2.01 パーオン率33.5% フェアウェイ率55.8% OB率24.3% バンカー率12.7%,難易度4位/9ホール中 平均スコア6.31 平均パット数2.01 パーオン率33.5% フェアウェイ率55.8% OB率24.3% バンカー率12.7%,難易度5位/9ホール中 平均スコア5.34 平均パット数2 パーオン率15.5% フェアウェイ率51.5% OB率18.0% バンカー率16.8%,難易度5位/9ホール中 平均スコア5.34 平均パット数2 パーオン率15.5% フェアウェイ率51.5% OB率18.0% バンカー率16.8%,難易度5位/9ホール中 平均スコア5.34 平均パット数2 パーオン率15.5% フェアウェイ率51.5% OB率18.0% バンカー率16.8%,難易度8位/9ホール中 平均スコア4.22 平均パット数1.95 パーオン率16.8% フェアウェイ率- OB率23.3% バンカー率-,難易度8位/9ホール中 平均スコア4.22 平均パット数1.95 パーオン率16.8% フェアウェイ率- OB率23.3% バンカー率-,難易度8位/9ホール中 平均スコア4.22 平均パット数1.95 パーオン率16.8% フェアウェイ率- OB率23.3% バンカー率-
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：389yd,Hdcp：11,PAR：5,Reg.：530yd,Hdcp：5,PAR：4,Reg.：375yd,Hdcp：17
9,打ち上げ左ドッグのミドルホール　バンカー左側狙い,打ち上げ左ドッグのミドルホール　バンカー左側狙い,打ち上げ左ドッグのミドルホール　バンカー左側狙い,豪快な打ち下ろしロング　谷越えとなる第２打がカギ,豪快な打ち下ろしロング　谷越えとなる第２打がカギ,豪快な打ち下ろしロング　谷越えとなる第２打がカギ,やや打ち下ろし右ドッグのミドル　バンカー方向狙い,やや打ち下ろし右ドッグのミドル　バンカー方向狙い,やや打ち下ろし右ドッグのミドル　バンカー方向狙い
10,難易度3位/9ホール中 平均スコア5.46 平均パット数2.02 パーオン率15.3% フェアウェイ率51.3% OB率7.0% バンカー率9.5%,難易度3位/9ホール中 平均スコア5.46 平均パット数2.02 パーオン率15.3% フェアウェイ率51.3% OB率7.0% バンカー率9.5%,難易度3位/9ホール中 平均スコア5.46 平均パット数2.02 パーオン率15.3% フェアウェイ率51.3% OB率7.0% バンカー率9.5%,難易度2位/9ホール中 平均スコア6.47 平均パット数1.89 パーオン率20.5% フェアウェイ率51.8% OB率24.8% バンカー率7.0%,難易度2位/9ホール中 平均スコア6.47 平均パット数1.89 パーオン率20.5% フェアウェイ率51.8% OB率24.8% バンカー率7.0%,難易度2位/9ホール中 平均スコア6.47 平均パット数1.89 パーオン率20.5% フェアウェイ率51.8% OB率24.8% バンカー率7.0%,難易度6位/9ホール中 平均スコア5.27 平均パット数1.96 パーオン率23.0% フェアウェイ率46.5% OB率22.3% バンカー率23.3%,難易度6位/9ホール中 平均スコア5.27 平均パット数1.96 パーオン率23.0% フェアウェイ率46.5% OB率22.3% バンカー率23.3%,難易度6位/9ホール中 平均スコア5.27 平均パット数1.96 パーオン率23.0% フェアウェイ率46.5% OB率22.3% バンカー率23.3%
