,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：377yd,Hdcp：2,PAR：4,Reg.：391yd,Hdcp：8,PAR：5,Reg.：569yd,Hdcp：4
1,フェアウェイセンター右がベストポジション,フェアウェイセンター右がベストポジション,フェアウェイセンター右がベストポジション,ストレートなミドルホール,ストレートなミドルホール,ストレートなミドルホール,ワイドでロングなホール,ワイドでロングなホール,ワイドでロングなホール
2,難易度3位/18ホール中 平均スコア5.57 平均パット数2.07 パーオン率14.5% フェアウェイ率50.0% OB率28.0% バンカー率32.8%,難易度3位/18ホール中 平均スコア5.57 平均パット数2.07 パーオン率14.5% フェアウェイ率50.0% OB率28.0% バンカー率32.8%,難易度3位/18ホール中 平均スコア5.57 平均パット数2.07 パーオン率14.5% フェアウェイ率50.0% OB率28.0% バンカー率32.8%,難易度6位/18ホール中 平均スコア5.39 平均パット数2.04 パーオン率20.8% フェアウェイ率61.8% OB率18.5% バンカー率26.0%,難易度6位/18ホール中 平均スコア5.39 平均パット数2.04 パーオン率20.8% フェアウェイ率61.8% OB率18.5% バンカー率26.0%,難易度6位/18ホール中 平均スコア5.39 平均パット数2.04 パーオン率20.8% フェアウェイ率61.8% OB率18.5% バンカー率26.0%,難易度2位/18ホール中 平均スコア6.47 平均パット数2.02 パーオン率23.8% フェアウェイ率62.5% OB率33.8% バンカー率16.0%,難易度2位/18ホール中 平均スコア6.47 平均パット数2.02 パーオン率23.8% フェアウェイ率62.5% OB率33.8% バンカー率16.0%,難易度2位/18ホール中 平均スコア6.47 平均パット数2.02 パーオン率23.8% フェアウェイ率62.5% OB率33.8% バンカー率16.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：155yd,Hdcp：9,PAR：4,Reg.：341yd,Hdcp：7,PAR：4,Reg.：379yd,Hdcp：3
5,グリーン手前のガードバンカーに注意,グリーン手前のガードバンカーに注意,グリーン手前のガードバンカーに注意,正面のクロスバンカー右が狙い目,正面のクロスバンカー右が狙い目,正面のクロスバンカー右が狙い目,正確なティーショットが要求される,正確なティーショットが要求される,正確なティーショットが要求される
6,難易度16位/18ホール中 平均スコア3.95 平均パット数2.04 パーオン率35.5% フェアウェイ率- OB率21.8% バンカー率18.5%,難易度16位/18ホール中 平均スコア3.95 平均パット数2.04 パーオン率35.5% フェアウェイ率- OB率21.8% バンカー率18.5%,難易度16位/18ホール中 平均スコア3.95 平均パット数2.04 パーオン率35.5% フェアウェイ率- OB率21.8% バンカー率18.5%,難易度14位/18ホール中 平均スコア5.02 平均パット数2.15 パーオン率41.3% フェアウェイ率69.5% OB率17.5% バンカー率14.3%,難易度14位/18ホール中 平均スコア5.02 平均パット数2.15 パーオン率41.3% フェアウェイ率69.5% OB率17.5% バンカー率14.3%,難易度14位/18ホール中 平均スコア5.02 平均パット数2.15 パーオン率41.3% フェアウェイ率69.5% OB率17.5% バンカー率14.3%,難易度4位/18ホール中 平均スコア5.56 平均パット数2.15 パーオン率18.3% フェアウェイ率57.8% OB率36.8% バンカー率13.3%,難易度4位/18ホール中 平均スコア5.56 平均パット数2.15 パーオン率18.3% フェアウェイ率57.8% OB率36.8% バンカー率13.3%,難易度4位/18ホール中 平均スコア5.56 平均パット数2.15 パーオン率18.3% フェアウェイ率57.8% OB率36.8% バンカー率13.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：335yd,Hdcp：6,PAR：3,Reg.：150yd,Hdcp：5,PAR：5,Reg.：588yd,Hdcp：1
9,ティーショットはセンターやや左狙い,ティーショットはセンターやや左狙い,ティーショットはセンターやや左狙い,アンジュレーションがある前後の２段グリーン,アンジュレーションがある前後の２段グリーン,アンジュレーションがある前後の２段グリーン,秋田コース名物　ストレートで超ロング、超ワイド,秋田コース名物　ストレートで超ロング、超ワイド,秋田コース名物　ストレートで超ロング、超ワイド
10,難易度12位/18ホール中 平均スコア5.03 平均パット数2.03 パーオン率32.5% フェアウェイ率61.8% OB率25.5% バンカー率10.3%,難易度12位/18ホール中 平均スコア5.03 平均パット数2.03 パーオン率32.5% フェアウェイ率61.8% OB率25.5% バンカー率10.3%,難易度12位/18ホール中 平均スコア5.03 平均パット数2.03 パーオン率32.5% フェアウェイ率61.8% OB率25.5% バンカー率10.3%,難易度18位/18ホール中 平均スコア3.94 平均パット数1.97 パーオン率30.5% フェアウェイ率- OB率22.0% バンカー率10.8%,難易度18位/18ホール中 平均スコア3.94 平均パット数1.97 パーオン率30.5% フェアウェイ率- OB率22.0% バンカー率10.8%,難易度18位/18ホール中 平均スコア3.94 平均パット数1.97 パーオン率30.5% フェアウェイ率- OB率22.0% バンカー率10.8%,難易度1位/18ホール中 平均スコア6.65 平均パット数2.07 パーオン率13.0% フェアウェイ率65.3% OB率9.3% バンカー率10.5%,難易度1位/18ホール中 平均スコア6.65 平均パット数2.07 パーオン率13.0% フェアウェイ率65.3% OB率9.3% バンカー率10.5%,難易度1位/18ホール中 平均スコア6.65 平均パット数2.07 パーオン率13.0% フェアウェイ率65.3% OB率9.3% バンカー率10.5%
