,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：400yd,Hdcp：3,PAR：5,Reg.：498yd,Hdcp：9,PAR：3,Reg.：187yd,Hdcp：11
1,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール,谷越えのショートホール,谷越えのショートホール,谷越えのショートホール
2,難易度1位/18ホール中 平均スコア5.58 平均パット数1.99 パーオン率9.0% フェアウェイ率48.3% OB率19.3% バンカー率30.5%,難易度1位/18ホール中 平均スコア5.58 平均パット数1.99 パーオン率9.0% フェアウェイ率48.3% OB率19.3% バンカー率30.5%,難易度1位/18ホール中 平均スコア5.58 平均パット数1.99 パーオン率9.0% フェアウェイ率48.3% OB率19.3% バンカー率30.5%,難易度10位/18ホール中 平均スコア6.3 平均パット数1.97 パーオン率28.3% フェアウェイ率44.3% OB率31.8% バンカー率24.3%,難易度10位/18ホール中 平均スコア6.3 平均パット数1.97 パーオン率28.3% フェアウェイ率44.3% OB率31.8% バンカー率24.3%,難易度10位/18ホール中 平均スコア6.3 平均パット数1.97 パーオン率28.3% フェアウェイ率44.3% OB率31.8% バンカー率24.3%,難易度17位/18ホール中 平均スコア4.01 平均パット数1.94 パーオン率20.8% フェアウェイ率- OB率27.0% バンカー率10.5%,難易度17位/18ホール中 平均スコア4.01 平均パット数1.94 パーオン率20.8% フェアウェイ率- OB率27.0% バンカー率10.5%,難易度17位/18ホール中 平均スコア4.01 平均パット数1.94 パーオン率20.8% フェアウェイ率- OB率27.0% バンカー率10.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：341yd,Hdcp：17,PAR：4,Reg.：343yd,Hdcp：5,PAR：4,Reg.：407yd,Hdcp：7
5,ほぼ真っ直ぐなミドルホール,ほぼ真っ直ぐなミドルホール,ほぼ真っ直ぐなミドルホール,目の前に広がる池が美しいホール　第２打が池越え,目の前に広がる池が美しいホール　第２打が池越え,目の前に広がる池が美しいホール　第２打が池越え,やや右ドッグレッグのミドルホール,やや右ドッグレッグのミドルホール,やや右ドッグレッグのミドルホール
6,難易度13位/18ホール中 平均スコア5.05 平均パット数1.93 パーオン率30.3% フェアウェイ率38.3% OB率20.8% バンカー率37.0%,難易度13位/18ホール中 平均スコア5.05 平均パット数1.93 パーオン率30.3% フェアウェイ率38.3% OB率20.8% バンカー率37.0%,難易度13位/18ホール中 平均スコア5.05 平均パット数1.93 パーオン率30.3% フェアウェイ率38.3% OB率20.8% バンカー率37.0%,難易度8位/18ホール中 平均スコア5.34 平均パット数1.97 パーオン率23.5% フェアウェイ率46.0% OB率18.5% バンカー率15.0%,難易度8位/18ホール中 平均スコア5.34 平均パット数1.97 パーオン率23.5% フェアウェイ率46.0% OB率18.5% バンカー率15.0%,難易度8位/18ホール中 平均スコア5.34 平均パット数1.97 パーオン率23.5% フェアウェイ率46.0% OB率18.5% バンカー率15.0%,難易度3位/18ホール中 平均スコア5.54 平均パット数1.97 パーオン率10.8% フェアウェイ率41.3% OB率37.5% バンカー率11.8%,難易度3位/18ホール中 平均スコア5.54 平均パット数1.97 パーオン率10.8% フェアウェイ率41.3% OB率37.5% バンカー率11.8%,難易度3位/18ホール中 平均スコア5.54 平均パット数1.97 パーオン率10.8% フェアウェイ率41.3% OB率37.5% バンカー率11.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：359yd,Hdcp：1,PAR：3,Reg.：168yd,Hdcp：15,PAR：5,Reg.：521yd,Hdcp：13
9,やや右ドッグレッグのミドルホール,やや右ドッグレッグのミドルホール,やや右ドッグレッグのミドルホール,池越えのショートホール,池越えのショートホール,池越えのショートホール,障害も少なく気持ちよくドライバーを打てるロング,障害も少なく気持ちよくドライバーを打てるロング,障害も少なく気持ちよくドライバーを打てるロング
10,難易度5位/18ホール中 平均スコア5.5 平均パット数2 パーオン率16.5% フェアウェイ率39.3% OB率42.8% バンカー率20.5%,難易度5位/18ホール中 平均スコア5.5 平均パット数2 パーオン率16.5% フェアウェイ率39.3% OB率42.8% バンカー率20.5%,難易度5位/18ホール中 平均スコア5.5 平均パット数2 パーオン率16.5% フェアウェイ率39.3% OB率42.8% バンカー率20.5%,難易度16位/18ホール中 平均スコア3.96 平均パット数1.97 パーオン率31.8% フェアウェイ率- OB率15.0% バンカー率17.5%,難易度16位/18ホール中 平均スコア3.96 平均パット数1.97 パーオン率31.8% フェアウェイ率- OB率15.0% バンカー率17.5%,難易度16位/18ホール中 平均スコア3.96 平均パット数1.97 パーオン率31.8% フェアウェイ率- OB率15.0% バンカー率17.5%,難易度9位/18ホール中 平均スコア6.26 平均パット数1.96 パーオン率25.8% フェアウェイ率47.3% OB率19.8% バンカー率33.3%,難易度9位/18ホール中 平均スコア6.26 平均パット数1.96 パーオン率25.8% フェアウェイ率47.3% OB率19.8% バンカー率33.3%,難易度9位/18ホール中 平均スコア6.26 平均パット数1.96 パーオン率25.8% フェアウェイ率47.3% OB率19.8% バンカー率33.3%
