,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：512yd,Hdcp：4,PAR：4,Reg.：350yd,Hdcp：5,PAR：4,Reg.：419yd,Hdcp：1
1,フラットなロングホール,フラットなロングホール,フラットなロングホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,池越えのミドルホール,池越えのミドルホール,池越えのミドルホール
2,難易度1位/9ホール中 平均スコア6.68 平均パット数1.93 パーオン率13.3% フェアウェイ率42.5% OB率46.5% バンカー率18.0%,難易度1位/9ホール中 平均スコア6.68 平均パット数1.93 パーオン率13.3% フェアウェイ率42.5% OB率46.5% バンカー率18.0%,難易度1位/9ホール中 平均スコア6.68 平均パット数1.93 パーオン率13.3% フェアウェイ率42.5% OB率46.5% バンカー率18.0%,難易度5位/9ホール中 平均スコア5.47 平均パット数2.14 パーオン率22.5% フェアウェイ率54.0% OB率27.0% バンカー率23.8%,難易度5位/9ホール中 平均スコア5.47 平均パット数2.14 パーオン率22.5% フェアウェイ率54.0% OB率27.0% バンカー率23.8%,難易度5位/9ホール中 平均スコア5.47 平均パット数2.14 パーオン率22.5% フェアウェイ率54.0% OB率27.0% バンカー率23.8%,難易度2位/9ホール中 平均スコア5.7 平均パット数2.03 パーオン率11.0% フェアウェイ率59.8% OB率23.0% バンカー率1.5%,難易度2位/9ホール中 平均スコア5.7 平均パット数2.03 パーオン率11.0% フェアウェイ率59.8% OB率23.0% バンカー率1.5%,難易度2位/9ホール中 平均スコア5.7 平均パット数2.03 パーオン率11.0% フェアウェイ率59.8% OB率23.0% バンカー率1.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：380yd,Hdcp：3,PAR：3,Reg.：169yd,Hdcp：7,PAR：4,Reg.：386yd,Hdcp：2
5,谷越えのミドルホール,谷越えのミドルホール,谷越えのミドルホール,長いショートホール,長いショートホール,長いショートホール,長いミドルホール,長いミドルホール,長いミドルホール
6,難易度4位/9ホール中 平均スコア5.48 平均パット数2.03 パーオン率18.0% フェアウェイ率62.5% OB率24.5% バンカー率4.3%,難易度4位/9ホール中 平均スコア5.48 平均パット数2.03 パーオン率18.0% フェアウェイ率62.5% OB率24.5% バンカー率4.3%,難易度4位/9ホール中 平均スコア5.48 平均パット数2.03 パーオン率18.0% フェアウェイ率62.5% OB率24.5% バンカー率4.3%,難易度9位/9ホール中 平均スコア4.13 平均パット数2.03 パーオン率23.0% フェアウェイ率- OB率19.8% バンカー率11.8%,難易度9位/9ホール中 平均スコア4.13 平均パット数2.03 パーオン率23.0% フェアウェイ率- OB率19.8% バンカー率11.8%,難易度9位/9ホール中 平均スコア4.13 平均パット数2.03 パーオン率23.0% フェアウェイ率- OB率19.8% バンカー率11.8%,難易度6位/9ホール中 平均スコア5.35 平均パット数2.15 パーオン率23.0% フェアウェイ率59.8% OB率13.3% バンカー率12.0%,難易度6位/9ホール中 平均スコア5.35 平均パット数2.15 パーオン率23.0% フェアウェイ率59.8% OB率13.3% バンカー率12.0%,難易度6位/9ホール中 平均スコア5.35 平均パット数2.15 パーオン率23.0% フェアウェイ率59.8% OB率13.3% バンカー率12.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：357yd,Hdcp：9,PAR：3,Reg.：179yd,Hdcp：8,PAR：5,Reg.：501yd,Hdcp：6
9,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,長いショートホール,長いショートホール,長いショートホール,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール
10,難易度7位/9ホール中 平均スコア5.31 平均パット数2.03 パーオン率24.0% フェアウェイ率57.8% OB率35.8% バンカー率17.0%,難易度7位/9ホール中 平均スコア5.31 平均パット数2.03 パーオン率24.0% フェアウェイ率57.8% OB率35.8% バンカー率17.0%,難易度7位/9ホール中 平均スコア5.31 平均パット数2.03 パーオン率24.0% フェアウェイ率57.8% OB率35.8% バンカー率17.0%,難易度8位/9ホール中 平均スコア4.16 平均パット数2.04 パーオン率21.3% フェアウェイ率- OB率14.5% バンカー率27.5%,難易度8位/9ホール中 平均スコア4.16 平均パット数2.04 パーオン率21.3% フェアウェイ率- OB率14.5% バンカー率27.5%,難易度8位/9ホール中 平均スコア4.16 平均パット数2.04 パーオン率21.3% フェアウェイ率- OB率14.5% バンカー率27.5%,難易度3位/9ホール中 平均スコア6.62 平均パット数2.16 パーオン率24.0% フェアウェイ率47.5% OB率34.0% バンカー率22.3%,難易度3位/9ホール中 平均スコア6.62 平均パット数2.16 パーオン率24.0% フェアウェイ率47.5% OB率34.0% バンカー率22.3%,難易度3位/9ホール中 平均スコア6.62 平均パット数2.16 パーオン率24.0% フェアウェイ率47.5% OB率34.0% バンカー率22.3%
