,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：374yd,Hdcp：,PAR：5,Reg.：468yd,Hdcp：,PAR：3,Reg.：176yd,Hdcp：
1,豪快な打ち下ろしのミドルホール,豪快な打ち下ろしのミドルホール,豪快な打ち下ろしのミドルホール,打ち上げの左ドッグレッグのロングホール,打ち上げの左ドッグレッグのロングホール,打ち上げの左ドッグレッグのロングホール,第１打はグリーン左の崖下に落とさないように,第１打はグリーン左の崖下に落とさないように,第１打はグリーン左の崖下に落とさないように
2,難易度4位/9ホール中 平均スコア5.36 平均パット数1.9 パーオン率21.8% フェアウェイ率39.8% OB率47.8% バンカー率20.0%,難易度4位/9ホール中 平均スコア5.36 平均パット数1.9 パーオン率21.8% フェアウェイ率39.8% OB率47.8% バンカー率20.0%,難易度4位/9ホール中 平均スコア5.36 平均パット数1.9 パーオン率21.8% フェアウェイ率39.8% OB率47.8% バンカー率20.0%,難易度5位/9ホール中 平均スコア6.22 平均パット数1.96 パーオン率30.5% フェアウェイ率56.5% OB率28.0% バンカー率21.8%,難易度5位/9ホール中 平均スコア6.22 平均パット数1.96 パーオン率30.5% フェアウェイ率56.5% OB率28.0% バンカー率21.8%,難易度5位/9ホール中 平均スコア6.22 平均パット数1.96 パーオン率30.5% フェアウェイ率56.5% OB率28.0% バンカー率21.8%,難易度7位/9ホール中 平均スコア4.25 平均パット数1.98 パーオン率14.8% フェアウェイ率- OB率28.5% バンカー率15.0%,難易度7位/9ホール中 平均スコア4.25 平均パット数1.98 パーオン率14.8% フェアウェイ率- OB率28.5% バンカー率15.0%,難易度7位/9ホール中 平均スコア4.25 平均パット数1.98 パーオン率14.8% フェアウェイ率- OB率28.5% バンカー率15.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：355yd,Hdcp：,PAR：4,Reg.：354yd,Hdcp：,PAR：4,Reg.：317yd,Hdcp：
5,第１打はセンター松　第２打はグリーン中心狙い,第１打はセンター松　第２打はグリーン中心狙い,第１打はセンター松　第２打はグリーン中心狙い,少し左ドッグレッグで打ち上げの難易度の高いミドル,少し左ドッグレッグで打ち上げの難易度の高いミドル,少し左ドッグレッグで打ち上げの難易度の高いミドル,第１打は上の段のフェアウェイ狙い,第１打は上の段のフェアウェイ狙い,第１打は上の段のフェアウェイ狙い
6,難易度6位/9ホール中 平均スコア5.28 平均パット数2.01 パーオン率21.5% フェアウェイ率47.8% OB率17.3% バンカー率26.0%,難易度6位/9ホール中 平均スコア5.28 平均パット数2.01 パーオン率21.5% フェアウェイ率47.8% OB率17.3% バンカー率26.0%,難易度6位/9ホール中 平均スコア5.28 平均パット数2.01 パーオン率21.5% フェアウェイ率47.8% OB率17.3% バンカー率26.0%,難易度2位/9ホール中 平均スコア5.64 平均パット数2.12 パーオン率13.8% フェアウェイ率55.0% OB率40.8% バンカー率21.0%,難易度2位/9ホール中 平均スコア5.64 平均パット数2.12 パーオン率13.8% フェアウェイ率55.0% OB率40.8% バンカー率21.0%,難易度2位/9ホール中 平均スコア5.64 平均パット数2.12 パーオン率13.8% フェアウェイ率55.0% OB率40.8% バンカー率21.0%,難易度8位/9ホール中 平均スコア5.11 平均パット数2 パーオン率31.3% フェアウェイ率39.3% OB率26.3% バンカー率20.5%,難易度8位/9ホール中 平均スコア5.11 平均パット数2 パーオン率31.3% フェアウェイ率39.3% OB率26.3% バンカー率20.5%,難易度8位/9ホール中 平均スコア5.11 平均パット数2 パーオン率31.3% フェアウェイ率39.3% OB率26.3% バンカー率20.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：114yd,Hdcp：,PAR：4,Reg.：402yd,Hdcp：,PAR：5,Reg.：475yd,Hdcp：
9,やさしくホールインワンができるショートホール,やさしくホールインワンができるショートホール,やさしくホールインワンができるショートホール,左ドッグレッグのミドルホール　左側のOBに注意,左ドッグレッグのミドルホール　左側のOBに注意,左ドッグレッグのミドルホール　左側のOBに注意,なだらかな打ち上げのロング　グリーンは３段,なだらかな打ち上げのロング　グリーンは３段,なだらかな打ち上げのロング　グリーンは３段
10,難易度9位/9ホール中 平均スコア3.81 平均パット数2.01 パーオン率39.5% フェアウェイ率- OB率12.3% バンカー率27.5%,難易度9位/9ホール中 平均スコア3.81 平均パット数2.01 パーオン率39.5% フェアウェイ率- OB率12.3% バンカー率27.5%,難易度9位/9ホール中 平均スコア3.81 平均パット数2.01 パーオン率39.5% フェアウェイ率- OB率12.3% バンカー率27.5%,難易度3位/9ホール中 平均スコア5.63 平均パット数2 パーオン率11.3% フェアウェイ率52.0% OB率44.8% バンカー率18.0%,難易度3位/9ホール中 平均スコア5.63 平均パット数2 パーオン率11.3% フェアウェイ率52.0% OB率44.8% バンカー率18.0%,難易度3位/9ホール中 平均スコア5.63 平均パット数2 パーオン率11.3% フェアウェイ率52.0% OB率44.8% バンカー率18.0%,難易度1位/9ホール中 平均スコア6.76 平均パット数2.24 パーオン率25.5% フェアウェイ率52.3% OB率52.5% バンカー率21.8%,難易度1位/9ホール中 平均スコア6.76 平均パット数2.24 パーオン率25.5% フェアウェイ率52.3% OB率52.5% バンカー率21.8%,難易度1位/9ホール中 平均スコア6.76 平均パット数2.24 パーオン率25.5% フェアウェイ率52.3% OB率52.5% バンカー率21.8%
