,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：327yd,Hdcp：,PAR：3,Reg.：133yd,Hdcp：,PAR：4,Reg.：331yd,Hdcp：
1,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,長いショート 正確な距離感でピン手前からトライ,長いショート 正確な距離感でピン手前からトライ,長いショート 正確な距離感でピン手前からトライ,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
2,難易度8位/18ホール中 平均スコア5.27 平均パット数2.07 パーオン率21.3% フェアウェイ率64.3% OB率9.8% バンカー率7.7%,難易度8位/18ホール中 平均スコア5.27 平均パット数2.07 パーオン率21.3% フェアウェイ率64.3% OB率9.8% バンカー率7.7%,難易度8位/18ホール中 平均スコア5.27 平均パット数2.07 パーオン率21.3% フェアウェイ率64.3% OB率9.8% バンカー率7.7%,難易度18位/18ホール中 平均スコア3.93 平均パット数1.95 パーオン率29.0% フェアウェイ率- OB率7.5% バンカー率1.5%,難易度18位/18ホール中 平均スコア3.93 平均パット数1.95 パーオン率29.0% フェアウェイ率- OB率7.5% バンカー率1.5%,難易度18位/18ホール中 平均スコア3.93 平均パット数1.95 パーオン率29.0% フェアウェイ率- OB率7.5% バンカー率1.5%,難易度9位/18ホール中 平均スコア5.27 平均パット数2.08 パーオン率24.0% フェアウェイ率60.3% OB率5.7% バンカー率3.7%,難易度9位/18ホール中 平均スコア5.27 平均パット数2.08 パーオン率24.0% フェアウェイ率60.3% OB率5.7% バンカー率3.7%,難易度9位/18ホール中 平均スコア5.27 平均パット数2.08 パーオン率24.0% フェアウェイ率60.3% OB率5.7% バンカー率3.7%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：5,Reg.：491yd,Hdcp：,PAR：3,Reg.：131yd,Hdcp：,PAR：5,Reg.：490yd,Hdcp：
5,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,長いショートホール　右OB手前のバンカーに注意,長いショートホール　右OB手前のバンカーに注意,長いショートホール　右OB手前のバンカーに注意,ティショットはFW右狙い　2打目以降なだらかな登り,ティショットはFW右狙い　2打目以降なだらかな登り,ティショットはFW右狙い　2打目以降なだらかな登り
6,難易度5位/18ホール中 平均スコア6.34 平均パット数2.03 パーオン率22.8% フェアウェイ率54.3% OB率13.0% バンカー率6.8%,難易度5位/18ホール中 平均スコア6.34 平均パット数2.03 パーオン率22.8% フェアウェイ率54.3% OB率13.0% バンカー率6.8%,難易度5位/18ホール中 平均スコア6.34 平均パット数2.03 パーオン率22.8% フェアウェイ率54.3% OB率13.0% バンカー率6.8%,難易度15位/18ホール中 平均スコア4.02 平均パット数1.96 パーオン率25.0% フェアウェイ率- OB率6.3% バンカー率8.8%,難易度15位/18ホール中 平均スコア4.02 平均パット数1.96 パーオン率25.0% フェアウェイ率- OB率6.3% バンカー率8.8%,難易度15位/18ホール中 平均スコア4.02 平均パット数1.96 パーオン率25.0% フェアウェイ率- OB率6.3% バンカー率8.8%,難易度1位/18ホール中 平均スコア6.66 平均パット数2.12 パーオン率18.0% フェアウェイ率54.5% OB率13.0% バンカー率10.0%,難易度1位/18ホール中 平均スコア6.66 平均パット数2.12 パーオン率18.0% フェアウェイ率54.5% OB率13.0% バンカー率10.0%,難易度1位/18ホール中 平均スコア6.66 平均パット数2.12 パーオン率18.0% フェアウェイ率54.5% OB率13.0% バンカー率10.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：269yd,Hdcp：,PAR：4,Reg.：363yd,Hdcp：,PAR：4,Reg.：324yd,Hdcp：
9,真っ直ぐなミドルホール　手前がL(左)グリーン,真っ直ぐなミドルホール　手前がL(左)グリーン,真っ直ぐなミドルホール　手前がL(左)グリーン,真っ直ぐなミドルホール　セカンドは打ち上げ,真っ直ぐなミドルホール　セカンドは打ち上げ,真っ直ぐなミドルホール　セカンドは打ち上げ,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
10,難易度13位/18ホール中 平均スコア5.19 平均パット数1.94 パーオン率21.3% フェアウェイ率52.0% OB率18.0% バンカー率6.8%,難易度13位/18ホール中 平均スコア5.19 平均パット数1.94 パーオン率21.3% フェアウェイ率52.0% OB率18.0% バンカー率6.8%,難易度13位/18ホール中 平均スコア5.19 平均パット数1.94 パーオン率21.3% フェアウェイ率52.0% OB率18.0% バンカー率6.8%,難易度4位/18ホール中 平均スコア5.5 平均パット数2.06 パーオン率13.0% フェアウェイ率60.5% OB率3.3% バンカー率9.5%,難易度4位/18ホール中 平均スコア5.5 平均パット数2.06 パーオン率13.0% フェアウェイ率60.5% OB率3.3% バンカー率9.5%,難易度4位/18ホール中 平均スコア5.5 平均パット数2.06 パーオン率13.0% フェアウェイ率60.5% OB率3.3% バンカー率9.5%,難易度12位/18ホール中 平均スコア5.21 平均パット数1.99 パーオン率22.5% フェアウェイ率66.8% OB率9.3% バンカー率6.3%,難易度12位/18ホール中 平均スコア5.21 平均パット数1.99 パーオン率22.5% フェアウェイ率66.8% OB率9.3% バンカー率6.3%,難易度12位/18ホール中 平均スコア5.21 平均パット数1.99 パーオン率22.5% フェアウェイ率66.8% OB率9.3% バンカー率6.3%
