,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：395yd,Hdcp：6,PAR：3,Reg.：157yd,Hdcp：4,PAR：5,Reg.：482yd,Hdcp：5
1,長いミドルホール,長いミドルホール,長いミドルホール,,,,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール
2,難易度5位/9ホール中 平均スコア5.4 平均パット数1.93 パーオン率13.0% フェアウェイ率41.8% OB率2.8% バンカー率22.8%,難易度5位/9ホール中 平均スコア5.4 平均パット数1.93 パーオン率13.0% フェアウェイ率41.8% OB率2.8% バンカー率22.8%,難易度5位/9ホール中 平均スコア5.4 平均パット数1.93 パーオン率13.0% フェアウェイ率41.8% OB率2.8% バンカー率22.8%,難易度7位/9ホール中 平均スコア4.19 平均パット数1.98 パーオン率17.3% フェアウェイ率- OB率10.8% バンカー率49.5%,難易度7位/9ホール中 平均スコア4.19 平均パット数1.98 パーオン率17.3% フェアウェイ率- OB率10.8% バンカー率49.5%,難易度7位/9ホール中 平均スコア4.19 平均パット数1.98 パーオン率17.3% フェアウェイ率- OB率10.8% バンカー率49.5%,難易度1位/9ホール中 平均スコア6.68 平均パット数2.03 パーオン率13.8% フェアウェイ率41.3% OB率21.0% バンカー率26.5%,難易度1位/9ホール中 平均スコア6.68 平均パット数2.03 パーオン率13.8% フェアウェイ率41.3% OB率21.0% バンカー率26.5%,難易度1位/9ホール中 平均スコア6.68 平均パット数2.03 パーオン率13.8% フェアウェイ率41.3% OB率21.0% バンカー率26.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：322yd,Hdcp：9,PAR：3,Reg.：148yd,Hdcp：7,PAR：4,Reg.：403yd,Hdcp：1
5,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,,,,長いミドルホール,長いミドルホール,長いミドルホール
6,難易度8位/9ホール中 平均スコア5.14 平均パット数1.97 パーオン率26.0% フェアウェイ率39.5% OB率7.3% バンカー率49.3%,難易度8位/9ホール中 平均スコア5.14 平均パット数1.97 パーオン率26.0% フェアウェイ率39.5% OB率7.3% バンカー率49.3%,難易度8位/9ホール中 平均スコア5.14 平均パット数1.97 パーオン率26.0% フェアウェイ率39.5% OB率7.3% バンカー率49.3%,難易度9位/9ホール中 平均スコア4.07 平均パット数2 パーオン率24.3% フェアウェイ率- OB率6.0% バンカー率55.8%,難易度9位/9ホール中 平均スコア4.07 平均パット数2 パーオン率24.3% フェアウェイ率- OB率6.0% バンカー率55.8%,難易度9位/9ホール中 平均スコア4.07 平均パット数2 パーオン率24.3% フェアウェイ率- OB率6.0% バンカー率55.8%,難易度4位/9ホール中 平均スコア5.42 平均パット数1.9 パーオン率12.8% フェアウェイ率47.0% OB率21.3% バンカー率26.5%,難易度4位/9ホール中 平均スコア5.42 平均パット数1.9 パーオン率12.8% フェアウェイ率47.0% OB率21.3% バンカー率26.5%,難易度4位/9ホール中 平均スコア5.42 平均パット数1.9 パーオン率12.8% フェアウェイ率47.0% OB率21.3% バンカー率26.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：466yd,Hdcp：8,PAR：4,Reg.：348yd,Hdcp：3,PAR：4,Reg.：445yd,Hdcp：2
9,真っ直ぐなロングホール 奥がＬ（左）グリーン,真っ直ぐなロングホール 奥がＬ（左）グリーン,真っ直ぐなロングホール 奥がＬ（左）グリーン,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
10,難易度6位/9ホール中 平均スコア6.27 平均パット数1.99 パーオン率26.5% フェアウェイ率35.5% OB率2.0% バンカー率58.5%,難易度6位/9ホール中 平均スコア6.27 平均パット数1.99 パーオン率26.5% フェアウェイ率35.5% OB率2.0% バンカー率58.5%,難易度6位/9ホール中 平均スコア6.27 平均パット数1.99 パーオン率26.5% フェアウェイ率35.5% OB率2.0% バンカー率58.5%,難易度3位/9ホール中 平均スコア5.62 平均パット数2.01 パーオン率9.3% フェアウェイ率40.0% OB率3.5% バンカー率18.5%,難易度3位/9ホール中 平均スコア5.62 平均パット数2.01 パーオン率9.3% フェアウェイ率40.0% OB率3.5% バンカー率18.5%,難易度3位/9ホール中 平均スコア5.62 平均パット数2.01 パーオン率9.3% フェアウェイ率40.0% OB率3.5% バンカー率18.5%,難易度2位/9ホール中 平均スコア5.62 平均パット数1.92 パーオン率6.3% フェアウェイ率50.0% OB率13.5% バンカー率18.0%,難易度2位/9ホール中 平均スコア5.62 平均パット数1.92 パーオン率6.3% フェアウェイ率50.0% OB率13.5% バンカー率18.0%,難易度2位/9ホール中 平均スコア5.62 平均パット数1.92 パーオン率6.3% フェアウェイ率50.0% OB率13.5% バンカー率18.0%
