,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：375yd,Hdcp：9,PAR：4,Reg.：380yd,Hdcp：3,PAR：3,Reg.：160yd,Hdcp：15
1,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,長いミドルホール,長いミドルホール,長いミドルホール,ショートホール,ショートホール,ショートホール
2,難易度1位/18ホール中 平均スコア5.71 平均パット数1.87 パーオン率5.5% フェアウェイ率55.8% OB率7.5% バンカー率4.0%,難易度1位/18ホール中 平均スコア5.71 平均パット数1.87 パーオン率5.5% フェアウェイ率55.8% OB率7.5% バンカー率4.0%,難易度1位/18ホール中 平均スコア5.71 平均パット数1.87 パーオン率5.5% フェアウェイ率55.8% OB率7.5% バンカー率4.0%,難易度3位/18ホール中 平均スコア5.62 平均パット数1.95 パーオン率8.3% フェアウェイ率60.0% OB率6.0% バンカー率10.0%,難易度3位/18ホール中 平均スコア5.62 平均パット数1.95 パーオン率8.3% フェアウェイ率60.0% OB率6.0% バンカー率10.0%,難易度3位/18ホール中 平均スコア5.62 平均パット数1.95 パーオン率8.3% フェアウェイ率60.0% OB率6.0% バンカー率10.0%,難易度15位/18ホール中 平均スコア4.12 平均パット数1.81 パーオン率11.3% フェアウェイ率- OB率3.5% バンカー率15.3%,難易度15位/18ホール中 平均スコア4.12 平均パット数1.81 パーオン率11.3% フェアウェイ率- OB率3.5% バンカー率15.3%,難易度15位/18ホール中 平均スコア4.12 平均パット数1.81 パーオン率11.3% フェアウェイ率- OB率3.5% バンカー率15.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：5,Reg.：472yd,Hdcp：1,PAR：4,Reg.：326yd,Hdcp：7,PAR：4,Reg.：309yd,Hdcp：13
5,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのミドル　手前がＬ（左）グリーン,左ドッグレッグのミドル　手前がＬ（左）グリーン,左ドッグレッグのミドル　手前がＬ（左）グリーン,真っ直ぐなミドルホール　奥がＬ（左）グリーン,真っ直ぐなミドルホール　奥がＬ（左）グリーン,真っ直ぐなミドルホール　奥がＬ（左）グリーン
6,難易度14位/18ホール中 平均スコア6.12 平均パット数1.89 パーオン率26.5% フェアウェイ率58.5% OB率7.5% バンカー率5.3%,難易度14位/18ホール中 平均スコア6.12 平均パット数1.89 パーオン率26.5% フェアウェイ率58.5% OB率7.5% バンカー率5.3%,難易度14位/18ホール中 平均スコア6.12 平均パット数1.89 パーオン率26.5% フェアウェイ率58.5% OB率7.5% バンカー率5.3%,難易度13位/18ホール中 平均スコア5.19 平均パット数1.9 パーオン率19.3% フェアウェイ率80.0% OB率4.5% バンカー率1.0%,難易度13位/18ホール中 平均スコア5.19 平均パット数1.9 パーオン率19.3% フェアウェイ率80.0% OB率4.5% バンカー率1.0%,難易度13位/18ホール中 平均スコア5.19 平均パット数1.9 パーオン率19.3% フェアウェイ率80.0% OB率4.5% バンカー率1.0%,難易度12位/18ホール中 平均スコア5.23 平均パット数1.85 パーオン率16.5% フェアウェイ率59.3% OB率17.3% バンカー率1.0%,難易度12位/18ホール中 平均スコア5.23 平均パット数1.85 パーオン率16.5% フェアウェイ率59.3% OB率17.3% バンカー率1.0%,難易度12位/18ホール中 平均スコア5.23 平均パット数1.85 パーオン率16.5% フェアウェイ率59.3% OB率17.3% バンカー率1.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：495yd,Hdcp：17,PAR：5,Reg.：498yd,Hdcp：5,PAR：3,Reg.：174yd,Hdcp：11
9,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,ショートホール,ショートホール,ショートホール
10,難易度5位/18ホール中 平均スコア6.34 平均パット数1.91 パーオン率20.3% フェアウェイ率58.8% OB率18.3% バンカー率1.0%,難易度5位/18ホール中 平均スコア6.34 平均パット数1.91 パーオン率20.3% フェアウェイ率58.8% OB率18.3% バンカー率1.0%,難易度5位/18ホール中 平均スコア6.34 平均パット数1.91 パーオン率20.3% フェアウェイ率58.8% OB率18.3% バンカー率1.0%,難易度2位/18ホール中 平均スコア6.63 平均パット数1.91 パーオン率15.8% フェアウェイ率54.5% OB率32.3% バンカー率3.0%,難易度2位/18ホール中 平均スコア6.63 平均パット数1.91 パーオン率15.8% フェアウェイ率54.5% OB率32.3% バンカー率3.0%,難易度2位/18ホール中 平均スコア6.63 平均パット数1.91 パーオン率15.8% フェアウェイ率54.5% OB率32.3% バンカー率3.0%,難易度16位/18ホール中 平均スコア4.12 平均パット数1.83 パーオン率10.5% フェアウェイ率- OB率8.0% バンカー率1.0%,難易度16位/18ホール中 平均スコア4.12 平均パット数1.83 パーオン率10.5% フェアウェイ率- OB率8.0% バンカー率1.0%,難易度16位/18ホール中 平均スコア4.12 平均パット数1.83 パーオン率10.5% フェアウェイ率- OB率8.0% バンカー率1.0%
