,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：462yd,Hdcp：10,PAR：5,Reg.：503yd,Hdcp：4,PAR：4,Reg.：369yd,Hdcp：16
1,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,真っ直ぐなロングホール　手前がＬ（左）グリーン,真っ直ぐなロングホール　手前がＬ（左）グリーン,真っ直ぐなロングホール　手前がＬ（左）グリーン,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
2,難易度1位/9ホール中 平均スコア5.52 平均パット数1.95 パーオン率8.8% フェアウェイ率57.8% OB率20.5% バンカー率20.3%,難易度1位/9ホール中 平均スコア5.52 平均パット数1.95 パーオン率8.8% フェアウェイ率57.8% OB率20.5% バンカー率20.3%,難易度1位/9ホール中 平均スコア5.52 平均パット数1.95 パーオン率8.8% フェアウェイ率57.8% OB率20.5% バンカー率20.3%,難易度3位/9ホール中 平均スコア6.32 平均パット数2.09 パーオン率33.0% フェアウェイ率58.3% OB率35.8% バンカー率26.0%,難易度3位/9ホール中 平均スコア6.32 平均パット数2.09 パーオン率33.0% フェアウェイ率58.3% OB率35.8% バンカー率26.0%,難易度3位/9ホール中 平均スコア6.32 平均パット数2.09 パーオン率33.0% フェアウェイ率58.3% OB率35.8% バンカー率26.0%,難易度6位/9ホール中 平均スコア5.27 平均パット数1.99 パーオン率24.8% フェアウェイ率57.0% OB率32.0% バンカー率31.0%,難易度6位/9ホール中 平均スコア5.27 平均パット数1.99 パーオン率24.8% フェアウェイ率57.0% OB率32.0% バンカー率31.0%,難易度6位/9ホール中 平均スコア5.27 平均パット数1.99 パーオン率24.8% フェアウェイ率57.0% OB率32.0% バンカー率31.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：201yd,Hdcp：8,PAR：4,Reg.：398yd,Hdcp：2,PAR：4,Reg.：325yd,Hdcp：14
5,長いショートホール,長いショートホール,長いショートホール,長いミドルホール,長いミドルホール,長いミドルホール,池越えのミドルホール,池越えのミドルホール,池越えのミドルホール
6,難易度8位/9ホール中 平均スコア4.14 平均パット数2.03 パーオン率23.5% フェアウェイ率- OB率19.8% バンカー率31.5%,難易度8位/9ホール中 平均スコア4.14 平均パット数2.03 パーオン率23.5% フェアウェイ率- OB率19.8% バンカー率31.5%,難易度8位/9ホール中 平均スコア4.14 平均パット数2.03 パーオン率23.5% フェアウェイ率- OB率19.8% バンカー率31.5%,難易度2位/9ホール中 平均スコア5.42 平均パット数2 パーオン率19.8% フェアウェイ率49.5% OB率35.0% バンカー率18.3%,難易度2位/9ホール中 平均スコア5.42 平均パット数2 パーオン率19.8% フェアウェイ率49.5% OB率35.0% バンカー率18.3%,難易度2位/9ホール中 平均スコア5.42 平均パット数2 パーオン率19.8% フェアウェイ率49.5% OB率35.0% バンカー率18.3%,難易度7位/9ホール中 平均スコア5.12 平均パット数2.02 パーオン率35.0% フェアウェイ率62.0% OB率14.3% バンカー率19.8%,難易度7位/9ホール中 平均スコア5.12 平均パット数2.02 パーオン率35.0% フェアウェイ率62.0% OB率14.3% バンカー率19.8%,難易度7位/9ホール中 平均スコア5.12 平均パット数2.02 パーオン率35.0% フェアウェイ率62.0% OB率14.3% バンカー率19.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：166yd,Hdcp：16,PAR：5,Reg.：505yd,Hdcp：12,PAR：4,Reg.：366yd,Hdcp：6
9,池越えのショートホール,池越えのショートホール,池越えのショートホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
10,難易度9位/9ホール中 平均スコア3.77 平均パット数1.97 パーオン率44.0% フェアウェイ率- OB率22.7% バンカー率19.5%,難易度9位/9ホール中 平均スコア3.77 平均パット数1.97 パーオン率44.0% フェアウェイ率- OB率22.7% バンカー率19.5%,難易度9位/9ホール中 平均スコア3.77 平均パット数1.97 パーオン率44.0% フェアウェイ率- OB率22.7% バンカー率19.5%,難易度5位/9ホール中 平均スコア6.27 平均パット数2.15 パーオン率37.3% フェアウェイ率65.0% OB率21.3% バンカー率23.5%,難易度5位/9ホール中 平均スコア6.27 平均パット数2.15 パーオン率37.3% フェアウェイ率65.0% OB率21.3% バンカー率23.5%,難易度5位/9ホール中 平均スコア6.27 平均パット数2.15 パーオン率37.3% フェアウェイ率65.0% OB率21.3% バンカー率23.5%,難易度4位/9ホール中 平均スコア5.34 平均パット数1.95 パーオン率16.3% フェアウェイ率61.3% OB率11.0% バンカー率34.0%,難易度4位/9ホール中 平均スコア5.34 平均パット数1.95 パーオン率16.3% フェアウェイ率61.3% OB率11.0% バンカー率34.0%,難易度4位/9ホール中 平均スコア5.34 平均パット数1.95 パーオン率16.3% フェアウェイ率61.3% OB率11.0% バンカー率34.0%
