,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：494yd,Hdcp：7,PAR：4,Reg.：378yd,Hdcp：5,PAR：4,Reg.：370yd,Hdcp：15
1,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,Ｓ字のミドルホール,Ｓ字のミドルホール,Ｓ字のミドルホール
2,難易度8位/18ホール中 平均スコア6.27 平均パット数1.88 パーオン率24.3% フェアウェイ率35.5% OB率20.3% バンカー率32.8%,難易度8位/18ホール中 平均スコア6.27 平均パット数1.88 パーオン率24.3% フェアウェイ率35.5% OB率20.3% バンカー率32.8%,難易度8位/18ホール中 平均スコア6.27 平均パット数1.88 パーオン率24.3% フェアウェイ率35.5% OB率20.3% バンカー率32.8%,難易度5位/18ホール中 平均スコア5.37 平均パット数1.89 パーオン率13.8% フェアウェイ率52.3% OB率24.8% バンカー率22.3%,難易度5位/18ホール中 平均スコア5.37 平均パット数1.89 パーオン率13.8% フェアウェイ率52.3% OB率24.8% バンカー率22.3%,難易度5位/18ホール中 平均スコア5.37 平均パット数1.89 パーオン率13.8% フェアウェイ率52.3% OB率24.8% バンカー率22.3%,難易度11位/18ホール中 平均スコア5.2 平均パット数1.87 パーオン率17.3% フェアウェイ率45.8% OB率15.3% バンカー率2.5%,難易度11位/18ホール中 平均スコア5.2 平均パット数1.87 パーオン率17.3% フェアウェイ率45.8% OB率15.3% バンカー率2.5%,難易度11位/18ホール中 平均スコア5.2 平均パット数1.87 パーオン率17.3% フェアウェイ率45.8% OB率15.3% バンカー率2.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：177yd,Hdcp：13,PAR：4,Reg.：323yd,Hdcp：17,PAR：4,Reg.：389yd,Hdcp：1
5,長いショートホール,長いショートホール,長いショートホール,短いミドルホール　奥がＬ（左）グリーン,短いミドルホール　奥がＬ（左）グリーン,短いミドルホール　奥がＬ（左）グリーン,池越えのミドルホール,池越えのミドルホール,池越えのミドルホール
6,難易度16位/18ホール中 平均スコア3.92 平均パット数1.86 パーオン率23.3% フェアウェイ率- OB率13.8% バンカー率17.3%,難易度16位/18ホール中 平均スコア3.92 平均パット数1.86 パーオン率23.3% フェアウェイ率- OB率13.8% バンカー率17.3%,難易度16位/18ホール中 平均スコア3.92 平均パット数1.86 パーオン率23.3% フェアウェイ率- OB率13.8% バンカー率17.3%,難易度12位/18ホール中 平均スコア5.15 平均パット数1.95 パーオン率27.8% フェアウェイ率46.8% OB率16.0% バンカー率32.5%,難易度12位/18ホール中 平均スコア5.15 平均パット数1.95 パーオン率27.8% フェアウェイ率46.8% OB率16.0% バンカー率32.5%,難易度12位/18ホール中 平均スコア5.15 平均パット数1.95 パーオン率27.8% フェアウェイ率46.8% OB率16.0% バンカー率32.5%,難易度10位/18ホール中 平均スコア5.27 平均パット数1.88 パーオン率21.3% フェアウェイ率47.5% OB率11.3% バンカー率12.5%,難易度10位/18ホール中 平均スコア5.27 平均パット数1.88 パーオン率21.3% フェアウェイ率47.5% OB率11.3% バンカー率12.5%,難易度10位/18ホール中 平均スコア5.27 平均パット数1.88 パーオン率21.3% フェアウェイ率47.5% OB率11.3% バンカー率12.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：181yd,Hdcp：9,PAR：4,Reg.：336yd,Hdcp：11,PAR：5,Reg.：508yd,Hdcp：3
9,谷越えのショートホール,谷越えのショートホール,谷越えのショートホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール
10,難易度13位/18ホール中 平均スコア4.15 平均パット数1.86 パーオン率14.5% フェアウェイ率- OB率23.3% バンカー率29.5%,難易度13位/18ホール中 平均スコア4.15 平均パット数1.86 パーオン率14.5% フェアウェイ率- OB率23.3% バンカー率29.5%,難易度13位/18ホール中 平均スコア4.15 平均パット数1.86 パーオン率14.5% フェアウェイ率- OB率23.3% バンカー率29.5%,難易度7位/18ホール中 平均スコア5.32 平均パット数1.9 パーオン率14.5% フェアウェイ率43.8% OB率19.3% バンカー率23.5%,難易度7位/18ホール中 平均スコア5.32 平均パット数1.9 パーオン率14.5% フェアウェイ率43.8% OB率19.3% バンカー率23.5%,難易度7位/18ホール中 平均スコア5.32 平均パット数1.9 パーオン率14.5% フェアウェイ率43.8% OB率19.3% バンカー率23.5%,難易度2位/18ホール中 平均スコア6.4 平均パット数1.92 パーオン率18.3% フェアウェイ率50.8% OB率19.3% バンカー率14.3%,難易度2位/18ホール中 平均スコア6.4 平均パット数1.92 パーオン率18.3% フェアウェイ率50.8% OB率19.3% バンカー率14.3%,難易度2位/18ホール中 平均スコア6.4 平均パット数1.92 パーオン率18.3% フェアウェイ率50.8% OB率19.3% バンカー率14.3%
