,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：322yd,Hdcp：4,PAR：5,Reg.：544yd,Hdcp：1,PAR：3,Reg.：140yd,Hdcp：9
1,短いミドルホール,短いミドルホール,短いミドルホール,長いロングホール,長いロングホール,長いロングホール,ショートホール　左と奥はＯＢ,ショートホール　左と奥はＯＢ,ショートホール　左と奥はＯＢ
2,難易度2位/9ホール中 平均スコア5.49 平均パット数2.08 パーオン率19.5% フェアウェイ率58.8% OB率38.3% バンカー率5.7%,難易度2位/9ホール中 平均スコア5.49 平均パット数2.08 パーオン率19.5% フェアウェイ率58.8% OB率38.3% バンカー率5.7%,難易度2位/9ホール中 平均スコア5.49 平均パット数2.08 パーオン率19.5% フェアウェイ率58.8% OB率38.3% バンカー率5.7%,難易度1位/9ホール中 平均スコア6.59 平均パット数1.99 パーオン率15.3% フェアウェイ率54.0% OB率23.5% バンカー率19.3%,難易度1位/9ホール中 平均スコア6.59 平均パット数1.99 パーオン率15.3% フェアウェイ率54.0% OB率23.5% バンカー率19.3%,難易度1位/9ホール中 平均スコア6.59 平均パット数1.99 パーオン率15.3% フェアウェイ率54.0% OB率23.5% バンカー率19.3%,難易度8位/9ホール中 平均スコア4.02 平均パット数1.8 パーオン率17.5% フェアウェイ率- OB率20.3% バンカー率36.8%,難易度8位/9ホール中 平均スコア4.02 平均パット数1.8 パーオン率17.5% フェアウェイ率- OB率20.3% バンカー率36.8%,難易度8位/9ホール中 平均スコア4.02 平均パット数1.8 パーオン率17.5% フェアウェイ率- OB率20.3% バンカー率36.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：268yd,Hdcp：7,PAR：4,Reg.：286yd,Hdcp：6,PAR：4,Reg.：339yd,Hdcp：3
5,ロングヒッターはワンオンを狙いたい　左のＯＢ注意,ロングヒッターはワンオンを狙いたい　左のＯＢ注意,ロングヒッターはワンオンを狙いたい　左のＯＢ注意,かなり狭い短めのミドルホール,かなり狭い短めのミドルホール,かなり狭い短めのミドルホール,打ち上げのミドルホール,打ち上げのミドルホール,打ち上げのミドルホール
6,難易度7位/9ホール中 平均スコア5 平均パット数1.84 パーオン率31.0% フェアウェイ率54.8% OB率19.5% バンカー率35.5%,難易度7位/9ホール中 平均スコア5 平均パット数1.84 パーオン率31.0% フェアウェイ率54.8% OB率19.5% バンカー率35.5%,難易度7位/9ホール中 平均スコア5 平均パット数1.84 パーオン率31.0% フェアウェイ率54.8% OB率19.5% バンカー率35.5%,難易度6位/9ホール中 平均スコア5.15 平均パット数1.94 パーオン率33.5% フェアウェイ率50.3% OB率39.5% バンカー率24.8%,難易度6位/9ホール中 平均スコア5.15 平均パット数1.94 パーオン率33.5% フェアウェイ率50.3% OB率39.5% バンカー率24.8%,難易度6位/9ホール中 平均スコア5.15 平均パット数1.94 パーオン率33.5% フェアウェイ率50.3% OB率39.5% バンカー率24.8%,難易度5位/9ホール中 平均スコア5.22 平均パット数2.01 パーオン率23.5% フェアウェイ率55.3% OB率6.3% バンカー率28.8%,難易度5位/9ホール中 平均スコア5.22 平均パット数2.01 パーオン率23.5% フェアウェイ率55.3% OB率6.3% バンカー率28.8%,難易度5位/9ホール中 平均スコア5.22 平均パット数2.01 パーオン率23.5% フェアウェイ率55.3% OB率6.3% バンカー率28.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：142yd,Hdcp：8,PAR：4,Reg.：330yd,Hdcp：5,PAR：5,Reg.：472yd,Hdcp：2
9,谷越えのショートホール,谷越えのショートホール,谷越えのショートホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,打ち下ろして打ち上げになるロングホール,打ち下ろして打ち上げになるロングホール,打ち下ろして打ち上げになるロングホール
10,難易度9位/9ホール中 平均スコア3.88 平均パット数1.9 パーオン率32.5% フェアウェイ率- OB率15.0% バンカー率29.3%,難易度9位/9ホール中 平均スコア3.88 平均パット数1.9 パーオン率32.5% フェアウェイ率- OB率15.0% バンカー率29.3%,難易度9位/9ホール中 平均スコア3.88 平均パット数1.9 パーオン率32.5% フェアウェイ率- OB率15.0% バンカー率29.3%,難易度3位/9ホール中 平均スコア5.27 平均パット数2.05 パーオン率25.3% フェアウェイ率56.5% OB率12.0% バンカー率18.8%,難易度3位/9ホール中 平均スコア5.27 平均パット数2.05 パーオン率25.3% フェアウェイ率56.5% OB率12.0% バンカー率18.8%,難易度3位/9ホール中 平均スコア5.27 平均パット数2.05 パーオン率25.3% フェアウェイ率56.5% OB率12.0% バンカー率18.8%,難易度4位/9ホール中 平均スコア6.26 平均パット数2 パーオン率26.3% フェアウェイ率45.5% OB率25.0% バンカー率14.5%,難易度4位/9ホール中 平均スコア6.26 平均パット数2 パーオン率26.3% フェアウェイ率45.5% OB率25.0% バンカー率14.5%,難易度4位/9ホール中 平均スコア6.26 平均パット数2 パーオン率26.3% フェアウェイ率45.5% OB率25.0% バンカー率14.5%
