,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：392yd,Hdcp：5,PAR：3,Reg.：169yd,Hdcp：8,PAR：5,Reg.：527yd,Hdcp：2
1,緩やかな左ドッグレッグの長いミドルホール,緩やかな左ドッグレッグの長いミドルホール,緩やかな左ドッグレッグの長いミドルホール,池越えのショートホール,池越えのショートホール,池越えのショートホール,緩やかな右ドッグレッグのロングホール,緩やかな右ドッグレッグのロングホール,緩やかな右ドッグレッグのロングホール
2,難易度2位/9ホール中 平均スコア5.6 平均パット数2.06 パーオン率13.0% フェアウェイ率43.5% OB率13.5% バンカー率8.5%,難易度2位/9ホール中 平均スコア5.6 平均パット数2.06 パーオン率13.0% フェアウェイ率43.5% OB率13.5% バンカー率8.5%,難易度2位/9ホール中 平均スコア5.6 平均パット数2.06 パーオン率13.0% フェアウェイ率43.5% OB率13.5% バンカー率8.5%,難易度9位/9ホール中 平均スコア4.18 平均パット数2.1 パーオン率31.5% フェアウェイ率- OB率2.7% バンカー率17.0%,難易度9位/9ホール中 平均スコア4.18 平均パット数2.1 パーオン率31.5% フェアウェイ率- OB率2.7% バンカー率17.0%,難易度9位/9ホール中 平均スコア4.18 平均パット数2.1 パーオン率31.5% フェアウェイ率- OB率2.7% バンカー率17.0%,難易度7位/9ホール中 平均スコア6.37 平均パット数2.03 パーオン率25.3% フェアウェイ率56.0% OB率11.3% バンカー率11.0%,難易度7位/9ホール中 平均スコア6.37 平均パット数2.03 パーオン率25.3% フェアウェイ率56.0% OB率11.3% バンカー率11.0%,難易度7位/9ホール中 平均スコア6.37 平均パット数2.03 パーオン率25.3% フェアウェイ率56.0% OB率11.3% バンカー率11.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：395yd,Hdcp：1,PAR：4,Reg.：377yd,Hdcp：7,PAR：4,Reg.：385yd,Hdcp：4
5,ほぼ真っ直ぐな長いミドルホール,ほぼ真っ直ぐな長いミドルホール,ほぼ真っ直ぐな長いミドルホール,ほぼ真っ直ぐなミドルホール,ほぼ真っ直ぐなミドルホール,ほぼ真っ直ぐなミドルホール,ほぼ真っ直ぐなミドルホール,ほぼ真っ直ぐなミドルホール,ほぼ真っ直ぐなミドルホール
6,難易度3位/9ホール中 平均スコア5.49 平均パット数1.97 パーオン率10.0% フェアウェイ率49.0% OB率1.3% バンカー率19.0%,難易度3位/9ホール中 平均スコア5.49 平均パット数1.97 パーオン率10.0% フェアウェイ率49.0% OB率1.3% バンカー率19.0%,難易度3位/9ホール中 平均スコア5.49 平均パット数1.97 パーオン率10.0% フェアウェイ率49.0% OB率1.3% バンカー率19.0%,難易度5位/9ホール中 平均スコア5.34 平均パット数2.05 パーオン率21.8% フェアウェイ率58.3% OB率2.3% バンカー率15.5%,難易度5位/9ホール中 平均スコア5.34 平均パット数2.05 パーオン率21.8% フェアウェイ率58.3% OB率2.3% バンカー率15.5%,難易度5位/9ホール中 平均スコア5.34 平均パット数2.05 パーオン率21.8% フェアウェイ率58.3% OB率2.3% バンカー率15.5%,難易度6位/9ホール中 平均スコア5.35 平均パット数2.01 パーオン率15.8% フェアウェイ率52.3% OB率6.0% バンカー率11.0%,難易度6位/9ホール中 平均スコア5.35 平均パット数2.01 パーオン率15.8% フェアウェイ率52.3% OB率6.0% バンカー率11.0%,難易度6位/9ホール中 平均スコア5.35 平均パット数2.01 パーオン率15.8% フェアウェイ率52.3% OB率6.0% バンカー率11.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：163yd,Hdcp：9,PAR：4,Reg.：399yd,Hdcp：6,PAR：5,Reg.：545yd,Hdcp：3
9,ショートホール,ショートホール,ショートホール,右ドッグレッグの長いミドルホール,右ドッグレッグの長いミドルホール,右ドッグレッグの長いミドルホール,緩やかな左ドッグレッグのロングホール,緩やかな左ドッグレッグのロングホール,緩やかな左ドッグレッグのロングホール
10,難易度8位/9ホール中 平均スコア4.16 平均パット数2.1 パーオン率25.3% フェアウェイ率- OB率2.0% バンカー率31.3%,難易度8位/9ホール中 平均スコア4.16 平均パット数2.1 パーオン率25.3% フェアウェイ率- OB率2.0% バンカー率31.3%,難易度8位/9ホール中 平均スコア4.16 平均パット数2.1 パーオン率25.3% フェアウェイ率- OB率2.0% バンカー率31.3%,難易度4位/9ホール中 平均スコア5.55 平均パット数2.1 パーオン率11.3% フェアウェイ率46.5% OB率4.3% バンカー率15.7%,難易度4位/9ホール中 平均スコア5.55 平均パット数2.1 パーオン率11.3% フェアウェイ率46.5% OB率4.3% バンカー率15.7%,難易度4位/9ホール中 平均スコア5.55 平均パット数2.1 パーオン率11.3% フェアウェイ率46.5% OB率4.3% バンカー率15.7%,難易度1位/9ホール中 平均スコア6.62 平均パット数2.02 パーオン率15.0% フェアウェイ率59.3% OB率3.7% バンカー率15.3%,難易度1位/9ホール中 平均スコア6.62 平均パット数2.02 パーオン率15.0% フェアウェイ率59.3% OB率3.7% バンカー率15.3%,難易度1位/9ホール中 平均スコア6.62 平均パット数2.02 パーオン率15.0% フェアウェイ率59.3% OB率3.7% バンカー率15.3%
