,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：337yd,Hdcp：5,PAR：4,Reg.：298yd,Hdcp：8,PAR：5,Reg.：497yd,Hdcp：2
1,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,短いミドルホール,短いミドルホール,短いミドルホール,グリーン手前で緩くＳ字になるロングホール,グリーン手前で緩くＳ字になるロングホール,グリーン手前で緩くＳ字になるロングホール
2,難易度4位/9ホール中 平均スコア5.36 平均パット数2.03 パーオン率22.5% フェアウェイ率61.0% OB率14.8% バンカー率21.0%,難易度4位/9ホール中 平均スコア5.36 平均パット数2.03 パーオン率22.5% フェアウェイ率61.0% OB率14.8% バンカー率21.0%,難易度4位/9ホール中 平均スコア5.36 平均パット数2.03 パーオン率22.5% フェアウェイ率61.0% OB率14.8% バンカー率21.0%,難易度5位/9ホール中 平均スコア5.37 平均パット数2.02 パーオン率19.0% フェアウェイ率62.5% OB率16.5% バンカー率15.0%,難易度5位/9ホール中 平均スコア5.37 平均パット数2.02 パーオン率19.0% フェアウェイ率62.5% OB率16.5% バンカー率15.0%,難易度5位/9ホール中 平均スコア5.37 平均パット数2.02 パーオン率19.0% フェアウェイ率62.5% OB率16.5% バンカー率15.0%,難易度3位/9ホール中 平均スコア6.41 平均パット数2.01 パーオン率23.8% フェアウェイ率63.3% OB率23.8% バンカー率4.3%,難易度3位/9ホール中 平均スコア6.41 平均パット数2.01 パーオン率23.8% フェアウェイ率63.3% OB率23.8% バンカー率4.3%,難易度3位/9ホール中 平均スコア6.41 平均パット数2.01 パーオン率23.8% フェアウェイ率63.3% OB率23.8% バンカー率4.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：149yd,Hdcp：7,PAR：4,Reg.：337yd,Hdcp：4,PAR：4,Reg.：383yd,Hdcp：1
5,長いショートホール,長いショートホール,長いショートホール,Ｓ字のミドルホール,Ｓ字のミドルホール,Ｓ字のミドルホール,長いミドルホール,長いミドルホール,長いミドルホール
6,難易度7位/9ホール中 平均スコア4.03 平均パット数2 パーオン率28.3% フェアウェイ率- OB率20.3% バンカー率21.3%,難易度7位/9ホール中 平均スコア4.03 平均パット数2 パーオン率28.3% フェアウェイ率- OB率20.3% バンカー率21.3%,難易度7位/9ホール中 平均スコア4.03 平均パット数2 パーオン率28.3% フェアウェイ率- OB率20.3% バンカー率21.3%,難易度2位/9ホール中 平均スコア5.52 平均パット数1.88 パーオン率12.3% フェアウェイ率50.0% OB率31.8% バンカー率14.5%,難易度2位/9ホール中 平均スコア5.52 平均パット数1.88 パーオン率12.3% フェアウェイ率50.0% OB率31.8% バンカー率14.5%,難易度2位/9ホール中 平均スコア5.52 平均パット数1.88 パーオン率12.3% フェアウェイ率50.0% OB率31.8% バンカー率14.5%,難易度1位/9ホール中 平均スコア5.65 平均パット数1.97 パーオン率10.3% フェアウェイ率57.0% OB率27.0% バンカー率17.3%,難易度1位/9ホール中 平均スコア5.65 平均パット数1.97 パーオン率10.3% フェアウェイ率57.0% OB率27.0% バンカー率17.3%,難易度1位/9ホール中 平均スコア5.65 平均パット数1.97 パーオン率10.3% フェアウェイ率57.0% OB率27.0% バンカー率17.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：161yd,Hdcp：9,PAR：4,Reg.：354yd,Hdcp：6,PAR：5,Reg.：497yd,Hdcp：3
9,長いショートホール,長いショートホール,長いショートホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール
10,難易度8位/9ホール中 平均スコア4.02 平均パット数1.88 パーオン率20.3% フェアウェイ率- OB率6.3% バンカー率22.3%,難易度8位/9ホール中 平均スコア4.02 平均パット数1.88 パーオン率20.3% フェアウェイ率- OB率6.3% バンカー率22.3%,難易度8位/9ホール中 平均スコア4.02 平均パット数1.88 パーオン率20.3% フェアウェイ率- OB率6.3% バンカー率22.3%,難易度6位/9ホール中 平均スコア5.24 平均パット数1.9 パーオン率18.5% フェアウェイ率57.3% OB率9.8% バンカー率7.8%,難易度6位/9ホール中 平均スコア5.24 平均パット数1.9 パーオン率18.5% フェアウェイ率57.3% OB率9.8% バンカー率7.8%,難易度6位/9ホール中 平均スコア5.24 平均パット数1.9 パーオン率18.5% フェアウェイ率57.3% OB率9.8% バンカー率7.8%,難易度9位/9ホール中 平均スコア5.86 平均パット数1.96 パーオン率40.0% フェアウェイ率57.5% OB率9.3% バンカー率22.8%,難易度9位/9ホール中 平均スコア5.86 平均パット数1.96 パーオン率40.0% フェアウェイ率57.5% OB率9.3% バンカー率22.8%,難易度9位/9ホール中 平均スコア5.86 平均パット数1.96 パーオン率40.0% フェアウェイ率57.5% OB率9.3% バンカー率22.8%
