,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：400yd,Hdcp：,PAR：3,Reg.：168yd,Hdcp：,PAR：4,Reg.：452yd,Hdcp：
1,フェアウェイは広くストレートなホール,フェアウェイは広くストレートなホール,フェアウェイは広くストレートなホール,前後にガードバンカー、止まるボールで攻めたい,前後にガードバンカー、止まるボールで攻めたい,前後にガードバンカー、止まるボールで攻めたい,長いミドルホール,長いミドルホール,長いミドルホール
2,難易度1位/9ホール中 平均スコア5.72 平均パット数2.05 パーオン率12.8% フェアウェイ率47.5% OB率33.5% バンカー率18.0%,難易度1位/9ホール中 平均スコア5.72 平均パット数2.05 パーオン率12.8% フェアウェイ率47.5% OB率33.5% バンカー率18.0%,難易度1位/9ホール中 平均スコア5.72 平均パット数2.05 パーオン率12.8% フェアウェイ率47.5% OB率33.5% バンカー率18.0%,難易度7位/9ホール中 平均スコア4.19 平均パット数1.84 パーオン率12.8% フェアウェイ率- OB率7.3% バンカー率40.5%,難易度7位/9ホール中 平均スコア4.19 平均パット数1.84 パーオン率12.8% フェアウェイ率- OB率7.3% バンカー率40.5%,難易度7位/9ホール中 平均スコア4.19 平均パット数1.84 パーオン率12.8% フェアウェイ率- OB率7.3% バンカー率40.5%,難易度2位/9ホール中 平均スコア5.49 平均パット数1.97 パーオン率8.0% フェアウェイ率63.8% OB率18.8% バンカー率18.3%,難易度2位/9ホール中 平均スコア5.49 平均パット数1.97 パーオン率8.0% フェアウェイ率63.8% OB率18.8% バンカー率18.3%,難易度2位/9ホール中 平均スコア5.49 平均パット数1.97 パーオン率8.0% フェアウェイ率63.8% OB率18.8% バンカー率18.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：347yd,Hdcp：,PAR：5,Reg.：541yd,Hdcp：,PAR：4,Reg.：367yd,Hdcp：
5,グリーン左と奥が斜面になっているので注意,グリーン左と奥が斜面になっているので注意,グリーン左と奥が斜面になっているので注意,ティショットは正面左の大きな松の木が目標,ティショットは正面左の大きな松の木が目標,ティショットは正面左の大きな松の木が目標,ティグランドから200Y付近までゆるい登り斜面,ティグランドから200Y付近までゆるい登り斜面,ティグランドから200Y付近までゆるい登り斜面
6,難易度9位/9ホール中 平均スコア5.01 平均パット数1.95 パーオン率30.0% フェアウェイ率57.8% OB率13.0% バンカー率23.8%,難易度9位/9ホール中 平均スコア5.01 平均パット数1.95 パーオン率30.0% フェアウェイ率57.8% OB率13.0% バンカー率23.8%,難易度9位/9ホール中 平均スコア5.01 平均パット数1.95 パーオン率30.0% フェアウェイ率57.8% OB率13.0% バンカー率23.8%,難易度4位/9ホール中 平均スコア6.23 平均パット数1.91 パーオン率27.0% フェアウェイ率52.5% OB率34.3% バンカー率13.5%,難易度4位/9ホール中 平均スコア6.23 平均パット数1.91 パーオン率27.0% フェアウェイ率52.5% OB率34.3% バンカー率13.5%,難易度4位/9ホール中 平均スコア6.23 平均パット数1.91 パーオン率27.0% フェアウェイ率52.5% OB率34.3% バンカー率13.5%,難易度3位/9ホール中 平均スコア5.3 平均パット数1.96 パーオン率17.8% フェアウェイ率66.8% OB率17.5% バンカー率2.7%,難易度3位/9ホール中 平均スコア5.3 平均パット数1.96 パーオン率17.8% フェアウェイ率66.8% OB率17.5% バンカー率2.7%,難易度3位/9ホール中 平均スコア5.3 平均パット数1.96 パーオン率17.8% フェアウェイ率66.8% OB率17.5% バンカー率2.7%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：178yd,Hdcp：,PAR：4,Reg.：353yd,Hdcp：,PAR：5,Reg.：506yd,Hdcp：
9,右の林はＯＢラインが近く、スライスボールは禁物,右の林はＯＢラインが近く、スライスボールは禁物,右の林はＯＢラインが近く、スライスボールは禁物,ティグランドから230ヤードくらいまでゆるい登り,ティグランドから230ヤードくらいまでゆるい登り,ティグランドから230ヤードくらいまでゆるい登り,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール
10,難易度8位/9ホール中 平均スコア4.14 平均パット数1.98 パーオン率19.8% フェアウェイ率- OB率15.5% バンカー率38.5%,難易度8位/9ホール中 平均スコア4.14 平均パット数1.98 パーオン率19.8% フェアウェイ率- OB率15.5% バンカー率38.5%,難易度8位/9ホール中 平均スコア4.14 平均パット数1.98 パーオン率19.8% フェアウェイ率- OB率15.5% バンカー率38.5%,難易度5位/9ホール中 平均スコア5.28 平均パット数1.99 パーオン率22.0% フェアウェイ率54.5% OB率19.3% バンカー率21.0%,難易度5位/9ホール中 平均スコア5.28 平均パット数1.99 パーオン率22.0% フェアウェイ率54.5% OB率19.3% バンカー率21.0%,難易度5位/9ホール中 平均スコア5.28 平均パット数1.99 パーオン率22.0% フェアウェイ率54.5% OB率19.3% バンカー率21.0%,難易度6位/9ホール中 平均スコア6.19 平均パット数1.93 パーオン率27.8% フェアウェイ率64.0% OB率33.0% バンカー率12.0%,難易度6位/9ホール中 平均スコア6.19 平均パット数1.93 パーオン率27.8% フェアウェイ率64.0% OB率33.0% バンカー率12.0%,難易度6位/9ホール中 平均スコア6.19 平均パット数1.93 パーオン率27.8% フェアウェイ率64.0% OB率33.0% バンカー率12.0%
