,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：412yd,Hdcp：8,PAR：5,Reg.：490yd,Hdcp：18,PAR：3,Reg.：154yd,Hdcp：16
1,長いミドルホール,長いミドルホール,長いミドルホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,池越えのショートホール,池越えのショートホール,池越えのショートホール
2,難易度7位/18ホール中 平均スコア5.49 平均パット数1.9 パーオン率12.0% フェアウェイ率45.8% OB率37.8% バンカー率18.3%,難易度7位/18ホール中 平均スコア5.49 平均パット数1.9 パーオン率12.0% フェアウェイ率45.8% OB率37.8% バンカー率18.3%,難易度7位/18ホール中 平均スコア5.49 平均パット数1.9 パーオン率12.0% フェアウェイ率45.8% OB率37.8% バンカー率18.3%,難易度6位/18ホール中 平均スコア6.47 平均パット数1.93 パーオン率21.0% フェアウェイ率42.8% OB率25.8% バンカー率26.8%,難易度6位/18ホール中 平均スコア6.47 平均パット数1.93 パーオン率21.0% フェアウェイ率42.8% OB率25.8% バンカー率26.8%,難易度6位/18ホール中 平均スコア6.47 平均パット数1.93 パーオン率21.0% フェアウェイ率42.8% OB率25.8% バンカー率26.8%,難易度15位/18ホール中 平均スコア4.06 平均パット数2.04 パーオン率30.3% フェアウェイ率- OB率26.5% バンカー率10.3%,難易度15位/18ホール中 平均スコア4.06 平均パット数2.04 パーオン率30.3% フェアウェイ率- OB率26.5% バンカー率10.3%,難易度15位/18ホール中 平均スコア4.06 平均パット数2.04 パーオン率30.3% フェアウェイ率- OB率26.5% バンカー率10.3%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：371yd,Hdcp：2,PAR：4,Reg.：375yd,Hdcp：6,PAR：4,Reg.：388yd,Hdcp：14
5,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
6,難易度3位/18ホール中 平均スコア5.59 平均パット数2.04 パーオン率11.8% フェアウェイ率44.0% OB率26.5% バンカー率26.8%,難易度3位/18ホール中 平均スコア5.59 平均パット数2.04 パーオン率11.8% フェアウェイ率44.0% OB率26.5% バンカー率26.8%,難易度3位/18ホール中 平均スコア5.59 平均パット数2.04 パーオン率11.8% フェアウェイ率44.0% OB率26.5% バンカー率26.8%,難易度10位/18ホール中 平均スコア5.39 平均パット数2 パーオン率17.5% フェアウェイ率45.3% OB率32.8% バンカー率17.0%,難易度10位/18ホール中 平均スコア5.39 平均パット数2 パーオン率17.5% フェアウェイ率45.3% OB率32.8% バンカー率17.0%,難易度10位/18ホール中 平均スコア5.39 平均パット数2 パーオン率17.5% フェアウェイ率45.3% OB率32.8% バンカー率17.0%,難易度14位/18ホール中 平均スコア5.24 平均パット数1.88 パーオン率18.0% フェアウェイ率47.8% OB率14.8% バンカー率21.8%,難易度14位/18ホール中 平均スコア5.24 平均パット数1.88 パーオン率18.0% フェアウェイ率47.8% OB率14.8% バンカー率21.8%,難易度14位/18ホール中 平均スコア5.24 平均パット数1.88 パーオン率18.0% フェアウェイ率47.8% OB率14.8% バンカー率21.8%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：173yd,Hdcp：10,PAR：5,Reg.：514yd,Hdcp：4,PAR：4,Reg.：418yd,Hdcp：12
9,長いショートホール,長いショートホール,長いショートホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
10,難易度17位/18ホール中 平均スコア3.96 平均パット数1.92 パーオン率27.5% フェアウェイ率- OB率16.0% バンカー率24.5%,難易度17位/18ホール中 平均スコア3.96 平均パット数1.92 パーオン率27.5% フェアウェイ率- OB率16.0% バンカー率24.5%,難易度17位/18ホール中 平均スコア3.96 平均パット数1.92 パーオン率27.5% フェアウェイ率- OB率16.0% バンカー率24.5%,難易度1位/18ホール中 平均スコア6.7 平均パット数1.94 パーオン率11.0% フェアウェイ率52.5% OB率31.0% バンカー率15.5%,難易度1位/18ホール中 平均スコア6.7 平均パット数1.94 パーオン率11.0% フェアウェイ率52.5% OB率31.0% バンカー率15.5%,難易度1位/18ホール中 平均スコア6.7 平均パット数1.94 パーオン率11.0% フェアウェイ率52.5% OB率31.0% バンカー率15.5%,難易度12位/18ホール中 平均スコア5.31 平均パット数1.94 パーオン率17.3% フェアウェイ率48.3% OB率31.0% バンカー率15.0%,難易度12位/18ホール中 平均スコア5.31 平均パット数1.94 パーオン率17.3% フェアウェイ率48.3% OB率31.0% バンカー率15.0%,難易度12位/18ホール中 平均スコア5.31 平均パット数1.94 パーオン率17.3% フェアウェイ率48.3% OB率31.0% バンカー率15.0%
