,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：315yd,Hdcp：7,PAR：3,Reg.：154yd,Hdcp：8,PAR：4,Reg.：342yd,Hdcp：4
1,短いミドルホール,短いミドルホール,短いミドルホール,,,,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
2,難易度5位/9ホール中 平均スコア5.31 平均パット数2.05 パーオン率23.8% フェアウェイ率58.0% OB率10.3% バンカー率33.3%,難易度5位/9ホール中 平均スコア5.31 平均パット数2.05 パーオン率23.8% フェアウェイ率58.0% OB率10.3% バンカー率33.3%,難易度5位/9ホール中 平均スコア5.31 平均パット数2.05 パーオン率23.8% フェアウェイ率58.0% OB率10.3% バンカー率33.3%,難易度8位/9ホール中 平均スコア4.14 平均パット数2.04 パーオン率19.8% フェアウェイ率- OB率6.3% バンカー率31.3%,難易度8位/9ホール中 平均スコア4.14 平均パット数2.04 パーオン率19.8% フェアウェイ率- OB率6.3% バンカー率31.3%,難易度8位/9ホール中 平均スコア4.14 平均パット数2.04 パーオン率19.8% フェアウェイ率- OB率6.3% バンカー率31.3%,難易度6位/9ホール中 平均スコア5.24 平均パット数2.03 パーオン率28.3% フェアウェイ率45.5% OB率21.3% バンカー率26.0%,難易度6位/9ホール中 平均スコア5.24 平均パット数2.03 パーオン率28.3% フェアウェイ率45.5% OB率21.3% バンカー率26.0%,難易度6位/9ホール中 平均スコア5.24 平均パット数2.03 パーオン率28.3% フェアウェイ率45.5% OB率21.3% バンカー率26.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：5,Reg.：484yd,Hdcp：2,PAR：4,Reg.：317yd,Hdcp：9,PAR：3,Reg.：179yd,Hdcp：3
5,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,短いミドルホール,短いミドルホール,短いミドルホール,長いショートホール,長いショートホール,長いショートホール
6,難易度4位/9ホール中 平均スコア6.45 平均パット数2.23 パーオン率31.5% フェアウェイ率52.5% OB率28.5% バンカー率23.0%,難易度4位/9ホール中 平均スコア6.45 平均パット数2.23 パーオン率31.5% フェアウェイ率52.5% OB率28.5% バンカー率23.0%,難易度4位/9ホール中 平均スコア6.45 平均パット数2.23 パーオン率31.5% フェアウェイ率52.5% OB率28.5% バンカー率23.0%,難易度7位/9ホール中 平均スコア5.09 平均パット数2.15 パーオン率40.3% フェアウェイ率56.5% OB率14.3% バンカー率25.3%,難易度7位/9ホール中 平均スコア5.09 平均パット数2.15 パーオン率40.3% フェアウェイ率56.5% OB率14.3% バンカー率25.3%,難易度7位/9ホール中 平均スコア5.09 平均パット数2.15 パーオン率40.3% フェアウェイ率56.5% OB率14.3% バンカー率25.3%,難易度9位/9ホール中 平均スコア4.01 平均パット数2.01 パーオン率26.0% フェアウェイ率- OB率10.5% バンカー率20.5%,難易度9位/9ホール中 平均スコア4.01 平均パット数2.01 パーオン率26.0% フェアウェイ率- OB率10.5% バンカー率20.5%,難易度9位/9ホール中 平均スコア4.01 平均パット数2.01 パーオン率26.0% フェアウェイ率- OB率10.5% バンカー率20.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：301yd,Hdcp：6,PAR：5,Reg.：497yd,Hdcp：5,PAR：4,Reg.：427yd,Hdcp：1
9,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール,長いミドルホール,長いミドルホール,長いミドルホール
10,難易度2位/9ホール中 平均スコア5.64 平均パット数2.15 パーオン率15.5% フェアウェイ率46.0% OB率29.5% バンカー率14.8%,難易度2位/9ホール中 平均スコア5.64 平均パット数2.15 パーオン率15.5% フェアウェイ率46.0% OB率29.5% バンカー率14.8%,難易度2位/9ホール中 平均スコア5.64 平均パット数2.15 パーオン率15.5% フェアウェイ率46.0% OB率29.5% バンカー率14.8%,難易度3位/9ホール中 平均スコア6.46 平均パット数2.09 パーオン率25.5% フェアウェイ率38.3% OB率33.5% バンカー率18.3%,難易度3位/9ホール中 平均スコア6.46 平均パット数2.09 パーオン率25.5% フェアウェイ率38.3% OB率33.5% バンカー率18.3%,難易度3位/9ホール中 平均スコア6.46 平均パット数2.09 パーオン率25.5% フェアウェイ率38.3% OB率33.5% バンカー率18.3%,難易度1位/9ホール中 平均スコア5.71 平均パット数2.03 パーオン率11.3% フェアウェイ率41.0% OB率51.0% バンカー率9.8%,難易度1位/9ホール中 平均スコア5.71 平均パット数2.03 パーオン率11.3% フェアウェイ率41.0% OB率51.0% バンカー率9.8%,難易度1位/9ホール中 平均スコア5.71 平均パット数2.03 パーオン率11.3% フェアウェイ率41.0% OB率51.0% バンカー率9.8%
