,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：502yd,Hdcp：12,PAR：4,Reg.：356yd,Hdcp：14,PAR：3,Reg.：223yd,Hdcp：4
1,Ａ：奥左（Ｌ）グリーン　Ｂ：手前右（Ｒ）グリーン,Ａ：奥左（Ｌ）グリーン　Ｂ：手前右（Ｒ）グリーン,Ａ：奥左（Ｌ）グリーン　Ｂ：手前右（Ｒ）グリーン,Ａ：右（Ｒ）グリーン　Ｂ：左（Ｌ）グリーン,Ａ：右（Ｒ）グリーン　Ｂ：左（Ｌ）グリーン,Ａ：右（Ｒ）グリーン　Ｂ：左（Ｌ）グリーン,Ａ：右（Ｒ）グリーン　Ｂ：左（Ｌ）グリーン,Ａ：右（Ｒ）グリーン　Ｂ：左（Ｌ）グリーン,Ａ：右（Ｒ）グリーン　Ｂ：左（Ｌ）グリーン
2,難易度2位/18ホール中 平均スコア6.58 平均パット数1.89 パーオン率15.8% フェアウェイ率49.0% OB率8.8% バンカー率30.3%,難易度2位/18ホール中 平均スコア6.58 平均パット数1.89 パーオン率15.8% フェアウェイ率49.0% OB率8.8% バンカー率30.3%,難易度2位/18ホール中 平均スコア6.58 平均パット数1.89 パーオン率15.8% フェアウェイ率49.0% OB率8.8% バンカー率30.3%,難易度9位/18ホール中 平均スコア5.36 平均パット数1.9 パーオン率16.8% フェアウェイ率49.0% OB率8.8% バンカー率25.0%,難易度9位/18ホール中 平均スコア5.36 平均パット数1.9 パーオン率16.8% フェアウェイ率49.0% OB率8.8% バンカー率25.0%,難易度9位/18ホール中 平均スコア5.36 平均パット数1.9 パーオン率16.8% フェアウェイ率49.0% OB率8.8% バンカー率25.0%,難易度13位/18ホール中 平均スコア4.15 平均パット数1.85 パーオン率12.0% フェアウェイ率- OB率19.5% バンカー率24.3%,難易度13位/18ホール中 平均スコア4.15 平均パット数1.85 パーオン率12.0% フェアウェイ率- OB率19.5% バンカー率24.3%,難易度13位/18ホール中 平均スコア4.15 平均パット数1.85 パーオン率12.0% フェアウェイ率- OB率19.5% バンカー率24.3%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：334yd,Hdcp：16,PAR：4,Reg.：406yd,Hdcp：2,PAR：5,Reg.：519yd,Hdcp：8
5,Ａ：右（Ｒ）グリーン　Ｂ：左（Ｌ）グリーン,Ａ：右（Ｒ）グリーン　Ｂ：左（Ｌ）グリーン,Ａ：右（Ｒ）グリーン　Ｂ：左（Ｌ）グリーン,Ａ：左（Ｌ）グリーン　Ｂ：右（Ｒ）グリーン,Ａ：左（Ｌ）グリーン　Ｂ：右（Ｒ）グリーン,Ａ：左（Ｌ）グリーン　Ｂ：右（Ｒ）グリーン,Ａ：右（Ｒ）グリーン　Ｂ：左（Ｌ）グリーン,Ａ：右（Ｒ）グリーン　Ｂ：左（Ｌ）グリーン,Ａ：右（Ｒ）グリーン　Ｂ：左（Ｌ）グリーン
6,難易度14位/18ホール中 平均スコア5.09 平均パット数1.93 パーオン率27.0% フェアウェイ率59.3% OB率9.0% バンカー率27.0%,難易度14位/18ホール中 平均スコア5.09 平均パット数1.93 パーオン率27.0% フェアウェイ率59.3% OB率9.0% バンカー率27.0%,難易度14位/18ホール中 平均スコア5.09 平均パット数1.93 パーオン率27.0% フェアウェイ率59.3% OB率9.0% バンカー率27.0%,難易度1位/18ホール中 平均スコア5.76 平均パット数1.99 パーオン率4.8% フェアウェイ率56.3% OB率13.3% バンカー率20.3%,難易度1位/18ホール中 平均スコア5.76 平均パット数1.99 パーオン率4.8% フェアウェイ率56.3% OB率13.3% バンカー率20.3%,難易度1位/18ホール中 平均スコア5.76 平均パット数1.99 パーオン率4.8% フェアウェイ率56.3% OB率13.3% バンカー率20.3%,難易度8位/18ホール中 平均スコア6.38 平均パット数1.97 パーオン率22.0% フェアウェイ率46.3% OB率9.3% バンカー率36.8%,難易度8位/18ホール中 平均スコア6.38 平均パット数1.97 パーオン率22.0% フェアウェイ率46.3% OB率9.3% バンカー率36.8%,難易度8位/18ホール中 平均スコア6.38 平均パット数1.97 パーオン率22.0% フェアウェイ率46.3% OB率9.3% バンカー率36.8%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：172yd,Hdcp：10,PAR：4,Reg.：404yd,Hdcp：6,PAR：4,Reg.：338yd,Hdcp：18
9,Ａ：奥右（Ｒ）グリーン　Ｂ：手前左（Ｌ）グリーン,Ａ：奥右（Ｒ）グリーン　Ｂ：手前左（Ｌ）グリーン,Ａ：奥右（Ｒ）グリーン　Ｂ：手前左（Ｌ）グリーン,Ａ：右（Ｒ）グリーン　Ｂ：左（Ｌ）グリーン,Ａ：右（Ｒ）グリーン　Ｂ：左（Ｌ）グリーン,Ａ：右（Ｒ）グリーン　Ｂ：左（Ｌ）グリーン,Ａ：左（Ｌ）グリーン　Ｂ：右（Ｒ）グリーン,Ａ：左（Ｌ）グリーン　Ｂ：右（Ｒ）グリーン,Ａ：左（Ｌ）グリーン　Ｂ：右（Ｒ）グリーン
