,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：3,Reg.：160yd,Hdcp：7,PAR：5,Reg.：519yd,Hdcp：5,PAR：4,Reg.：355yd,Hdcp：4
1,,,,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
2,難易度8位/9ホール中 平均スコア4.01 平均パット数1.92 パーオン率23.3% フェアウェイ率- OB率17.5% バンカー率5.0%,難易度8位/9ホール中 平均スコア4.01 平均パット数1.92 パーオン率23.3% フェアウェイ率- OB率17.5% バンカー率5.0%,難易度8位/9ホール中 平均スコア4.01 平均パット数1.92 パーオン率23.3% フェアウェイ率- OB率17.5% バンカー率5.0%,難易度1位/9ホール中 平均スコア6.5 平均パット数1.94 パーオン率20.8% フェアウェイ率69.5% OB率28.3% バンカー率8.5%,難易度1位/9ホール中 平均スコア6.5 平均パット数1.94 パーオン率20.8% フェアウェイ率69.5% OB率28.3% バンカー率8.5%,難易度1位/9ホール中 平均スコア6.5 平均パット数1.94 パーオン率20.8% フェアウェイ率69.5% OB率28.3% バンカー率8.5%,難易度6位/9ホール中 平均スコア5.25 平均パット数2 パーオン率23.8% フェアウェイ率62.8% OB率17.5% バンカー率17.0%,難易度6位/9ホール中 平均スコア5.25 平均パット数2 パーオン率23.8% フェアウェイ率62.8% OB率17.5% バンカー率17.0%,難易度6位/9ホール中 平均スコア5.25 平均パット数2 パーオン率23.8% フェアウェイ率62.8% OB率17.5% バンカー率17.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：5,Reg.：460yd,Hdcp：8,PAR：4,Reg.：285yd,Hdcp：9,PAR：3,Reg.：155yd,Hdcp：2
5,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,短いミドルホール,短いミドルホール,短いミドルホール,,,
6,難易度3位/9ホール中 平均スコア6.33 平均パット数1.92 パーオン率21.5% フェアウェイ率54.5% OB率19.0% バンカー率22.0%,難易度3位/9ホール中 平均スコア6.33 平均パット数1.92 パーオン率21.5% フェアウェイ率54.5% OB率19.0% バンカー率22.0%,難易度3位/9ホール中 平均スコア6.33 平均パット数1.92 パーオン率21.5% フェアウェイ率54.5% OB率19.0% バンカー率22.0%,難易度9位/9ホール中 平均スコア4.96 平均パット数1.87 パーオン率28.8% フェアウェイ率68.5% OB率9.7% バンカー率14.0%,難易度9位/9ホール中 平均スコア4.96 平均パット数1.87 パーオン率28.8% フェアウェイ率68.5% OB率9.7% バンカー率14.0%,難易度9位/9ホール中 平均スコア4.96 平均パット数1.87 パーオン率28.8% フェアウェイ率68.5% OB率9.7% バンカー率14.0%,難易度7位/9ホール中 平均スコア4.29 平均パット数2.06 パーオン率13.3% フェアウェイ率- OB率10.0% バンカー率1.5%,難易度7位/9ホール中 平均スコア4.29 平均パット数2.06 パーオン率13.3% フェアウェイ率- OB率10.0% バンカー率1.5%,難易度7位/9ホール中 平均スコア4.29 平均パット数2.06 パーオン率13.3% フェアウェイ率- OB率10.0% バンカー率1.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：363yd,Hdcp：3,PAR：4,Reg.：346yd,Hdcp：1,PAR：4,Reg.：319yd,Hdcp：6
9,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
10,難易度5位/9ホール中 平均スコア5.25 平均パット数1.91 パーオン率19.5% フェアウェイ率58.0% OB率15.5% バンカー率14.0%,難易度5位/9ホール中 平均スコア5.25 平均パット数1.91 パーオン率19.5% フェアウェイ率58.0% OB率15.5% バンカー率14.0%,難易度5位/9ホール中 平均スコア5.25 平均パット数1.91 パーオン率19.5% フェアウェイ率58.0% OB率15.5% バンカー率14.0%,難易度2位/9ホール中 平均スコア5.55 平均パット数1.99 パーオン率9.8% フェアウェイ率47.5% OB率14.7% バンカー率1.0%,難易度2位/9ホール中 平均スコア5.55 平均パット数1.99 パーオン率9.8% フェアウェイ率47.5% OB率14.7% バンカー率1.0%,難易度2位/9ホール中 平均スコア5.55 平均パット数1.99 パーオン率9.8% フェアウェイ率47.5% OB率14.7% バンカー率1.0%,難易度4位/9ホール中 平均スコア5.35 平均パット数1.89 パーオン率14.3% フェアウェイ率66.5% OB率14.3% バンカー率22.0%,難易度4位/9ホール中 平均スコア5.35 平均パット数1.89 パーオン率14.3% フェアウェイ率66.5% OB率14.3% バンカー率22.0%,難易度4位/9ホール中 平均スコア5.35 平均パット数1.89 パーオン率14.3% フェアウェイ率66.5% OB率14.3% バンカー率22.0%
