,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：501yd,Hdcp：4,PAR：4,Reg.：380yd,Hdcp：3,PAR：4,Reg.：329yd,Hdcp：5
1,豪快にティショットできるホール,豪快にティショットできるホール,豪快にティショットできるホール,通称松の廊下　シングルでもパーを取るのが難しい,通称松の廊下　シングルでもパーを取るのが難しい,通称松の廊下　シングルでもパーを取るのが難しい,距離はないが左の林がせり出し、右はクロスバンカー,距離はないが左の林がせり出し、右はクロスバンカー,距離はないが左の林がせり出し、右はクロスバンカー
2,難易度2位/9ホール中 平均スコア6.44 平均パット数2.05 パーオン率22.5% フェアウェイ率45.3% OB率4.0% バンカー率39.8%,難易度2位/9ホール中 平均スコア6.44 平均パット数2.05 パーオン率22.5% フェアウェイ率45.3% OB率4.0% バンカー率39.8%,難易度2位/9ホール中 平均スコア6.44 平均パット数2.05 パーオン率22.5% フェアウェイ率45.3% OB率4.0% バンカー率39.8%,難易度3位/9ホール中 平均スコア5.44 平均パット数2.02 パーオン率16.5% フェアウェイ率45.3% OB率7.3% バンカー率31.5%,難易度3位/9ホール中 平均スコア5.44 平均パット数2.02 パーオン率16.5% フェアウェイ率45.3% OB率7.3% バンカー率31.5%,難易度3位/9ホール中 平均スコア5.44 平均パット数2.02 パーオン率16.5% フェアウェイ率45.3% OB率7.3% バンカー率31.5%,難易度7位/9ホール中 平均スコア5.24 平均パット数2.06 パーオン率25.5% フェアウェイ率41.3% OB率12.3% バンカー率57.8%,難易度7位/9ホール中 平均スコア5.24 平均パット数2.06 パーオン率25.5% フェアウェイ率41.3% OB率12.3% バンカー率57.8%,難易度7位/9ホール中 平均スコア5.24 平均パット数2.06 パーオン率25.5% フェアウェイ率41.3% OB率12.3% バンカー率57.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：158yd,Hdcp：9,PAR：4,Reg.：444yd,Hdcp：2,PAR：5,Reg.：576yd,Hdcp：1
5,グリーンが近めに見えるので注意,グリーンが近めに見えるので注意,グリーンが近めに見えるので注意,正面には雌阿寒岳を望む名物ホール,正面には雌阿寒岳を望む名物ホール,正面には雌阿寒岳を望む名物ホール,コース随一の超ロングホール,コース随一の超ロングホール,コース随一の超ロングホール
6,難易度9位/9ホール中 平均スコア4.01 平均パット数2.02 パーオン率28.5% フェアウェイ率- OB率5.8% バンカー率66.3%,難易度9位/9ホール中 平均スコア4.01 平均パット数2.02 パーオン率28.5% フェアウェイ率- OB率5.8% バンカー率66.3%,難易度9位/9ホール中 平均スコア4.01 平均パット数2.02 パーオン率28.5% フェアウェイ率- OB率5.8% バンカー率66.3%,難易度4位/9ホール中 平均スコア5.42 平均パット数1.95 パーオン率13.8% フェアウェイ率52.0% OB率30.8% バンカー率11.7%,難易度4位/9ホール中 平均スコア5.42 平均パット数1.95 パーオン率13.8% フェアウェイ率52.0% OB率30.8% バンカー率11.7%,難易度4位/9ホール中 平均スコア5.42 平均パット数1.95 パーオン率13.8% フェアウェイ率52.0% OB率30.8% バンカー率11.7%,難易度1位/9ホール中 平均スコア6.64 平均パット数1.95 パーオン率13.0% フェアウェイ率48.5% OB率23.0% バンカー率27.8%,難易度1位/9ホール中 平均スコア6.64 平均パット数1.95 パーオン率13.0% フェアウェイ率48.5% OB率23.0% バンカー率27.8%,難易度1位/9ホール中 平均スコア6.64 平均パット数1.95 パーオン率13.0% フェアウェイ率48.5% OB率23.0% バンカー率27.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：364yd,Hdcp：8,PAR：3,Reg.：186yd,Hdcp：7,PAR：4,Reg.：342yd,Hdcp：6
9,林でセパレートされたミドル　左右ＯＢ有り,林でセパレートされたミドル　左右ＯＢ有り,林でセパレートされたミドル　左右ＯＢ有り,軽い打ち上げ　２段グリーンなので要注意,軽い打ち上げ　２段グリーンなので要注意,軽い打ち上げ　２段グリーンなので要注意,ティショットは打ち下ろし、セカンドは打ち上げ,ティショットは打ち下ろし、セカンドは打ち上げ,ティショットは打ち下ろし、セカンドは打ち上げ
10,難易度6位/9ホール中 平均スコア5.31 平均パット数1.93 パーオン率21.3% フェアウェイ率52.0% OB率10.5% バンカー率45.3%,難易度6位/9ホール中 平均スコア5.31 平均パット数1.93 パーオン率21.3% フェアウェイ率52.0% OB率10.5% バンカー率45.3%,難易度6位/9ホール中 平均スコア5.31 平均パット数1.93 パーオン率21.3% フェアウェイ率52.0% OB率10.5% バンカー率45.3%,難易度8位/9ホール中 平均スコア4.14 平均パット数2.07 パーオン率25.0% フェアウェイ率- OB率1.5% バンカー率57.0%,難易度8位/9ホール中 平均スコア4.14 平均パット数2.07 パーオン率25.0% フェアウェイ率- OB率1.5% バンカー率57.0%,難易度8位/9ホール中 平均スコア4.14 平均パット数2.07 パーオン率25.0% フェアウェイ率- OB率1.5% バンカー率57.0%,難易度5位/9ホール中 平均スコア5.4 平均パット数2.06 パーオン率18.8% フェアウェイ率42.0% OB率8.0% バンカー率38.5%,難易度5位/9ホール中 平均スコア5.4 平均パット数2.06 パーオン率18.8% フェアウェイ率42.0% OB率8.0% バンカー率38.5%,難易度5位/9ホール中 平均スコア5.4 平均パット数2.06 パーオン率18.8% フェアウェイ率42.0% OB率8.0% バンカー率38.5%
