,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：393yd,Hdcp：,PAR：3,Reg.：194yd,Hdcp：,PAR：4,Reg.：368yd,Hdcp：
1,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,長いショートホール,長いショートホール,長いショートホール,池越えのミドルホール,池越えのミドルホール,池越えのミドルホール
2,難易度1位/9ホール中 平均スコア5.74 平均パット数2.08 パーオン率8.3% フェアウェイ率46.8% OB率8.8% バンカー率20.8%,難易度1位/9ホール中 平均スコア5.74 平均パット数2.08 パーオン率8.3% フェアウェイ率46.8% OB率8.8% バンカー率20.8%,難易度1位/9ホール中 平均スコア5.74 平均パット数2.08 パーオン率8.3% フェアウェイ率46.8% OB率8.8% バンカー率20.8%,難易度4位/9ホール中 平均スコア4.34 平均パット数1.94 パーオン率7.5% フェアウェイ率- OB率9.5% バンカー率10.0%,難易度4位/9ホール中 平均スコア4.34 平均パット数1.94 パーオン率7.5% フェアウェイ率- OB率9.5% バンカー率10.0%,難易度4位/9ホール中 平均スコア4.34 平均パット数1.94 パーオン率7.5% フェアウェイ率- OB率9.5% バンカー率10.0%,難易度3位/9ホール中 平均スコア5.56 平均パット数1.99 パーオン率10.5% フェアウェイ率49.3% OB率24.3% バンカー率20.8%,難易度3位/9ホール中 平均スコア5.56 平均パット数1.99 パーオン率10.5% フェアウェイ率49.3% OB率24.3% バンカー率20.8%,難易度3位/9ホール中 平均スコア5.56 平均パット数1.99 パーオン率10.5% フェアウェイ率49.3% OB率24.3% バンカー率20.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：351yd,Hdcp：,PAR：4,Reg.：340yd,Hdcp：,PAR：5,Reg.：555yd,Hdcp：
5,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール
6,難易度6位/9ホール中 平均スコア5.2 平均パット数1.94 パーオン率19.5% フェアウェイ率51.3% OB率7.0% バンカー率11.3%,難易度6位/9ホール中 平均スコア5.2 平均パット数1.94 パーオン率19.5% フェアウェイ率51.3% OB率7.0% バンカー率11.3%,難易度6位/9ホール中 平均スコア5.2 平均パット数1.94 パーオン率19.5% フェアウェイ率51.3% OB率7.0% バンカー率11.3%,難易度5位/9ホール中 平均スコア5.29 平均パット数2.07 パーオン率23.5% フェアウェイ率47.0% OB率4.3% バンカー率6.3%,難易度5位/9ホール中 平均スコア5.29 平均パット数2.07 パーオン率23.5% フェアウェイ率47.0% OB率4.3% バンカー率6.3%,難易度5位/9ホール中 平均スコア5.29 平均パット数2.07 パーオン率23.5% フェアウェイ率47.0% OB率4.3% バンカー率6.3%,難易度2位/9ホール中 平均スコア6.6 平均パット数1.93 パーオン率13.0% フェアウェイ率47.5% OB率19.8% バンカー率13.8%,難易度2位/9ホール中 平均スコア6.6 平均パット数1.93 パーオン率13.0% フェアウェイ率47.5% OB率19.8% バンカー率13.8%,難易度2位/9ホール中 平均スコア6.6 平均パット数1.93 パーオン率13.0% フェアウェイ率47.5% OB率19.8% バンカー率13.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：136yd,Hdcp：,PAR：4,Reg.：305yd,Hdcp：,PAR：5,Reg.：471yd,Hdcp：
9,,,,Ｓ字のミドルホール,Ｓ字のミドルホール,Ｓ字のミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
10,難易度8位/9ホール中 平均スコア4.1 平均パット数1.88 パーオン率18.8% フェアウェイ率- OB率4.0% バンカー率41.5%,難易度8位/9ホール中 平均スコア4.1 平均パット数1.88 パーオン率18.8% フェアウェイ率- OB率4.0% バンカー率41.5%,難易度8位/9ホール中 平均スコア4.1 平均パット数1.88 パーオン率18.8% フェアウェイ率- OB率4.0% バンカー率41.5%,難易度9位/9ホール中 平均スコア5.05 平均パット数2.02 パーオン率32.3% フェアウェイ率50.5% OB率14.3% バンカー率2.5%,難易度9位/9ホール中 平均スコア5.05 平均パット数2.02 パーオン率32.3% フェアウェイ率50.5% OB率14.3% バンカー率2.5%,難易度9位/9ホール中 平均スコア5.05 平均パット数2.02 パーオン率32.3% フェアウェイ率50.5% OB率14.3% バンカー率2.5%,難易度7位/9ホール中 平均スコア6.1 平均パット数1.95 パーオン率29.5% フェアウェイ率51.3% OB率6.7% バンカー率14.8%,難易度7位/9ホール中 平均スコア6.1 平均パット数1.95 パーオン率29.5% フェアウェイ率51.3% OB率6.7% バンカー率14.8%,難易度7位/9ホール中 平均スコア6.1 平均パット数1.95 パーオン率29.5% フェアウェイ率51.3% OB率6.7% バンカー率14.8%
