,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：488yd,Hdcp：7,PAR：3,Reg.：180yd,Hdcp：15,PAR：4,Reg.：361yd,Hdcp：3
1,セカンドは、安全にフェアウェイ右に刻む,セカンドは、安全にフェアウェイ右に刻む,セカンドは、安全にフェアウェイ右に刻む,左側外しても寄せやすい　ピンが右なら1番手大き目,左側外しても寄せやすい　ピンが右なら1番手大き目,左側外しても寄せやすい　ピンが右なら1番手大き目,２打目は安全に右の法面の方へ打つプレイング４あり,２打目は安全に右の法面の方へ打つプレイング４あり,２打目は安全に右の法面の方へ打つプレイング４あり
2,難易度14位/18ホール中 平均スコア6.09 平均パット数2.09 パーオン率40.8% フェアウェイ率47.3% OB率15.8% バンカー率28.8%,難易度14位/18ホール中 平均スコア6.09 平均パット数2.09 パーオン率40.8% フェアウェイ率47.3% OB率15.8% バンカー率28.8%,難易度14位/18ホール中 平均スコア6.09 平均パット数2.09 パーオン率40.8% フェアウェイ率47.3% OB率15.8% バンカー率28.8%,難易度15位/18ホール中 平均スコア4.05 平均パット数1.98 パーオン率20.5% フェアウェイ率- OB率23.7% バンカー率22.8%,難易度15位/18ホール中 平均スコア4.05 平均パット数1.98 パーオン率20.5% フェアウェイ率- OB率23.7% バンカー率22.8%,難易度15位/18ホール中 平均スコア4.05 平均パット数1.98 パーオン率20.5% フェアウェイ率- OB率23.7% バンカー率22.8%,難易度4位/18ホール中 平均スコア5.48 平均パット数2.1 パーオン率19.8% フェアウェイ率44.5% OB率17.0% バンカー率11.3%,難易度4位/18ホール中 平均スコア5.48 平均パット数2.1 パーオン率19.8% フェアウェイ率44.5% OB率17.0% バンカー率11.3%,難易度4位/18ホール中 平均スコア5.48 平均パット数2.1 パーオン率19.8% フェアウェイ率44.5% OB率17.0% バンカー率11.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：347yd,Hdcp：9,PAR：4,Reg.：365yd,Hdcp：11,PAR：3,Reg.：166yd,Hdcp：13
5,セカンドは左の花道狙い,セカンドは左の花道狙い,セカンドは左の花道狙い,２打目は打ち上げ　グリーン左手前バンカー注意,２打目は打ち上げ　グリーン左手前バンカー注意,２打目は打ち上げ　グリーン左手前バンカー注意,左手前からは寄せやすい風向きに注意,左手前からは寄せやすい風向きに注意,左手前からは寄せやすい風向きに注意
6,難易度5位/18ホール中 平均スコア5.4 平均パット数2.04 パーオン率20.0% フェアウェイ率42.5% OB率16.7% バンカー率29.3%,難易度5位/18ホール中 平均スコア5.4 平均パット数2.04 パーオン率20.0% フェアウェイ率42.5% OB率16.7% バンカー率29.3%,難易度5位/18ホール中 平均スコア5.4 平均パット数2.04 パーオン率20.0% フェアウェイ率42.5% OB率16.7% バンカー率29.3%,難易度3位/18ホール中 平均スコア5.49 平均パット数2.13 パーオン率18.3% フェアウェイ率42.5% OB率11.0% バンカー率39.3%,難易度3位/18ホール中 平均スコア5.49 平均パット数2.13 パーオン率18.3% フェアウェイ率42.5% OB率11.0% バンカー率39.3%,難易度3位/18ホール中 平均スコア5.49 平均パット数2.13 パーオン率18.3% フェアウェイ率42.5% OB率11.0% バンカー率39.3%,難易度17位/18ホール中 平均スコア3.95 平均パット数2.1 パーオン率37.8% フェアウェイ率- OB率8.5% バンカー率2.0%,難易度17位/18ホール中 平均スコア3.95 平均パット数2.1 パーオン率37.8% フェアウェイ率- OB率8.5% バンカー率2.0%,難易度17位/18ホール中 平均スコア3.95 平均パット数2.1 パーオン率37.8% フェアウェイ率- OB率8.5% バンカー率2.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：369yd,Hdcp：1,PAR：4,Reg.：327yd,Hdcp：17,PAR：5,Reg.：514yd,Hdcp：5
9,グリーン右手前のバンカーは深いので注意！,グリーン右手前のバンカーは深いので注意！,グリーン右手前のバンカーは深いので注意！,右の法面左はOBに行きやすいので注意！,右の法面左はOBに行きやすいので注意！,右の法面左はOBに行きやすいので注意！,セカンドは右に外すと難しい,セカンドは右に外すと難しい,セカンドは右に外すと難しい
10,難易度7位/18ホール中 平均スコア5.4 平均パット数2.05 パーオン率19.0% フェアウェイ率41.3% OB率20.3% バンカー率26.3%,難易度7位/18ホール中 平均スコア5.4 平均パット数2.05 パーオン率19.0% フェアウェイ率41.3% OB率20.3% バンカー率26.3%,難易度7位/18ホール中 平均スコア5.4 平均パット数2.05 パーオン率19.0% フェアウェイ率41.3% OB率20.3% バンカー率26.3%,難易度10位/18ホール中 平均スコア5.25 平均パット数2.06 パーオン率24.3% フェアウェイ率48.8% OB率16.0% バンカー率22.3%,難易度10位/18ホール中 平均スコア5.25 平均パット数2.06 パーオン率24.3% フェアウェイ率48.8% OB率16.0% バンカー率22.3%,難易度10位/18ホール中 平均スコア5.25 平均パット数2.06 パーオン率24.3% フェアウェイ率48.8% OB率16.0% バンカー率22.3%,難易度2位/18ホール中 平均スコア6.52 平均パット数2.17 パーオン率21.0% フェアウェイ率45.0% OB率8.3% バンカー率28.0%,難易度2位/18ホール中 平均スコア6.52 平均パット数2.17 パーオン率21.0% フェアウェイ率45.0% OB率8.3% バンカー率28.0%,難易度2位/18ホール中 平均スコア6.52 平均パット数2.17 パーオン率21.0% フェアウェイ率45.0% OB率8.3% バンカー率28.0%
