,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：340yd,Hdcp：10,PAR：4,Reg.：410yd,Hdcp：16,PAR：3,Reg.：155yd,Hdcp：18
1,左側ＯＢ。短いがＰＡＲの取りづらいミドルホール,左側ＯＢ。短いがＰＡＲの取りづらいミドルホール,左側ＯＢ。短いがＰＡＲの取りづらいミドルホール,左側ＯＢの短いホール　２打目付近から打ち上げ,左側ＯＢの短いホール　２打目付近から打ち上げ,左側ＯＢの短いホール　２打目付近から打ち上げ,一番短いショートホール,一番短いショートホール,一番短いショートホール
2,難易度3位/18ホール中 平均スコア5.58 平均パット数2.19 パーオン率16.0% フェアウェイ率50.0% OB率31.8% バンカー率19.8%,難易度3位/18ホール中 平均スコア5.58 平均パット数2.19 パーオン率16.0% フェアウェイ率50.0% OB率31.8% バンカー率19.8%,難易度3位/18ホール中 平均スコア5.58 平均パット数2.19 パーオン率16.0% フェアウェイ率50.0% OB率31.8% バンカー率19.8%,難易度4位/18ホール中 平均スコア5.48 平均パット数2.07 パーオン率12.8% フェアウェイ率60.0% OB率21.8% バンカー率10.8%,難易度4位/18ホール中 平均スコア5.48 平均パット数2.07 パーオン率12.8% フェアウェイ率60.0% OB率21.8% バンカー率10.8%,難易度4位/18ホール中 平均スコア5.48 平均パット数2.07 パーオン率12.8% フェアウェイ率60.0% OB率21.8% バンカー率10.8%,難易度18位/18ホール中 平均スコア3.94 平均パット数2.02 パーオン率35.5% フェアウェイ率- OB率13.3% バンカー率39.3%,難易度18位/18ホール中 平均スコア3.94 平均パット数2.02 パーオン率35.5% フェアウェイ率- OB率13.3% バンカー率39.3%,難易度18位/18ホール中 平均スコア3.94 平均パット数2.02 パーオン率35.5% フェアウェイ率- OB率13.3% バンカー率39.3%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：326yd,Hdcp：6,PAR：4,Reg.：296yd,Hdcp：12,PAR：4,Reg.：363yd,Hdcp：2
5,右に池があるのでスライスは禁物,右に池があるのでスライスは禁物,右に池があるのでスライスは禁物,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
6,難易度9位/18ホール中 平均スコア5.23 平均パット数2.08 パーオン率29.0% フェアウェイ率53.8% OB率16.3% バンカー率21.8%,難易度9位/18ホール中 平均スコア5.23 平均パット数2.08 パーオン率29.0% フェアウェイ率53.8% OB率16.3% バンカー率21.8%,難易度9位/18ホール中 平均スコア5.23 平均パット数2.08 パーオン率29.0% フェアウェイ率53.8% OB率16.3% バンカー率21.8%,難易度13位/18ホール中 平均スコア5.23 平均パット数2.06 パーオン率28.8% フェアウェイ率63.8% OB率33.8% バンカー率15.8%,難易度13位/18ホール中 平均スコア5.23 平均パット数2.06 パーオン率28.8% フェアウェイ率63.8% OB率33.8% バンカー率15.8%,難易度13位/18ホール中 平均スコア5.23 平均パット数2.06 パーオン率28.8% フェアウェイ率63.8% OB率33.8% バンカー率15.8%,難易度5位/18ホール中 平均スコア5.5 平均パット数2 パーオン率12.0% フェアウェイ率50.5% OB率15.7% バンカー率20.3%,難易度5位/18ホール中 平均スコア5.5 平均パット数2 パーオン率12.0% フェアウェイ率50.5% OB率15.7% バンカー率20.3%,難易度5位/18ホール中 平均スコア5.5 平均パット数2 パーオン率12.0% フェアウェイ率50.5% OB率15.7% バンカー率20.3%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：319yd,Hdcp：8,PAR：3,Reg.：168yd,Hdcp：14,PAR：5,Reg.：443yd,Hdcp：4
9,ＦＷ右端を狙う。２打目は左右に深いバンカーに注意,ＦＷ右端を狙う。２打目は左右に深いバンカーに注意,ＦＷ右端を狙う。２打目は左右に深いバンカーに注意,傾斜に当たってナイスオンもあるのでＧ左側が安全,傾斜に当たってナイスオンもあるのでＧ左側が安全,傾斜に当たってナイスオンもあるのでＧ左側が安全,打ち上げてからフラットになるロングホール,打ち上げてからフラットになるロングホール,打ち上げてからフラットになるロングホール
10,難易度16位/18ホール中 平均スコア5.11 平均パット数2 パーオン率30.0% フェアウェイ率48.3% OB率7.0% バンカー率27.0%,難易度16位/18ホール中 平均スコア5.11 平均パット数2 パーオン率30.0% フェアウェイ率48.3% OB率7.0% バンカー率27.0%,難易度16位/18ホール中 平均スコア5.11 平均パット数2 パーオン率30.0% フェアウェイ率48.3% OB率7.0% バンカー率27.0%,難易度15位/18ホール中 平均スコア4.14 平均パット数2.06 パーオン率23.3% フェアウェイ率- OB率9.3% バンカー率2.0%,難易度15位/18ホール中 平均スコア4.14 平均パット数2.06 パーオン率23.3% フェアウェイ率- OB率9.3% バンカー率2.0%,難易度15位/18ホール中 平均スコア4.14 平均パット数2.06 パーオン率23.3% フェアウェイ率- OB率9.3% バンカー率2.0%,難易度11位/18ホール中 平均スコア6.24 平均パット数2.23 パーオン率33.8% フェアウェイ率49.3% OB率- バンカー率20.0%,難易度11位/18ホール中 平均スコア6.24 平均パット数2.23 パーオン率33.8% フェアウェイ率49.3% OB率- バンカー率20.0%,難易度11位/18ホール中 平均スコア6.24 平均パット数2.23 パーオン率33.8% フェアウェイ率49.3% OB率- バンカー率20.0%
