,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：476yd,Hdcp：9,PAR：4,Reg.：350yd,Hdcp：3,PAR：3,Reg.：139yd,Hdcp：17
1,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,短いショートホール,短いショートホール,短いショートホール
2,難易度14位/18ホール中 平均スコア6.11 平均パット数1.98 パーオン率34.0% フェアウェイ率49.3% OB率19.3% バンカー率19.5%,難易度14位/18ホール中 平均スコア6.11 平均パット数1.98 パーオン率34.0% フェアウェイ率49.3% OB率19.3% バンカー率19.5%,難易度14位/18ホール中 平均スコア6.11 平均パット数1.98 パーオン率34.0% フェアウェイ率49.3% OB率19.3% バンカー率19.5%,難易度10位/18ホール中 平均スコア5.15 平均パット数1.88 パーオン率19.5% フェアウェイ率60.0% OB率24.0% バンカー率6.3%,難易度10位/18ホール中 平均スコア5.15 平均パット数1.88 パーオン率19.5% フェアウェイ率60.0% OB率24.0% バンカー率6.3%,難易度10位/18ホール中 平均スコア5.15 平均パット数1.88 パーオン率19.5% フェアウェイ率60.0% OB率24.0% バンカー率6.3%,難易度18位/18ホール中 平均スコア3.93 平均パット数1.96 パーオン率29.5% フェアウェイ率- OB率10.8% バンカー率16.3%,難易度18位/18ホール中 平均スコア3.93 平均パット数1.96 パーオン率29.5% フェアウェイ率- OB率10.8% バンカー率16.3%,難易度18位/18ホール中 平均スコア3.93 平均パット数1.96 パーオン率29.5% フェアウェイ率- OB率10.8% バンカー率16.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：410yd,Hdcp：11,PAR：4,Reg.：381yd,Hdcp：1,PAR：4,Reg.：314yd,Hdcp：7
5,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,短いミドルホール,短いミドルホール,短いミドルホール
6,難易度6位/18ホール中 平均スコア5.3 平均パット数1.93 パーオン率14.3% フェアウェイ率58.3% OB率2.7% バンカー率23.8%,難易度6位/18ホール中 平均スコア5.3 平均パット数1.93 パーオン率14.3% フェアウェイ率58.3% OB率2.7% バンカー率23.8%,難易度6位/18ホール中 平均スコア5.3 平均パット数1.93 パーオン率14.3% フェアウェイ率58.3% OB率2.7% バンカー率23.8%,難易度5位/18ホール中 平均スコア5.46 平均パット数1.98 パーオン率11.5% フェアウェイ率52.0% OB率5.7% バンカー率37.8%,難易度5位/18ホール中 平均スコア5.46 平均パット数1.98 パーオン率11.5% フェアウェイ率52.0% OB率5.7% バンカー率37.8%,難易度5位/18ホール中 平均スコア5.46 平均パット数1.98 パーオン率11.5% フェアウェイ率52.0% OB率5.7% バンカー率37.8%,難易度11位/18ホール中 平均スコア5.17 平均パット数1.98 パーオン率25.5% フェアウェイ率55.3% OB率3.3% バンカー率33.8%,難易度11位/18ホール中 平均スコア5.17 平均パット数1.98 パーオン率25.5% フェアウェイ率55.3% OB率3.3% バンカー率33.8%,難易度11位/18ホール中 平均スコア5.17 平均パット数1.98 パーオン率25.5% フェアウェイ率55.3% OB率3.3% バンカー率33.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：153yd,Hdcp：15,PAR：4,Reg.：355yd,Hdcp：13,PAR：5,Reg.：558yd,Hdcp：5
9,,,,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール
10,難易度16位/18ホール中 平均スコア3.98 平均パット数1.92 パーオン率23.5% フェアウェイ率- OB率6.0% バンカー率36.8%,難易度16位/18ホール中 平均スコア3.98 平均パット数1.92 パーオン率23.5% フェアウェイ率- OB率6.0% バンカー率36.8%,難易度16位/18ホール中 平均スコア3.98 平均パット数1.92 パーオン率23.5% フェアウェイ率- OB率6.0% バンカー率36.8%,難易度13位/18ホール中 平均スコア5.09 平均パット数2.03 パーオン率28.0% フェアウェイ率50.8% OB率4.0% バンカー率19.8%,難易度13位/18ホール中 平均スコア5.09 平均パット数2.03 パーオン率28.0% フェアウェイ率50.8% OB率4.0% バンカー率19.8%,難易度13位/18ホール中 平均スコア5.09 平均パット数2.03 パーオン率28.0% フェアウェイ率50.8% OB率4.0% バンカー率19.8%,難易度9位/18ホール中 平均スコア6.21 平均パット数2.11 パーオン率31.5% フェアウェイ率55.3% OB率5.0% バンカー率24.3%,難易度9位/18ホール中 平均スコア6.21 平均パット数2.11 パーオン率31.5% フェアウェイ率55.3% OB率5.0% バンカー率24.3%,難易度9位/18ホール中 平均スコア6.21 平均パット数2.11 パーオン率31.5% フェアウェイ率55.3% OB率5.0% バンカー率24.3%
