,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：478yd,Hdcp：13,PAR：3,Reg.：160yd,Hdcp：5,PAR：4,Reg.：378yd,Hdcp：7
1,１打目はフェアウェイ真ん中　２打目は中央松に注意,１打目はフェアウェイ真ん中　２打目は中央松に注意,１打目はフェアウェイ真ん中　２打目は中央松に注意,距離のないショートホール,距離のないショートホール,距離のないショートホール,第1打はセンター左側狙い2打目に打ち上げ,第1打はセンター左側狙い2打目に打ち上げ,第1打はセンター左側狙い2打目に打ち上げ
2,難易度3位/18ホール中 平均スコア6.43 平均パット数2.15 パーオン率31.8% フェアウェイ率59.5% OB率30.3% バンカー率26.0%,難易度3位/18ホール中 平均スコア6.43 平均パット数2.15 パーオン率31.8% フェアウェイ率59.5% OB率30.3% バンカー率26.0%,難易度3位/18ホール中 平均スコア6.43 平均パット数2.15 パーオン率31.8% フェアウェイ率59.5% OB率30.3% バンカー率26.0%,難易度15位/18ホール中 平均スコア4.12 平均パット数2 パーオン率25.3% フェアウェイ率- OB率6.0% バンカー率28.0%,難易度15位/18ホール中 平均スコア4.12 平均パット数2 パーオン率25.3% フェアウェイ率- OB率6.0% バンカー率28.0%,難易度15位/18ホール中 平均スコア4.12 平均パット数2 パーオン率25.3% フェアウェイ率- OB率6.0% バンカー率28.0%,難易度7位/18ホール中 平均スコア5.4 平均パット数2 パーオン率17.8% フェアウェイ率57.5% OB率30.0% バンカー率16.5%,難易度7位/18ホール中 平均スコア5.4 平均パット数2 パーオン率17.8% フェアウェイ率57.5% OB率30.0% バンカー率16.5%,難易度7位/18ホール中 平均スコア5.4 平均パット数2 パーオン率17.8% フェアウェイ率57.5% OB率30.0% バンカー率16.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：425yd,Hdcp：1,PAR：4,Reg.：329yd,Hdcp：15,PAR：3,Reg.：162yd,Hdcp：17
5,ハンデ1の難しいホール,ハンデ1の難しいホール,ハンデ1の難しいホール,サービスミドルホール,サービスミドルホール,サービスミドルホール,左の谷からの風を計算にガードバンカーに注意,左の谷からの風を計算にガードバンカーに注意,左の谷からの風を計算にガードバンカーに注意
6,難易度1位/18ホール中 平均スコア5.73 平均パット数2.17 パーオン率8.0% フェアウェイ率58.8% OB率12.0% バンカー率10.8%,難易度1位/18ホール中 平均スコア5.73 平均パット数2.17 パーオン率8.0% フェアウェイ率58.8% OB率12.0% バンカー率10.8%,難易度1位/18ホール中 平均スコア5.73 平均パット数2.17 パーオン率8.0% フェアウェイ率58.8% OB率12.0% バンカー率10.8%,難易度9位/18ホール中 平均スコア5.38 平均パット数2.07 パーオン率21.3% フェアウェイ率59.0% OB率12.3% バンカー率22.3%,難易度9位/18ホール中 平均スコア5.38 平均パット数2.07 パーオン率21.3% フェアウェイ率59.0% OB率12.3% バンカー率22.3%,難易度9位/18ホール中 平均スコア5.38 平均パット数2.07 パーオン率21.3% フェアウェイ率59.0% OB率12.3% バンカー率22.3%,難易度18位/18ホール中 平均スコア3.95 平均パット数2.04 パーオン率32.5% フェアウェイ率- OB率5.3% バンカー率32.8%,難易度18位/18ホール中 平均スコア3.95 平均パット数2.04 パーオン率32.5% フェアウェイ率- OB率5.3% バンカー率32.8%,難易度18位/18ホール中 平均スコア3.95 平均パット数2.04 パーオン率32.5% フェアウェイ率- OB率5.3% バンカー率32.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：532yd,Hdcp：11,PAR：4,Reg.：378yd,Hdcp：9,PAR：4,Reg.：406yd,Hdcp：3
9,ストレートなロングホール　右側崖に注意,ストレートなロングホール　右側崖に注意,ストレートなロングホール　右側崖に注意,第1打はフェアウェイ中央に　2打目は風を計算に,第1打はフェアウェイ中央に　2打目は風を計算に,第1打はフェアウェイ中央に　2打目は風を計算に,豪快な打ち下ろしミドルホール,豪快な打ち下ろしミドルホール,豪快な打ち下ろしミドルホール
10,難易度6位/18ホール中 平均スコア6.41 平均パット数2.06 パーオン率22.3% フェアウェイ率56.0% OB率5.3% バンカー率32.5%,難易度6位/18ホール中 平均スコア6.41 平均パット数2.06 パーオン率22.3% フェアウェイ率56.0% OB率5.3% バンカー率32.5%,難易度6位/18ホール中 平均スコア6.41 平均パット数2.06 パーオン率22.3% フェアウェイ率56.0% OB率5.3% バンカー率32.5%,難易度10位/18ホール中 平均スコア5.32 平均パット数2.04 パーオン率21.0% フェアウェイ率57.3% OB率14.7% バンカー率27.0%,難易度10位/18ホール中 平均スコア5.32 平均パット数2.04 パーオン率21.0% フェアウェイ率57.3% OB率14.7% バンカー率27.0%,難易度10位/18ホール中 平均スコア5.32 平均パット数2.04 パーオン率21.0% フェアウェイ率57.3% OB率14.7% バンカー率27.0%,難易度11位/18ホール中 平均スコア5.29 平均パット数2.05 パーオン率24.8% フェアウェイ率59.3% OB率20.5% バンカー率24.0%,難易度11位/18ホール中 平均スコア5.29 平均パット数2.05 パーオン率24.8% フェアウェイ率59.3% OB率20.5% バンカー率24.0%,難易度11位/18ホール中 平均スコア5.29 平均パット数2.05 パーオン率24.8% フェアウェイ率59.3% OB率20.5% バンカー率24.0%
