,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：362yd,Hdcp：4,PAR：4,Reg.：361yd,Hdcp：10,PAR：3,Reg.：123yd,Hdcp：16
1,第1打、２打ともに右側はOB　左側狙いで,第1打、２打ともに右側はOB　左側狙いで,第1打、２打ともに右側はOB　左側狙いで,フェアウェイ右側狙いが良,フェアウェイ右側狙いが良,フェアウェイ右側狙いが良,手前にOB　大きめのクラブで攻める,手前にOB　大きめのクラブで攻める,手前にOB　大きめのクラブで攻める
2,難易度5位/9ホール中 平均スコア5.29 平均パット数2.04 パーオン率24.8% フェアウェイ率62.3% OB率15.0% バンカー率18.0%,難易度5位/9ホール中 平均スコア5.29 平均パット数2.04 パーオン率24.8% フェアウェイ率62.3% OB率15.0% バンカー率18.0%,難易度5位/9ホール中 平均スコア5.29 平均パット数2.04 パーオン率24.8% フェアウェイ率62.3% OB率15.0% バンカー率18.0%,難易度7位/9ホール中 平均スコア5.22 平均パット数1.97 パーオン率23.0% フェアウェイ率57.5% OB率26.5% バンカー率2.7%,難易度7位/9ホール中 平均スコア5.22 平均パット数1.97 パーオン率23.0% フェアウェイ率57.5% OB率26.5% バンカー率2.7%,難易度7位/9ホール中 平均スコア5.22 平均パット数1.97 パーオン率23.0% フェアウェイ率57.5% OB率26.5% バンカー率2.7%,難易度9位/9ホール中 平均スコア3.97 平均パット数1.98 パーオン率30.8% フェアウェイ率- OB率21.8% バンカー率19.5%,難易度9位/9ホール中 平均スコア3.97 平均パット数1.98 パーオン率30.8% フェアウェイ率- OB率21.8% バンカー率19.5%,難易度9位/9ホール中 平均スコア3.97 平均パット数1.98 パーオン率30.8% フェアウェイ率- OB率21.8% バンカー率19.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：346yd,Hdcp：14,PAR：4,Reg.：351yd,Hdcp：2,PAR：5,Reg.：539yd,Hdcp：8
5,距離はないが正確なショットが必要,距離はないが正確なショットが必要,距離はないが正確なショットが必要,砲台グリーン　２打の距離を間違えないように,砲台グリーン　２打の距離を間違えないように,砲台グリーン　２打の距離を間違えないように,クリークに注意,クリークに注意,クリークに注意
6,難易度6位/9ホール中 平均スコア5.27 平均パット数1.98 パーオン率24.0% フェアウェイ率57.0% OB率14.3% バンカー率9.5%,難易度6位/9ホール中 平均スコア5.27 平均パット数1.98 パーオン率24.0% フェアウェイ率57.0% OB率14.3% バンカー率9.5%,難易度6位/9ホール中 平均スコア5.27 平均パット数1.98 パーオン率24.0% フェアウェイ率57.0% OB率14.3% バンカー率9.5%,難易度4位/9ホール中 平均スコア5.32 平均パット数2.03 パーオン率22.0% フェアウェイ率60.0% OB率14.0% バンカー率21.8%,難易度4位/9ホール中 平均スコア5.32 平均パット数2.03 パーオン率22.0% フェアウェイ率60.0% OB率14.0% バンカー率21.8%,難易度4位/9ホール中 平均スコア5.32 平均パット数2.03 パーオン率22.0% フェアウェイ率60.0% OB率14.0% バンカー率21.8%,難易度2位/9ホール中 平均スコア6.44 平均パット数1.95 パーオン率20.3% フェアウェイ率55.5% OB率11.8% バンカー率4.0%,難易度2位/9ホール中 平均スコア6.44 平均パット数1.95 パーオン率20.3% フェアウェイ率55.5% OB率11.8% バンカー率4.0%,難易度2位/9ホール中 平均スコア6.44 平均パット数1.95 パーオン率20.3% フェアウェイ率55.5% OB率11.8% バンカー率4.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：372yd,Hdcp：6,PAR：3,Reg.：174yd,Hdcp：18,PAR：5,Reg.：573yd,Hdcp：12
9,第１打、２打とも打ち上げ　大きめのクラブで,第１打、２打とも打ち上げ　大きめのクラブで,第１打、２打とも打ち上げ　大きめのクラブで,手前池、左にバンカー,手前池、左にバンカー,手前池、左にバンカー,無理せずミスショットのないよう攻めるが良,無理せずミスショットのないよう攻めるが良,無理せずミスショットのないよう攻めるが良
10,難易度3位/9ホール中 平均スコア5.42 平均パット数1.92 パーオン率13.8% フェアウェイ率54.5% OB率17.0% バンカー率6.0%,難易度3位/9ホール中 平均スコア5.42 平均パット数1.92 パーオン率13.8% フェアウェイ率54.5% OB率17.0% バンカー率6.0%,難易度3位/9ホール中 平均スコア5.42 平均パット数1.92 パーオン率13.8% フェアウェイ率54.5% OB率17.0% バンカー率6.0%,難易度8位/9ホール中 平均スコア4.07 平均パット数1.97 パーオン率30.5% フェアウェイ率- OB率16.8% バンカー率5.8%,難易度8位/9ホール中 平均スコア4.07 平均パット数1.97 パーオン率30.5% フェアウェイ率- OB率16.8% バンカー率5.8%,難易度8位/9ホール中 平均スコア4.07 平均パット数1.97 パーオン率30.5% フェアウェイ率- OB率16.8% バンカー率5.8%,難易度1位/9ホール中 平均スコア6.57 平均パット数2.07 パーオン率18.3% フェアウェイ率52.5% OB率8.8% バンカー率15.8%,難易度1位/9ホール中 平均スコア6.57 平均パット数2.07 パーオン率18.3% フェアウェイ率52.5% OB率8.8% バンカー率15.8%,難易度1位/9ホール中 平均スコア6.57 平均パット数2.07 パーオン率18.3% フェアウェイ率52.5% OB率8.8% バンカー率15.8%
