,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：433yd,Hdcp：2,PAR：5,Reg.：545yd,Hdcp：1,PAR：4,Reg.：421yd,Hdcp：3
1,右ドッグレッグのミドルホール　右サイドＯＢ注意,右ドッグレッグのミドルホール　右サイドＯＢ注意,右ドッグレッグのミドルホール　右サイドＯＢ注意,フェアウェイの広い真っ直ぐなロングホール,フェアウェイの広い真っ直ぐなロングホール,フェアウェイの広い真っ直ぐなロングホール,真っ直ぐなミドルホール　右の林に入れるとトラブル,真っ直ぐなミドルホール　右の林に入れるとトラブル,真っ直ぐなミドルホール　右の林に入れるとトラブル
2,難易度3位/9ホール中 平均スコア5.45 平均パット数1.88 パーオン率8.8% フェアウェイ率64.5% OB率24.5% バンカー率10.8%,難易度3位/9ホール中 平均スコア5.45 平均パット数1.88 パーオン率8.8% フェアウェイ率64.5% OB率24.5% バンカー率10.8%,難易度3位/9ホール中 平均スコア5.45 平均パット数1.88 パーオン率8.8% フェアウェイ率64.5% OB率24.5% バンカー率10.8%,難易度1位/9ホール中 平均スコア6.42 平均パット数1.91 パーオン率15.5% フェアウェイ率43.5% OB率6.0% バンカー率18.8%,難易度1位/9ホール中 平均スコア6.42 平均パット数1.91 パーオン率15.5% フェアウェイ率43.5% OB率6.0% バンカー率18.8%,難易度1位/9ホール中 平均スコア6.42 平均パット数1.91 パーオン率15.5% フェアウェイ率43.5% OB率6.0% バンカー率18.8%,難易度4位/9ホール中 平均スコア5.32 平均パット数1.88 パーオン率13.8% フェアウェイ率56.3% OB率8.0% バンカー率13.0%,難易度4位/9ホール中 平均スコア5.32 平均パット数1.88 パーオン率13.8% フェアウェイ率56.3% OB率8.0% バンカー率13.0%,難易度4位/9ホール中 平均スコア5.32 平均パット数1.88 パーオン率13.8% フェアウェイ率56.3% OB率8.0% バンカー率13.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：318yd,Hdcp：7,PAR：4,Reg.：347yd,Hdcp：6,PAR：5,Reg.：555yd,Hdcp：4
5,短いミドルホール　フェアウェイ右から攻めたい,短いミドルホール　フェアウェイ右から攻めたい,短いミドルホール　フェアウェイ右から攻めたい,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,真っ直ぐなロングホール　思い切ったショットを,真っ直ぐなロングホール　思い切ったショットを,真っ直ぐなロングホール　思い切ったショットを
6,難易度6位/9ホール中 平均スコア5.2 平均パット数1.99 パーオン率24.5% フェアウェイ率58.8% OB率18.8% バンカー率19.5%,難易度6位/9ホール中 平均スコア5.2 平均パット数1.99 パーオン率24.5% フェアウェイ率58.8% OB率18.8% バンカー率19.5%,難易度6位/9ホール中 平均スコア5.2 平均パット数1.99 パーオン率24.5% フェアウェイ率58.8% OB率18.8% バンカー率19.5%,難易度5位/9ホール中 平均スコア5.34 平均パット数1.99 パーオン率18.8% フェアウェイ率58.0% OB率17.3% バンカー率17.8%,難易度5位/9ホール中 平均スコア5.34 平均パット数1.99 パーオン率18.8% フェアウェイ率58.0% OB率17.3% バンカー率17.8%,難易度5位/9ホール中 平均スコア5.34 平均パット数1.99 パーオン率18.8% フェアウェイ率58.0% OB率17.3% バンカー率17.8%,難易度2位/9ホール中 平均スコア6.44 平均パット数2.07 パーオン率25.8% フェアウェイ率46.5% OB率30.0% バンカー率27.8%,難易度2位/9ホール中 平均スコア6.44 平均パット数2.07 パーオン率25.8% フェアウェイ率46.5% OB率30.0% バンカー率27.8%,難易度2位/9ホール中 平均スコア6.44 平均パット数2.07 パーオン率25.8% フェアウェイ率46.5% OB率30.0% バンカー率27.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：167yd,Hdcp：5,PAR：4,Reg.：297yd,Hdcp：8,PAR：3,Reg.：100yd,Hdcp：9
9,打ち上げの長いショートホール　クラブ選択に注意,打ち上げの長いショートホール　クラブ選択に注意,打ち上げの長いショートホール　クラブ選択に注意,短いミドルホール　一打目真っ直ぐなら楽に２オンも,短いミドルホール　一打目真っ直ぐなら楽に２オンも,短いミドルホール　一打目真っ直ぐなら楽に２オンも,やや打ち上げの短いショートホール,やや打ち上げの短いショートホール,やや打ち上げの短いショートホール
10,難易度7位/9ホール中 平均スコア4.18 平均パット数1.88 パーオン率10.8% フェアウェイ率- OB率27.8% バンカー率8.3%,難易度7位/9ホール中 平均スコア4.18 平均パット数1.88 パーオン率10.8% フェアウェイ率- OB率27.8% バンカー率8.3%,難易度7位/9ホール中 平均スコア4.18 平均パット数1.88 パーオン率10.8% フェアウェイ率- OB率27.8% バンカー率8.3%,難易度8位/9ホール中 平均スコア4.93 平均パット数1.99 パーオン率38.8% フェアウェイ率63.0% OB率25.3% バンカー率14.8%,難易度8位/9ホール中 平均スコア4.93 平均パット数1.99 パーオン率38.8% フェアウェイ率63.0% OB率25.3% バンカー率14.8%,難易度8位/9ホール中 平均スコア4.93 平均パット数1.99 パーオン率38.8% フェアウェイ率63.0% OB率25.3% バンカー率14.8%,難易度9位/9ホール中 平均スコア3.76 平均パット数1.87 パーオン率31.0% フェアウェイ率- OB率9.7% バンカー率3.5%,難易度9位/9ホール中 平均スコア3.76 平均パット数1.87 パーオン率31.0% フェアウェイ率- OB率9.7% バンカー率3.5%,難易度9位/9ホール中 平均スコア3.76 平均パット数1.87 パーオン率31.0% フェアウェイ率- OB率9.7% バンカー率3.5%
