,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：374yd,Hdcp：7,PAR：3,Reg.：146yd,Hdcp：17,PAR：4,Reg.：343yd,Hdcp：13
1,平戸島を模したティから思い切りティショット,平戸島を模したティから思い切りティショット,平戸島を模したティから思い切りティショット,ゆるい打ち上げのショートホール,ゆるい打ち上げのショートホール,ゆるい打ち上げのショートホール,ゆるやかな打ち下ろしの左ドッグレッグホール,ゆるやかな打ち下ろしの左ドッグレッグホール,ゆるやかな打ち下ろしの左ドッグレッグホール
2,難易度2位/18ホール中 平均スコア5.5 平均パット数2.13 パーオン率22.3% フェアウェイ率59.0% OB率7.7% バンカー率18.8%,難易度2位/18ホール中 平均スコア5.5 平均パット数2.13 パーオン率22.3% フェアウェイ率59.0% OB率7.7% バンカー率18.8%,難易度2位/18ホール中 平均スコア5.5 平均パット数2.13 パーオン率22.3% フェアウェイ率59.0% OB率7.7% バンカー率18.8%,難易度17位/18ホール中 平均スコア3.94 平均パット数2 パーオン率26.3% フェアウェイ率- OB率8.7% バンカー率18.7%,難易度17位/18ホール中 平均スコア3.94 平均パット数2 パーオン率26.3% フェアウェイ率- OB率8.7% バンカー率18.7%,難易度17位/18ホール中 平均スコア3.94 平均パット数2 パーオン率26.3% フェアウェイ率- OB率8.7% バンカー率18.7%,難易度11位/18ホール中 平均スコア5.24 平均パット数2.15 パーオン率31.3% フェアウェイ率53.0% OB率8.0% バンカー率36.8%,難易度11位/18ホール中 平均スコア5.24 平均パット数2.15 パーオン率31.3% フェアウェイ率53.0% OB率8.0% バンカー率36.8%,難易度11位/18ホール中 平均スコア5.24 平均パット数2.15 パーオン率31.3% フェアウェイ率53.0% OB率8.0% バンカー率36.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：344yd,Hdcp：15,PAR：5,Reg.：535yd,Hdcp：3,PAR：4,Reg.：345yd,Hdcp：11
5,短いミドルホール,短いミドルホール,短いミドルホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,第２打は打ち下ろしの短いミドルホール,第２打は打ち下ろしの短いミドルホール,第２打は打ち下ろしの短いミドルホール
6,難易度9位/18ホール中 平均スコア5.24 平均パット数2.07 パーオン率25.8% フェアウェイ率49.3% OB率7.3% バンカー率40.8%,難易度9位/18ホール中 平均スコア5.24 平均パット数2.07 パーオン率25.8% フェアウェイ率49.3% OB率7.3% バンカー率40.8%,難易度9位/18ホール中 平均スコア5.24 平均パット数2.07 パーオン率25.8% フェアウェイ率49.3% OB率7.3% バンカー率40.8%,難易度1位/18ホール中 平均スコア6.56 平均パット数2.12 パーオン率24.5% フェアウェイ率53.0% OB率35.8% バンカー率31.8%,難易度1位/18ホール中 平均スコア6.56 平均パット数2.12 パーオン率24.5% フェアウェイ率53.0% OB率35.8% バンカー率31.8%,難易度1位/18ホール中 平均スコア6.56 平均パット数2.12 パーオン率24.5% フェアウェイ率53.0% OB率35.8% バンカー率31.8%,難易度15位/18ホール中 平均スコア5.04 平均パット数2.01 パーオン率33.3% フェアウェイ率58.3% OB率6.0% バンカー率43.0%,難易度15位/18ホール中 平均スコア5.04 平均パット数2.01 パーオン率33.3% フェアウェイ率58.3% OB率6.0% バンカー率43.0%,難易度15位/18ホール中 平均スコア5.04 平均パット数2.01 パーオン率33.3% フェアウェイ率58.3% OB率6.0% バンカー率43.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：498yd,Hdcp：1,PAR：3,Reg.：168yd,Hdcp：9,PAR：4,Reg.：363yd,Hdcp：5
9,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,グリーン手前にバンカーのあるショートホール,グリーン手前にバンカーのあるショートホール,グリーン手前にバンカーのあるショートホール,池とシーサイドバンカーがグリーンをガードする,池とシーサイドバンカーがグリーンをガードする,池とシーサイドバンカーがグリーンをガードする
10,難易度6位/18ホール中 平均スコア6.38 平均パット数2.02 パーオン率26.3% フェアウェイ率54.3% OB率28.0% バンカー率22.5%,難易度6位/18ホール中 平均スコア6.38 平均パット数2.02 パーオン率26.3% フェアウェイ率54.3% OB率28.0% バンカー率22.5%,難易度6位/18ホール中 平均スコア6.38 平均パット数2.02 パーオン率26.3% フェアウェイ率54.3% OB率28.0% バンカー率22.5%,難易度14位/18ホール中 平均スコア4.13 平均パット数2 パーオン率22.0% フェアウェイ率- OB率15.8% バンカー率42.3%,難易度14位/18ホール中 平均スコア4.13 平均パット数2 パーオン率22.0% フェアウェイ率- OB率15.8% バンカー率42.3%,難易度14位/18ホール中 平均スコア4.13 平均パット数2 パーオン率22.0% フェアウェイ率- OB率15.8% バンカー率42.3%,難易度3位/18ホール中 平均スコア5.47 平均パット数2.04 パーオン率21.5% フェアウェイ率56.8% OB率19.7% バンカー率28.5%,難易度3位/18ホール中 平均スコア5.47 平均パット数2.04 パーオン率21.5% フェアウェイ率56.8% OB率19.7% バンカー率28.5%,難易度3位/18ホール中 平均スコア5.47 平均パット数2.04 パーオン率21.5% フェアウェイ率56.8% OB率19.7% バンカー率28.5%
