,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：375yd,Hdcp：12,PAR：3,Reg.：185yd,Hdcp：18,PAR：4,Reg.：420yd,Hdcp：6
1,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,長いショートホール,長いショートホール,長いショートホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
2,難易度8位/18ホール中 平均スコア5.34 平均パット数2 パーオン率20.8% フェアウェイ率35.0% OB率22.3% バンカー率25.3%,難易度8位/18ホール中 平均スコア5.34 平均パット数2 パーオン率20.8% フェアウェイ率35.0% OB率22.3% バンカー率25.3%,難易度8位/18ホール中 平均スコア5.34 平均パット数2 パーオン率20.8% フェアウェイ率35.0% OB率22.3% バンカー率25.3%,難易度12位/18ホール中 平均スコア4.1 平均パット数1.95 パーオン率21.0% フェアウェイ率- OB率22.5% バンカー率42.0%,難易度12位/18ホール中 平均スコア4.1 平均パット数1.95 パーオン率21.0% フェアウェイ率- OB率22.5% バンカー率42.0%,難易度12位/18ホール中 平均スコア4.1 平均パット数1.95 パーオン率21.0% フェアウェイ率- OB率22.5% バンカー率42.0%,難易度2位/18ホール中 平均スコア5.73 平均パット数2.02 パーオン率10.0% フェアウェイ率44.0% OB率28.0% バンカー率34.0%,難易度2位/18ホール中 平均スコア5.73 平均パット数2.02 パーオン率10.0% フェアウェイ率44.0% OB率28.0% バンカー率34.0%,難易度2位/18ホール中 平均スコア5.73 平均パット数2.02 パーオン率10.0% フェアウェイ率44.0% OB率28.0% バンカー率34.0%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：435yd,Hdcp：2,PAR：3,Reg.：190yd,Hdcp：14,PAR：5,Reg.：535yd,Hdcp：4
5,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,谷越えのショートホール,谷越えのショートホール,谷越えのショートホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール
6,難易度1位/18ホール中 平均スコア5.64 平均パット数2 パーオン率7.3% フェアウェイ率47.8% OB率33.7% バンカー率26.5%,難易度1位/18ホール中 平均スコア5.64 平均パット数2 パーオン率7.3% フェアウェイ率47.8% OB率33.7% バンカー率26.5%,難易度1位/18ホール中 平均スコア5.64 平均パット数2 パーオン率7.3% フェアウェイ率47.8% OB率33.7% バンカー率26.5%,難易度10位/18ホール中 平均スコア4.3 平均パット数1.89 パーオン率10.0% フェアウェイ率- OB率27.0% バンカー率44.0%,難易度10位/18ホール中 平均スコア4.3 平均パット数1.89 パーオン率10.0% フェアウェイ率- OB率27.0% バンカー率44.0%,難易度10位/18ホール中 平均スコア4.3 平均パット数1.89 パーオン率10.0% フェアウェイ率- OB率27.0% バンカー率44.0%,難易度5位/18ホール中 平均スコア6.38 平均パット数2 パーオン率24.5% フェアウェイ率40.0% OB率24.8% バンカー率28.0%,難易度5位/18ホール中 平均スコア6.38 平均パット数2 パーオン率24.5% フェアウェイ率40.0% OB率24.8% バンカー率28.0%,難易度5位/18ホール中 平均スコア6.38 平均パット数2 パーオン率24.5% フェアウェイ率40.0% OB率24.8% バンカー率28.0%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：375yd,Hdcp：16,PAR：5,Reg.：520yd,Hdcp：8,PAR：4,Reg.：375yd,Hdcp：10
9,池越えのミドルホール,池越えのミドルホール,池越えのミドルホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
10,難易度13位/18ホール中 平均スコア5.18 平均パット数1.81 パーオン率26.3% フェアウェイ率52.5% OB率44.0% バンカー率23.5%,難易度13位/18ホール中 平均スコア5.18 平均パット数1.81 パーオン率26.3% フェアウェイ率52.5% OB率44.0% バンカー率23.5%,難易度13位/18ホール中 平均スコア5.18 平均パット数1.81 パーオン率26.3% フェアウェイ率52.5% OB率44.0% バンカー率23.5%,難易度4位/18ホール中 平均スコア6.27 平均パット数1.96 パーオン率24.8% フェアウェイ率52.3% OB率37.3% バンカー率16.0%,難易度4位/18ホール中 平均スコア6.27 平均パット数1.96 パーオン率24.8% フェアウェイ率52.3% OB率37.3% バンカー率16.0%,難易度4位/18ホール中 平均スコア6.27 平均パット数1.96 パーオン率24.8% フェアウェイ率52.3% OB率37.3% バンカー率16.0%,難易度11位/18ホール中 平均スコア5.31 平均パット数1.89 パーオン率24.3% フェアウェイ率38.8% OB率12.0% バンカー率33.5%,難易度11位/18ホール中 平均スコア5.31 平均パット数1.89 パーオン率24.3% フェアウェイ率38.8% OB率12.0% バンカー率33.5%,難易度11位/18ホール中 平均スコア5.31 平均パット数1.89 パーオン率24.3% フェアウェイ率38.8% OB率12.0% バンカー率33.5%
