,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：469yd,Hdcp：6,PAR：3,Reg.：146yd,Hdcp：9,PAR：4,Reg.：392yd,Hdcp：1
1,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,,,,長いミドルホール,長いミドルホール,長いミドルホール
2,難易度5位/9ホール中 平均スコア6.21 平均パット数1.98 パーオン率30.8% フェアウェイ率44.0% OB率15.3% バンカー率37.0%,難易度5位/9ホール中 平均スコア6.21 平均パット数1.98 パーオン率30.8% フェアウェイ率44.0% OB率15.3% バンカー率37.0%,難易度5位/9ホール中 平均スコア6.21 平均パット数1.98 パーオン率30.8% フェアウェイ率44.0% OB率15.3% バンカー率37.0%,難易度9位/9ホール中 平均スコア3.93 平均パット数1.86 パーオン率24.5% フェアウェイ率- OB率9.5% バンカー率19.8%,難易度9位/9ホール中 平均スコア3.93 平均パット数1.86 パーオン率24.5% フェアウェイ率- OB率9.5% バンカー率19.8%,難易度9位/9ホール中 平均スコア3.93 平均パット数1.86 パーオン率24.5% フェアウェイ率- OB率9.5% バンカー率19.8%,難易度1位/9ホール中 平均スコア5.63 平均パット数1.95 パーオン率9.8% フェアウェイ率46.5% OB率30.0% バンカー率25.3%,難易度1位/9ホール中 平均スコア5.63 平均パット数1.95 パーオン率9.8% フェアウェイ率46.5% OB率30.0% バンカー率25.3%,難易度1位/9ホール中 平均スコア5.63 平均パット数1.95 パーオン率9.8% フェアウェイ率46.5% OB率30.0% バンカー率25.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：303yd,Hdcp：5,PAR：3,Reg.：167yd,Hdcp：7,PAR：5,Reg.：474yd,Hdcp：4
5,短いミドルホール,短いミドルホール,短いミドルホール,長いショートホール,長いショートホール,長いショートホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール
6,難易度6位/9ホール中 平均スコア5.23 平均パット数1.91 パーオン率25.0% フェアウェイ率50.3% OB率22.5% バンカー率36.0%,難易度6位/9ホール中 平均スコア5.23 平均パット数1.91 パーオン率25.0% フェアウェイ率50.3% OB率22.5% バンカー率36.0%,難易度6位/9ホール中 平均スコア5.23 平均パット数1.91 パーオン率25.0% フェアウェイ率50.3% OB率22.5% バンカー率36.0%,難易度7位/9ホール中 平均スコア4.13 平均パット数1.8 パーオン率14.0% フェアウェイ率- OB率11.3% バンカー率30.0%,難易度7位/9ホール中 平均スコア4.13 平均パット数1.8 パーオン率14.0% フェアウェイ率- OB率11.3% バンカー率30.0%,難易度7位/9ホール中 平均スコア4.13 平均パット数1.8 パーオン率14.0% フェアウェイ率- OB率11.3% バンカー率30.0%,難易度3位/9ホール中 平均スコア6.3 平均パット数1.99 パーオン率26.8% フェアウェイ率49.5% OB率22.5% バンカー率18.8%,難易度3位/9ホール中 平均スコア6.3 平均パット数1.99 パーオン率26.8% フェアウェイ率49.5% OB率22.5% バンカー率18.8%,難易度3位/9ホール中 平均スコア6.3 平均パット数1.99 パーオン率26.8% フェアウェイ率49.5% OB率22.5% バンカー率18.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：358yd,Hdcp：2,PAR：4,Reg.：273yd,Hdcp：8,PAR：4,Reg.：398yd,Hdcp：3
9,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,短いミドルホール,短いミドルホール,短いミドルホール,長いミドルホール,長いミドルホール,長いミドルホール
10,難易度4位/9ホール中 平均スコア5.42 平均パット数1.94 パーオン率15.5% フェアウェイ率44.0% OB率30.8% バンカー率16.0%,難易度4位/9ホール中 平均スコア5.42 平均パット数1.94 パーオン率15.5% フェアウェイ率44.0% OB率30.8% バンカー率16.0%,難易度4位/9ホール中 平均スコア5.42 平均パット数1.94 パーオン率15.5% フェアウェイ率44.0% OB率30.8% バンカー率16.0%,難易度8位/9ホール中 平均スコア5.03 平均パット数1.86 パーオン率28.5% フェアウェイ率44.5% OB率25.3% バンカー率22.5%,難易度8位/9ホール中 平均スコア5.03 平均パット数1.86 パーオン率28.5% フェアウェイ率44.5% OB率25.3% バンカー率22.5%,難易度8位/9ホール中 平均スコア5.03 平均パット数1.86 パーオン率28.5% フェアウェイ率44.5% OB率25.3% バンカー率22.5%,難易度2位/9ホール中 平均スコア5.52 平均パット数1.96 パーオン率13.0% フェアウェイ率55.0% OB率24.5% バンカー率15.8%,難易度2位/9ホール中 平均スコア5.52 平均パット数1.96 パーオン率13.0% フェアウェイ率55.0% OB率24.5% バンカー率15.8%,難易度2位/9ホール中 平均スコア5.52 平均パット数1.96 パーオン率13.0% フェアウェイ率55.0% OB率24.5% バンカー率15.8%
