,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：517yd,Hdcp：2,PAR：3,Reg.：175yd,Hdcp：8,PAR：4,Reg.：344yd,Hdcp：5
1,第一打はフェアウェイ左サイド狙い,第一打はフェアウェイ左サイド狙い,第一打はフェアウェイ左サイド狙い,ほとんど高低差のない池越えのショートホール,ほとんど高低差のない池越えのショートホール,ほとんど高低差のない池越えのショートホール,比較的距離の短いまっすぐなミドルホール,比較的距離の短いまっすぐなミドルホール,比較的距離の短いまっすぐなミドルホール
2,難易度3位/9ホール中 平均スコア6.63 平均パット数2.09 パーオン率20.8% フェアウェイ率49.3% OB率28.5% バンカー率18.0%,難易度3位/9ホール中 平均スコア6.63 平均パット数2.09 パーオン率20.8% フェアウェイ率49.3% OB率28.5% バンカー率18.0%,難易度3位/9ホール中 平均スコア6.63 平均パット数2.09 パーオン率20.8% フェアウェイ率49.3% OB率28.5% バンカー率18.0%,難易度8位/9ホール中 平均スコア4.02 平均パット数1.94 パーオン率22.5% フェアウェイ率- OB率3.8% バンカー率18.3%,難易度8位/9ホール中 平均スコア4.02 平均パット数1.94 パーオン率22.5% フェアウェイ率- OB率3.8% バンカー率18.3%,難易度8位/9ホール中 平均スコア4.02 平均パット数1.94 パーオン率22.5% フェアウェイ率- OB率3.8% バンカー率18.3%,難易度5位/9ホール中 平均スコア5.46 平均パット数2.1 パーオン率21.3% フェアウェイ率42.3% OB率22.8% バンカー率23.0%,難易度5位/9ホール中 平均スコア5.46 平均パット数2.1 パーオン率21.3% フェアウェイ率42.3% OB率22.8% バンカー率23.0%,難易度5位/9ホール中 平均スコア5.46 平均パット数2.1 パーオン率21.3% フェアウェイ率42.3% OB率22.8% バンカー率23.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：370yd,Hdcp：1,PAR：3,Reg.：145yd,Hdcp：7,PAR：4,Reg.：343yd,Hdcp：4
5,第一打は飛距離よりも正確にフェアウエイキープ,第一打は飛距離よりも正確にフェアウエイキープ,第一打は飛距離よりも正確にフェアウエイキープ,比較的距離の短い打ち上げのショートホール,比較的距離の短い打ち上げのショートホール,比較的距離の短い打ち上げのショートホール,ティグランドからグリーンまで打ち上げの続くホール,ティグランドからグリーンまで打ち上げの続くホール,ティグランドからグリーンまで打ち上げの続くホール
6,難易度6位/9ホール中 平均スコア5.43 平均パット数1.98 パーオン率19.3% フェアウェイ率40.8% OB率23.8% バンカー率23.0%,難易度6位/9ホール中 平均スコア5.43 平均パット数1.98 パーオン率19.3% フェアウェイ率40.8% OB率23.8% バンカー率23.0%,難易度6位/9ホール中 平均スコア5.43 平均パット数1.98 パーオン率19.3% フェアウェイ率40.8% OB率23.8% バンカー率23.0%,難易度9位/9ホール中 平均スコア3.91 平均パット数2.04 パーオン率34.0% フェアウェイ率- OB率4.7% バンカー率14.3%,難易度9位/9ホール中 平均スコア3.91 平均パット数2.04 パーオン率34.0% フェアウェイ率- OB率4.7% バンカー率14.3%,難易度9位/9ホール中 平均スコア3.91 平均パット数2.04 パーオン率34.0% フェアウェイ率- OB率4.7% バンカー率14.3%,難易度7位/9ホール中 平均スコア5.33 平均パット数2.02 パーオン率22.5% フェアウェイ率48.8% OB率12.8% バンカー率15.0%,難易度7位/9ホール中 平均スコア5.33 平均パット数2.02 パーオン率22.5% フェアウェイ率48.8% OB率12.8% バンカー率15.0%,難易度7位/9ホール中 平均スコア5.33 平均パット数2.02 パーオン率22.5% フェアウェイ率48.8% OB率12.8% バンカー率15.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：428yd,Hdcp：3,PAR：4,Reg.：429yd,Hdcp：9,PAR：5,Reg.：490yd,Hdcp：6
9,やや長めのミドルホール,やや長めのミドルホール,やや長めのミドルホール,距離の長いドラコンにピッタリなミドルホール,距離の長いドラコンにピッタリなミドルホール,距離の長いドラコンにピッタリなミドルホール,池と川越えのロングホール,池と川越えのロングホール,池と川越えのロングホール
10,難易度2位/9ホール中 平均スコア5.83 平均パット数2.12 パーオン率10.5% フェアウェイ率49.3% OB率2.3% バンカー率1.7%,難易度2位/9ホール中 平均スコア5.83 平均パット数2.12 パーオン率10.5% フェアウェイ率49.3% OB率2.3% バンカー率1.7%,難易度2位/9ホール中 平均スコア5.83 平均パット数2.12 パーオン率10.5% フェアウェイ率49.3% OB率2.3% バンカー率1.7%,難易度4位/9ホール中 平均スコア5.69 平均パット数1.96 パーオン率4.8% フェアウェイ率42.3% OB率2.5% バンカー率21.8%,難易度4位/9ホール中 平均スコア5.69 平均パット数1.96 パーオン率4.8% フェアウェイ率42.3% OB率2.5% バンカー率21.8%,難易度4位/9ホール中 平均スコア5.69 平均パット数1.96 パーオン率4.8% フェアウェイ率42.3% OB率2.5% バンカー率21.8%,難易度1位/9ホール中 平均スコア6.82 平均パット数2.04 パーオン率15.8% フェアウェイ率50.3% OB率2.0% バンカー率14.3%,難易度1位/9ホール中 平均スコア6.82 平均パット数2.04 パーオン率15.8% フェアウェイ率50.3% OB率2.0% バンカー率14.3%,難易度1位/9ホール中 平均スコア6.82 平均パット数2.04 パーオン率15.8% フェアウェイ率50.3% OB率2.0% バンカー率14.3%
