,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：416yd,Hdcp：2,PAR：4,Reg.：398yd,Hdcp：4,PAR：5,Reg.：480yd,Hdcp：8
1,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,緩い左ドッグレッグのロングホール,緩い左ドッグレッグのロングホール,緩い左ドッグレッグのロングホール
2,難易度2位/9ホール中 平均スコア5.59 平均パット数2.08 パーオン率10.5% フェアウェイ率46.0% OB率4.0% バンカー率23.5%,難易度2位/9ホール中 平均スコア5.59 平均パット数2.08 パーオン率10.5% フェアウェイ率46.0% OB率4.0% バンカー率23.5%,難易度2位/9ホール中 平均スコア5.59 平均パット数2.08 パーオン率10.5% フェアウェイ率46.0% OB率4.0% バンカー率23.5%,難易度5位/9ホール中 平均スコア5.37 平均パット数2 パーオン率13.8% フェアウェイ率43.0% OB率17.0% バンカー率27.3%,難易度5位/9ホール中 平均スコア5.37 平均パット数2 パーオン率13.8% フェアウェイ率43.0% OB率17.0% バンカー率27.3%,難易度5位/9ホール中 平均スコア5.37 平均パット数2 パーオン率13.8% フェアウェイ率43.0% OB率17.0% バンカー率27.3%,難易度8位/9ホール中 平均スコア6.08 平均パット数2.01 パーオン率35.3% フェアウェイ率47.0% OB率8.3% バンカー率45.3%,難易度8位/9ホール中 平均スコア6.08 平均パット数2.01 パーオン率35.3% フェアウェイ率47.0% OB率8.3% バンカー率45.3%,難易度8位/9ホール中 平均スコア6.08 平均パット数2.01 パーオン率35.3% フェアウェイ率47.0% OB率8.3% バンカー率45.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：159yd,Hdcp：9,PAR：4,Reg.：376yd,Hdcp：6,PAR：4,Reg.：384yd,Hdcp：5
5,長いショートホール,長いショートホール,長いショートホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
6,難易度9位/9ホール中 平均スコア4.02 平均パット数1.89 パーオン率24.8% フェアウェイ率- OB率17.3% バンカー率23.8%,難易度9位/9ホール中 平均スコア4.02 平均パット数1.89 パーオン率24.8% フェアウェイ率- OB率17.3% バンカー率23.8%,難易度9位/9ホール中 平均スコア4.02 平均パット数1.89 パーオン率24.8% フェアウェイ率- OB率17.3% バンカー率23.8%,難易度6位/9ホール中 平均スコア5.37 平均パット数1.98 パーオン率17.5% フェアウェイ率43.3% OB率20.5% バンカー率23.5%,難易度6位/9ホール中 平均スコア5.37 平均パット数1.98 パーオン率17.5% フェアウェイ率43.3% OB率20.5% バンカー率23.5%,難易度6位/9ホール中 平均スコア5.37 平均パット数1.98 パーオン率17.5% フェアウェイ率43.3% OB率20.5% バンカー率23.5%,難易度3位/9ホール中 平均スコア5.57 平均パット数1.97 パーオン率12.0% フェアウェイ率35.8% OB率14.3% バンカー率45.8%,難易度3位/9ホール中 平均スコア5.57 平均パット数1.97 パーオン率12.0% フェアウェイ率35.8% OB率14.3% バンカー率45.8%,難易度3位/9ホール中 平均スコア5.57 平均パット数1.97 パーオン率12.0% フェアウェイ率35.8% OB率14.3% バンカー率45.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：187yd,Hdcp：7,PAR：4,Reg.：392yd,Hdcp：3,PAR：5,Reg.：566yd,Hdcp：1
9,長いショートホール,長いショートホール,長いショートホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,池越えのロングホール,池越えのロングホール,池越えのロングホール
10,難易度7位/9ホール中 平均スコア4.11 平均パット数1.98 パーオン率20.8% フェアウェイ率- OB率1.0% バンカー率49.8%,難易度7位/9ホール中 平均スコア4.11 平均パット数1.98 パーオン率20.8% フェアウェイ率- OB率1.0% バンカー率49.8%,難易度7位/9ホール中 平均スコア4.11 平均パット数1.98 パーオン率20.8% フェアウェイ率- OB率1.0% バンカー率49.8%,難易度4位/9ホール中 平均スコア5.36 平均パット数2.01 パーオン率16.3% フェアウェイ率48.8% OB率11.8% バンカー率32.8%,難易度4位/9ホール中 平均スコア5.36 平均パット数2.01 パーオン率16.3% フェアウェイ率48.8% OB率11.8% バンカー率32.8%,難易度4位/9ホール中 平均スコア5.36 平均パット数2.01 パーオン率16.3% フェアウェイ率48.8% OB率11.8% バンカー率32.8%,難易度1位/9ホール中 平均スコア6.92 平均パット数2.08 パーオン率18.0% フェアウェイ率52.8% OB率32.8% バンカー率15.0%,難易度1位/9ホール中 平均スコア6.92 平均パット数2.08 パーオン率18.0% フェアウェイ率52.8% OB率32.8% バンカー率15.0%,難易度1位/9ホール中 平均スコア6.92 平均パット数2.08 パーオン率18.0% フェアウェイ率52.8% OB率32.8% バンカー率15.0%
