,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：523yd,Hdcp：8,PAR：4,Reg.：311yd,Hdcp：6,PAR：4,Reg.：383yd,Hdcp：1
1,池越えの真っ直ぐなロングホール,池越えの真っ直ぐなロングホール,池越えの真っ直ぐなロングホール,右ドッグレッグのミドルホール　手前がＬ（左）グリーン,右ドッグレッグのミドルホール　手前がＬ（左）グリーン,右ドッグレッグのミドルホール　手前がＬ（左）グリーン,緩いＳ字のミドルホール,緩いＳ字のミドルホール,緩いＳ字のミドルホール
2,難易度7位/9ホール中 平均スコア6.17 平均パット数2.04 パーオン率35.5% フェアウェイ率52.5% OB率12.8% バンカー率21.8%,難易度7位/9ホール中 平均スコア6.17 平均パット数2.04 パーオン率35.5% フェアウェイ率52.5% OB率12.8% バンカー率21.8%,難易度7位/9ホール中 平均スコア6.17 平均パット数2.04 パーオン率35.5% フェアウェイ率52.5% OB率12.8% バンカー率21.8%,難易度3位/9ホール中 平均スコア5.4 平均パット数2.26 パーオン率30.0% フェアウェイ率59.8% OB率18.3% バンカー率36.0%,難易度3位/9ホール中 平均スコア5.4 平均パット数2.26 パーオン率30.0% フェアウェイ率59.8% OB率18.3% バンカー率36.0%,難易度3位/9ホール中 平均スコア5.4 平均パット数2.26 パーオン率30.0% フェアウェイ率59.8% OB率18.3% バンカー率36.0%,難易度2位/9ホール中 平均スコア5.39 平均パット数2.13 パーオン率20.0% フェアウェイ率50.8% OB率9.8% バンカー率10.0%,難易度2位/9ホール中 平均スコア5.39 平均パット数2.13 パーオン率20.0% フェアウェイ率50.8% OB率9.8% バンカー率10.0%,難易度2位/9ホール中 平均スコア5.39 平均パット数2.13 パーオン率20.0% フェアウェイ率50.8% OB率9.8% バンカー率10.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：394yd,Hdcp：2,PAR：4,Reg.：425yd,Hdcp：3,PAR：3,Reg.：144yd,Hdcp：7
5,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,池越えのショートホール　手前がＬ（左）グリーン,池越えのショートホール　手前がＬ（左）グリーン,池越えのショートホール　手前がＬ（左）グリーン
6,難易度4位/9ホール中 平均スコア5.36 平均パット数2.06 パーオン率20.0% フェアウェイ率55.5% OB率18.3% バンカー率14.8%,難易度4位/9ホール中 平均スコア5.36 平均パット数2.06 パーオン率20.0% フェアウェイ率55.5% OB率18.3% バンカー率14.8%,難易度4位/9ホール中 平均スコア5.36 平均パット数2.06 パーオン率20.0% フェアウェイ率55.5% OB率18.3% バンカー率14.8%,難易度1位/9ホール中 平均スコア5.54 平均パット数2.12 パーオン率13.3% フェアウェイ率44.0% OB率11.0% バンカー率5.3%,難易度1位/9ホール中 平均スコア5.54 平均パット数2.12 パーオン率13.3% フェアウェイ率44.0% OB率11.0% バンカー率5.3%,難易度1位/9ホール中 平均スコア5.54 平均パット数2.12 パーオン率13.3% フェアウェイ率44.0% OB率11.0% バンカー率5.3%,難易度8位/9ホール中 平均スコア4.06 平均パット数1.99 パーオン率22.0% フェアウェイ率- OB率12.3% バンカー率8.8%,難易度8位/9ホール中 平均スコア4.06 平均パット数1.99 パーオン率22.0% フェアウェイ率- OB率12.3% バンカー率8.8%,難易度8位/9ホール中 平均スコア4.06 平均パット数1.99 パーオン率22.0% フェアウェイ率- OB率12.3% バンカー率8.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：500yd,Hdcp：5,PAR：3,Reg.：155yd,Hdcp：9,PAR：4,Reg.：396yd,Hdcp：4
9,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,長いショートホール,長いショートホール,長いショートホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
10,難易度6位/9ホール中 平均スコア6.29 平均パット数2 パーオン率24.3% フェアウェイ率59.0% OB率7.7% バンカー率12.0%,難易度6位/9ホール中 平均スコア6.29 平均パット数2 パーオン率24.3% フェアウェイ率59.0% OB率7.7% バンカー率12.0%,難易度6位/9ホール中 平均スコア6.29 平均パット数2 パーオン率24.3% フェアウェイ率59.0% OB率7.7% バンカー率12.0%,難易度9位/9ホール中 平均スコア3.93 平均パット数1.97 パーオン率31.5% フェアウェイ率- OB率4.8% バンカー率32.3%,難易度9位/9ホール中 平均スコア3.93 平均パット数1.97 パーオン率31.5% フェアウェイ率- OB率4.8% バンカー率32.3%,難易度9位/9ホール中 平均スコア3.93 平均パット数1.97 パーオン率31.5% フェアウェイ率- OB率4.8% バンカー率32.3%,難易度5位/9ホール中 平均スコア5.37 平均パット数2.03 パーオン率14.8% フェアウェイ率50.5% OB率4.8% バンカー率13.5%,難易度5位/9ホール中 平均スコア5.37 平均パット数2.03 パーオン率14.8% フェアウェイ率50.5% OB率4.8% バンカー率13.5%,難易度5位/9ホール中 平均スコア5.37 平均パット数2.03 パーオン率14.8% フェアウェイ率50.5% OB率4.8% バンカー率13.5%
