,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：372yd,Hdcp：12,PAR：5,Reg.：547yd,Hdcp：6,PAR：3,Reg.：126yd,Hdcp：18
1,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,短いショートホール,短いショートホール,短いショートホール
2,難易度6位/18ホール中 平均スコア5.42 平均パット数1.98 パーオン率14.0% フェアウェイ率45.3% OB率18.0% バンカー率21.8%,難易度6位/18ホール中 平均スコア5.42 平均パット数1.98 パーオン率14.0% フェアウェイ率45.3% OB率18.0% バンカー率21.8%,難易度6位/18ホール中 平均スコア5.42 平均パット数1.98 パーオン率14.0% フェアウェイ率45.3% OB率18.0% バンカー率21.8%,難易度8位/18ホール中 平均スコア6.32 平均パット数1.97 パーオン率28.0% フェアウェイ率39.0% OB率43.0% バンカー率22.8%,難易度8位/18ホール中 平均スコア6.32 平均パット数1.97 パーオン率28.0% フェアウェイ率39.0% OB率43.0% バンカー率22.8%,難易度8位/18ホール中 平均スコア6.32 平均パット数1.97 パーオン率28.0% フェアウェイ率39.0% OB率43.0% バンカー率22.8%,難易度18位/18ホール中 平均スコア3.9 平均パット数2 パーオン率33.8% フェアウェイ率- OB率16.3% バンカー率4.3%,難易度18位/18ホール中 平均スコア3.9 平均パット数2 パーオン率33.8% フェアウェイ率- OB率16.3% バンカー率4.3%,難易度18位/18ホール中 平均スコア3.9 平均パット数2 パーオン率33.8% フェアウェイ率- OB率16.3% バンカー率4.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：307yd,Hdcp：14,PAR：5,Reg.：560yd,Hdcp：1,PAR：4,Reg.：414yd,Hdcp：7
5,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,緩い右ドッグレッグのミドルホール,緩い右ドッグレッグのミドルホール,緩い右ドッグレッグのミドルホール
6,難易度16位/18ホール中 平均スコア5.04 平均パット数1.99 パーオン率35.3% フェアウェイ率48.5% OB率27.5% バンカー率22.5%,難易度16位/18ホール中 平均スコア5.04 平均パット数1.99 パーオン率35.3% フェアウェイ率48.5% OB率27.5% バンカー率22.5%,難易度16位/18ホール中 平均スコア5.04 平均パット数1.99 パーオン率35.3% フェアウェイ率48.5% OB率27.5% バンカー率22.5%,難易度1位/18ホール中 平均スコア6.52 平均パット数2.06 パーオン率19.5% フェアウェイ率52.0% OB率28.8% バンカー率24.8%,難易度1位/18ホール中 平均スコア6.52 平均パット数2.06 パーオン率19.5% フェアウェイ率52.0% OB率28.8% バンカー率24.8%,難易度1位/18ホール中 平均スコア6.52 平均パット数2.06 パーオン率19.5% フェアウェイ率52.0% OB率28.8% バンカー率24.8%,難易度5位/18ホール中 平均スコア5.46 平均パット数2 パーオン率10.5% フェアウェイ率42.3% OB率21.8% バンカー率10.3%,難易度5位/18ホール中 平均スコア5.46 平均パット数2 パーオン率10.5% フェアウェイ率42.3% OB率21.8% バンカー率10.3%,難易度5位/18ホール中 平均スコア5.46 平均パット数2 パーオン率10.5% フェアウェイ率42.3% OB率21.8% バンカー率10.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：358yd,Hdcp：10,PAR：3,Reg.：192yd,Hdcp：4,PAR：4,Reg.：326yd,Hdcp：16
9,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,長いショートホール,長いショートホール,長いショートホール,緩い右ドッグレッグのミドルホール,緩い右ドッグレッグのミドルホール,緩い右ドッグレッグのミドルホール
10,難易度9位/18ホール中 平均スコア5.32 平均パット数1.97 パーオン率18.8% フェアウェイ率48.3% OB率35.5% バンカー率15.3%,難易度9位/18ホール中 平均スコア5.32 平均パット数1.97 パーオン率18.8% フェアウェイ率48.3% OB率35.5% バンカー率15.3%,難易度9位/18ホール中 平均スコア5.32 平均パット数1.97 パーオン率18.8% フェアウェイ率48.3% OB率35.5% バンカー率15.3%,難易度15位/18ホール中 平均スコア4.14 平均パット数1.92 パーオン率14.8% フェアウェイ率- OB率13.5% バンカー率13.0%,難易度15位/18ホール中 平均スコア4.14 平均パット数1.92 パーオン率14.8% フェアウェイ率- OB率13.5% バンカー率13.0%,難易度15位/18ホール中 平均スコア4.14 平均パット数1.92 パーオン率14.8% フェアウェイ率- OB率13.5% バンカー率13.0%,難易度11位/18ホール中 平均スコア5.21 平均パット数1.95 パーオン率22.5% フェアウェイ率50.3% OB率24.0% バンカー率23.5%,難易度11位/18ホール中 平均スコア5.21 平均パット数1.95 パーオン率22.5% フェアウェイ率50.3% OB率24.0% バンカー率23.5%,難易度11位/18ホール中 平均スコア5.21 平均パット数1.95 パーオン率22.5% フェアウェイ率50.3% OB率24.0% バンカー率23.5%
