,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：3,Reg.：162yd,Hdcp：11,PAR：5,Reg.：378yd,Hdcp：15,PAR：4,Reg.：335yd,Hdcp：17
1,富士見台　背景に世界一の大橋を望む,富士見台　背景に世界一の大橋を望む,富士見台　背景に世界一の大橋を望む,天の川　左ドッグレッグの長いミドルホール,天の川　左ドッグレッグの長いミドルホール,天の川　左ドッグレッグの長いミドルホール,大菩薩峠　フェアウェイ右傾斜　第１打は左斜面より,大菩薩峠　フェアウェイ右傾斜　第１打は左斜面より,大菩薩峠　フェアウェイ右傾斜　第１打は左斜面より
2,難易度15位/18ホール中 平均スコア4.13 平均パット数2.01 パーオン率23.0% フェアウェイ率- OB率19.8% バンカー率26.8%,難易度15位/18ホール中 平均スコア4.13 平均パット数2.01 パーオン率23.0% フェアウェイ率- OB率19.8% バンカー率26.8%,難易度15位/18ホール中 平均スコア4.13 平均パット数2.01 パーオン率23.0% フェアウェイ率- OB率19.8% バンカー率26.8%,難易度18位/18ホール中 平均スコア5.77 平均パット数1.92 パーオン率43.8% フェアウェイ率52.0% OB率17.3% バンカー率7.8%,難易度18位/18ホール中 平均スコア5.77 平均パット数1.92 パーオン率43.8% フェアウェイ率52.0% OB率17.3% バンカー率7.8%,難易度18位/18ホール中 平均スコア5.77 平均パット数1.92 パーオン率43.8% フェアウェイ率52.0% OB率17.3% バンカー率7.8%,難易度13位/18ホール中 平均スコア5.08 平均パット数1.8 パーオン率22.3% フェアウェイ率42.0% OB率23.3% バンカー率26.0%,難易度13位/18ホール中 平均スコア5.08 平均パット数1.8 パーオン率22.3% フェアウェイ率42.0% OB率23.3% バンカー率26.0%,難易度13位/18ホール中 平均スコア5.08 平均パット数1.8 パーオン率22.3% フェアウェイ率42.0% OB率23.3% バンカー率26.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：281yd,Hdcp：9,PAR：4,Reg.：335yd,Hdcp：7,PAR：5,Reg.：485yd,Hdcp：5
5,千早城　打上の為ティショットはスプーンが可,千早城　打上の為ティショットはスプーンが可,千早城　打上の為ティショットはスプーンが可,パラダイス　ＦＷは手造り特有の右傾斜,パラダイス　ＦＷは手造り特有の右傾斜,パラダイス　ＦＷは手造り特有の右傾斜,金毘羅街道　豪快なティショットが楽しめるホール,金毘羅街道　豪快なティショットが楽しめるホール,金毘羅街道　豪快なティショットが楽しめるホール
6,難易度9位/18ホール中 平均スコア5.28 平均パット数1.88 パーオン率19.3% フェアウェイ率46.0% OB率30.5% バンカー率22.0%,難易度9位/18ホール中 平均スコア5.28 平均パット数1.88 パーオン率19.3% フェアウェイ率46.0% OB率30.5% バンカー率22.0%,難易度9位/18ホール中 平均スコア5.28 平均パット数1.88 パーオン率19.3% フェアウェイ率46.0% OB率30.5% バンカー率22.0%,難易度7位/18ホール中 平均スコア5.3 平均パット数1.88 パーオン率17.8% フェアウェイ率52.0% OB率33.8% バンカー率16.8%,難易度7位/18ホール中 平均スコア5.3 平均パット数1.88 パーオン率17.8% フェアウェイ率52.0% OB率33.8% バンカー率16.8%,難易度7位/18ホール中 平均スコア5.3 平均パット数1.88 パーオン率17.8% フェアウェイ率52.0% OB率33.8% バンカー率16.8%,難易度6位/18ホール中 平均スコア6.24 平均パット数1.88 パーオン率29.8% フェアウェイ率59.3% OB率34.3% バンカー率15.5%,難易度6位/18ホール中 平均スコア6.24 平均パット数1.88 パーオン率29.8% フェアウェイ率59.3% OB率34.3% バンカー率15.5%,難易度6位/18ホール中 平均スコア6.24 平均パット数1.88 パーオン率29.8% フェアウェイ率59.3% OB率34.3% バンカー率15.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：385yd,Hdcp：1,PAR：3,Reg.：207yd,Hdcp：3,PAR：4,Reg.：345yd,Hdcp：13
9,戦場が原　ロングヒッターに最適　右ＯＢ注意,戦場が原　ロングヒッターに最適　右ＯＢ注意,戦場が原　ロングヒッターに最適　右ＯＢ注意,残念坂　高台のため瀬戸大橋第二の展望台,残念坂　高台のため瀬戸大橋第二の展望台,残念坂　高台のため瀬戸大橋第二の展望台,一目千本　スプーンでのティショットが安全な攻め手,一目千本　スプーンでのティショットが安全な攻め手,一目千本　スプーンでのティショットが安全な攻め手
10,難易度8位/18ホール中 平均スコア5.29 平均パット数1.87 パーオン率16.5% フェアウェイ率43.0% OB率21.8% バンカー率20.5%,難易度8位/18ホール中 平均スコア5.29 平均パット数1.87 パーオン率16.5% フェアウェイ率43.0% OB率21.8% バンカー率20.5%,難易度8位/18ホール中 平均スコア5.29 平均パット数1.87 パーオン率16.5% フェアウェイ率43.0% OB率21.8% バンカー率20.5%,難易度14位/18ホール中 平均スコア4.17 平均パット数1.93 パーオン率17.8% フェアウェイ率- OB率22.8% バンカー率41.5%,難易度14位/18ホール中 平均スコア4.17 平均パット数1.93 パーオン率17.8% フェアウェイ率- OB率22.8% バンカー率41.5%,難易度14位/18ホール中 平均スコア4.17 平均パット数1.93 パーオン率17.8% フェアウェイ率- OB率22.8% バンカー率41.5%,難易度4位/18ホール中 平均スコア5.37 平均パット数1.94 パーオン率18.8% フェアウェイ率62.0% OB率27.3% バンカー率20.3%,難易度4位/18ホール中 平均スコア5.37 平均パット数1.94 パーオン率18.8% フェアウェイ率62.0% OB率27.3% バンカー率20.3%,難易度4位/18ホール中 平均スコア5.37 平均パット数1.94 パーオン率18.8% フェアウェイ率62.0% OB率27.3% バンカー率20.3%
