,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：515yd,Hdcp：4,PAR：4,Reg.：344yd,Hdcp：9,PAR：3,Reg.：161yd,Hdcp：14
1,長いロングホール,長いロングホール,長いロングホール,打ち下ろしのミドルホール,打ち下ろしのミドルホール,打ち下ろしのミドルホール,池越えのショート　打ち下ろしだが意外と距離が必要,池越えのショート　打ち下ろしだが意外と距離が必要,池越えのショート　打ち下ろしだが意外と距離が必要
2,難易度1位/18ホール中 平均スコア6.73 平均パット数1.95 パーオン率15.8% フェアウェイ率37.5% OB率42.0% バンカー率23.5%,難易度1位/18ホール中 平均スコア6.73 平均パット数1.95 パーオン率15.8% フェアウェイ率37.5% OB率42.0% バンカー率23.5%,難易度1位/18ホール中 平均スコア6.73 平均パット数1.95 パーオン率15.8% フェアウェイ率37.5% OB率42.0% バンカー率23.5%,難易度8位/18ホール中 平均スコア5.43 平均パット数1.97 パーオン率20.3% フェアウェイ率40.8% OB率38.0% バンカー率30.0%,難易度8位/18ホール中 平均スコア5.43 平均パット数1.97 パーオン率20.3% フェアウェイ率40.8% OB率38.0% バンカー率30.0%,難易度8位/18ホール中 平均スコア5.43 平均パット数1.97 パーオン率20.3% フェアウェイ率40.8% OB率38.0% バンカー率30.0%,難易度15位/18ホール中 平均スコア4.12 平均パット数1.9 パーオン率21.5% フェアウェイ率- OB率32.5% バンカー率23.3%,難易度15位/18ホール中 平均スコア4.12 平均パット数1.9 パーオン率21.5% フェアウェイ率- OB率32.5% バンカー率23.3%,難易度15位/18ホール中 平均スコア4.12 平均パット数1.9 パーオン率21.5% フェアウェイ率- OB率32.5% バンカー率23.3%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：5,Reg.：497yd,Hdcp：8,PAR：3,Reg.：147yd,Hdcp：12,PAR：4,Reg.：354yd,Hdcp：2
5,うねりくねりのロングホール,うねりくねりのロングホール,うねりくねりのロングホール,池越えのミドルホール,池越えのミドルホール,池越えのミドルホール,登りのミドルホール,登りのミドルホール,登りのミドルホール
6,難易度3位/18ホール中 平均スコア6.57 平均パット数2.04 パーオン率21.3% フェアウェイ率49.5% OB率40.8% バンカー率19.8%,難易度3位/18ホール中 平均スコア6.57 平均パット数2.04 パーオン率21.3% フェアウェイ率49.5% OB率40.8% バンカー率19.8%,難易度3位/18ホール中 平均スコア6.57 平均パット数2.04 パーオン率21.3% フェアウェイ率49.5% OB率40.8% バンカー率19.8%,難易度18位/18ホール中 平均スコア3.91 平均パット数1.92 パーオン率29.8% フェアウェイ率- OB率9.0% バンカー率39.3%,難易度18位/18ホール中 平均スコア3.91 平均パット数1.92 パーオン率29.8% フェアウェイ率- OB率9.0% バンカー率39.3%,難易度18位/18ホール中 平均スコア3.91 平均パット数1.92 パーオン率29.8% フェアウェイ率- OB率9.0% バンカー率39.3%,難易度5位/18ホール中 平均スコア5.47 平均パット数1.96 パーオン率12.5% フェアウェイ率50.5% OB率25.0% バンカー率27.0%,難易度5位/18ホール中 平均スコア5.47 平均パット数1.96 パーオン率12.5% フェアウェイ率50.5% OB率25.0% バンカー率27.0%,難易度5位/18ホール中 平均スコア5.47 平均パット数1.96 パーオン率12.5% フェアウェイ率50.5% OB率25.0% バンカー率27.0%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：372yd,Hdcp：10,PAR：3,Reg.：146yd,Hdcp：16,PAR：5,Reg.：451yd,Hdcp：6
9,打ち下ろしのミドルホール,打ち下ろしのミドルホール,打ち下ろしのミドルホール,ショートホール,ショートホール,ショートホール,広くて長いミドルホール,広くて長いミドルホール,広くて長いミドルホール
10,難易度11位/18ホール中 平均スコア5.3 平均パット数1.95 パーオン率21.3% フェアウェイ率50.0% OB率16.0% バンカー率19.5%,難易度11位/18ホール中 平均スコア5.3 平均パット数1.95 パーオン率21.3% フェアウェイ率50.0% OB率16.0% バンカー率19.5%,難易度11位/18ホール中 平均スコア5.3 平均パット数1.95 パーオン率21.3% フェアウェイ率50.0% OB率16.0% バンカー率19.5%,難易度16位/18ホール中 平均スコア4.09 平均パット数1.93 パーオン率21.0% フェアウェイ率- OB率23.0% バンカー率31.5%,難易度16位/18ホール中 平均スコア4.09 平均パット数1.93 パーオン率21.0% フェアウェイ率- OB率23.0% バンカー率31.5%,難易度16位/18ホール中 平均スコア4.09 平均パット数1.93 パーオン率21.0% フェアウェイ率- OB率23.0% バンカー率31.5%,難易度12位/18ホール中 平均スコア6.11 平均パット数1.93 パーオン率31.8% フェアウェイ率45.3% OB率30.3% バンカー率15.0%,難易度12位/18ホール中 平均スコア6.11 平均パット数1.93 パーオン率31.8% フェアウェイ率45.3% OB率30.3% バンカー率15.0%,難易度12位/18ホール中 平均スコア6.11 平均パット数1.93 パーオン率31.8% フェアウェイ率45.3% OB率30.3% バンカー率15.0%
