,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：354yd,Hdcp：3,PAR：3,Reg.：189yd,Hdcp：9,PAR：4,Reg.：377yd,Hdcp：5
1,やや右ドックレッグのミドルホール,やや右ドックレッグのミドルホール,やや右ドックレッグのミドルホール,打ち下ろしで距離の長いショートホール,打ち下ろしで距離の長いショートホール,打ち下ろしで距離の長いショートホール,打ち下ろしで距離のあるミドルホール,打ち下ろしで距離のあるミドルホール,打ち下ろしで距離のあるミドルホール
2,難易度7位/18ホール中 平均スコア5.41 平均パット数1.96 パーオン率15.8% フェアウェイ率50.8% OB率6.5% バンカー率20.0%,難易度7位/18ホール中 平均スコア5.41 平均パット数1.96 パーオン率15.8% フェアウェイ率50.8% OB率6.5% バンカー率20.0%,難易度7位/18ホール中 平均スコア5.41 平均パット数1.96 パーオン率15.8% フェアウェイ率50.8% OB率6.5% バンカー率20.0%,難易度15位/18ホール中 平均スコア4.25 平均パット数2.01 パーオン率15.5% フェアウェイ率- OB率14.8% バンカー率1.7%,難易度15位/18ホール中 平均スコア4.25 平均パット数2.01 パーオン率15.5% フェアウェイ率- OB率14.8% バンカー率1.7%,難易度15位/18ホール中 平均スコア4.25 平均パット数2.01 パーオン率15.5% フェアウェイ率- OB率14.8% バンカー率1.7%,難易度4位/18ホール中 平均スコア5.51 平均パット数1.97 パーオン率15.5% フェアウェイ率62.8% OB率10.0% バンカー率1.7%,難易度4位/18ホール中 平均スコア5.51 平均パット数1.97 パーオン率15.5% フェアウェイ率62.8% OB率10.0% バンカー率1.7%,難易度4位/18ホール中 平均スコア5.51 平均パット数1.97 パーオン率15.5% フェアウェイ率62.8% OB率10.0% バンカー率1.7%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：319yd,Hdcp：13,PAR：4,Reg.：332yd,Hdcp：17,PAR：5,Reg.：433yd,Hdcp：11
5,やや上りで緩やかに右ドッグレッグしているミドル,やや上りで緩やかに右ドッグレッグしているミドル,やや上りで緩やかに右ドッグレッグしているミドル,小高い丘から打ち下ろしとなるミドルホール,小高い丘から打ち下ろしとなるミドルホール,小高い丘から打ち下ろしとなるミドルホール,丘越えの右ドッグレッグロングホール,丘越えの右ドッグレッグロングホール,丘越えの右ドッグレッグロングホール
6,難易度12位/18ホール中 平均スコア5.32 平均パット数1.95 パーオン率17.3% フェアウェイ率53.5% OB率3.3% バンカー率27.3%,難易度12位/18ホール中 平均スコア5.32 平均パット数1.95 パーオン率17.3% フェアウェイ率53.5% OB率3.3% バンカー率27.3%,難易度12位/18ホール中 平均スコア5.32 平均パット数1.95 パーオン率17.3% フェアウェイ率53.5% OB率3.3% バンカー率27.3%,難易度14位/18ホール中 平均スコア5.26 平均パット数1.93 パーオン率17.8% フェアウェイ率60.8% OB率19.8% バンカー率3.8%,難易度14位/18ホール中 平均スコア5.26 平均パット数1.93 パーオン率17.8% フェアウェイ率60.8% OB率19.8% バンカー率3.8%,難易度14位/18ホール中 平均スコア5.26 平均パット数1.93 パーオン率17.8% フェアウェイ率60.8% OB率19.8% バンカー率3.8%,難易度8位/18ホール中 平均スコア6.4 平均パット数1.87 パーオン率18.0% フェアウェイ率54.5% OB率33.3% バンカー率4.3%,難易度8位/18ホール中 平均スコア6.4 平均パット数1.87 パーオン率18.0% フェアウェイ率54.5% OB率33.3% バンカー率4.3%,難易度8位/18ホール中 平均スコア6.4 平均パット数1.87 パーオン率18.0% フェアウェイ率54.5% OB率33.3% バンカー率4.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：175yd,Hdcp：15,PAR：4,Reg.：392yd,Hdcp：1,PAR：5,Reg.：486yd,Hdcp：7
9,やや打ち下ろしのショートホール,やや打ち下ろしのショートホール,やや打ち下ろしのショートホール,FWに「やまが」といわれる樹齢200年の名物樹木あり,FWに「やまが」といわれる樹齢200年の名物樹木あり,FWに「やまが」といわれる樹齢200年の名物樹木あり,最も距離のある左ドッグレッグのロングホール,最も距離のある左ドッグレッグのロングホール,最も距離のある左ドッグレッグのロングホール
10,難易度13位/18ホール中 平均スコア4.29 平均パット数1.96 パーオン率16.5% フェアウェイ率- OB率8.0% バンカー率23.5%,難易度13位/18ホール中 平均スコア4.29 平均パット数1.96 パーオン率16.5% フェアウェイ率- OB率8.0% バンカー率23.5%,難易度13位/18ホール中 平均スコア4.29 平均パット数1.96 パーオン率16.5% フェアウェイ率- OB率8.0% バンカー率23.5%,難易度2位/18ホール中 平均スコア5.61 平均パット数1.94 パーオン率9.8% フェアウェイ率53.0% OB率39.8% バンカー率5.8%,難易度2位/18ホール中 平均スコア5.61 平均パット数1.94 パーオン率9.8% フェアウェイ率53.0% OB率39.8% バンカー率5.8%,難易度2位/18ホール中 平均スコア5.61 平均パット数1.94 パーオン率9.8% フェアウェイ率53.0% OB率39.8% バンカー率5.8%,難易度5位/18ホール中 平均スコア6.46 平均パット数1.87 パーオン率17.8% フェアウェイ率56.0% OB率27.0% バンカー率15.0%,難易度5位/18ホール中 平均スコア6.46 平均パット数1.87 パーオン率17.8% フェアウェイ率56.0% OB率27.0% バンカー率15.0%,難易度5位/18ホール中 平均スコア6.46 平均パット数1.87 パーオン率17.8% フェアウェイ率56.0% OB率27.0% バンカー率15.0%
