,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：530yd,Hdcp：2,PAR：4,Reg.：385yd,Hdcp：5,PAR：3,Reg.：150yd,Hdcp：8
1,難関なロングホール,難関なロングホール,難関なロングホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,やや距離のあるストレートなショートホール,やや距離のあるストレートなショートホール,やや距離のあるストレートなショートホール
2,難易度1位/9ホール中 平均スコア6.72 平均パット数1.91 パーオン率11.0% フェアウェイ率44.3% OB率5.0% バンカー率17.0%,難易度1位/9ホール中 平均スコア6.72 平均パット数1.91 パーオン率11.0% フェアウェイ率44.3% OB率5.0% バンカー率17.0%,難易度1位/9ホール中 平均スコア6.72 平均パット数1.91 パーオン率11.0% フェアウェイ率44.3% OB率5.0% バンカー率17.0%,難易度4位/9ホール中 平均スコア5.53 平均パット数1.91 パーオン率9.5% フェアウェイ率60.0% OB率2.8% バンカー率22.8%,難易度4位/9ホール中 平均スコア5.53 平均パット数1.91 パーオン率9.5% フェアウェイ率60.0% OB率2.8% バンカー率22.8%,難易度4位/9ホール中 平均スコア5.53 平均パット数1.91 パーオン率9.5% フェアウェイ率60.0% OB率2.8% バンカー率22.8%,難易度8位/9ホール中 平均スコア4.11 平均パット数1.9 パーオン率15.0% フェアウェイ率- OB率7.3% バンカー率29.8%,難易度8位/9ホール中 平均スコア4.11 平均パット数1.9 パーオン率15.0% フェアウェイ率- OB率7.3% バンカー率29.8%,難易度8位/9ホール中 平均スコア4.11 平均パット数1.9 パーオン率15.0% フェアウェイ率- OB率7.3% バンカー率29.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：400yd,Hdcp：6,PAR：4,Reg.：350yd,Hdcp：9,PAR：4,Reg.：335yd,Hdcp：4
5,ストレートなミドルホール,ストレートなミドルホール,ストレートなミドルホール,ストレートなミドルホール,ストレートなミドルホール,ストレートなミドルホール,ストレートなミドルホール,ストレートなミドルホール,ストレートなミドルホール
6,難易度3位/9ホール中 平均スコア5.52 平均パット数1.89 パーオン率7.8% フェアウェイ率63.0% OB率7.3% バンカー率16.3%,難易度3位/9ホール中 平均スコア5.52 平均パット数1.89 パーオン率7.8% フェアウェイ率63.0% OB率7.3% バンカー率16.3%,難易度3位/9ホール中 平均スコア5.52 平均パット数1.89 パーオン率7.8% フェアウェイ率63.0% OB率7.3% バンカー率16.3%,難易度7位/9ホール中 平均スコア5.16 平均パット数1.83 パーオン率15.3% フェアウェイ率55.3% OB率6.8% バンカー率19.0%,難易度7位/9ホール中 平均スコア5.16 平均パット数1.83 パーオン率15.3% フェアウェイ率55.3% OB率6.8% バンカー率19.0%,難易度7位/9ホール中 平均スコア5.16 平均パット数1.83 パーオン率15.3% フェアウェイ率55.3% OB率6.8% バンカー率19.0%,難易度6位/9ホール中 平均スコア5.23 平均パット数1.86 パーオン率17.0% フェアウェイ率55.5% OB率2.0% バンカー率14.5%,難易度6位/9ホール中 平均スコア5.23 平均パット数1.86 パーオン率17.0% フェアウェイ率55.5% OB率2.0% バンカー率14.5%,難易度6位/9ホール中 平均スコア5.23 平均パット数1.86 パーオン率17.0% フェアウェイ率55.5% OB率2.0% バンカー率14.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：380yd,Hdcp：1,PAR：3,Reg.：155yd,Hdcp：7,PAR：5,Reg.：525yd,Hdcp：3
9,やや距離のあるミドルホール,やや距離のあるミドルホール,やや距離のあるミドルホール,やや距離のあるショートホール,やや距離のあるショートホール,やや距離のあるショートホール,両サイドに池のある大宮国際屈指のロングホール,両サイドに池のある大宮国際屈指のロングホール,両サイドに池のある大宮国際屈指のロングホール
10,難易度5位/9ホール中 平均スコア5.38 平均パット数1.93 パーオン率14.8% フェアウェイ率60.8% OB率1.5% バンカー率17.0%,難易度5位/9ホール中 平均スコア5.38 平均パット数1.93 パーオン率14.8% フェアウェイ率60.8% OB率1.5% バンカー率17.0%,難易度5位/9ホール中 平均スコア5.38 平均パット数1.93 パーオン率14.8% フェアウェイ率60.8% OB率1.5% バンカー率17.0%,難易度9位/9ホール中 平均スコア4.14 平均パット数1.9 パーオン率12.8% フェアウェイ率- OB率2.0% バンカー率42.8%,難易度9位/9ホール中 平均スコア4.14 平均パット数1.9 パーオン率12.8% フェアウェイ率- OB率2.0% バンカー率42.8%,難易度9位/9ホール中 平均スコア4.14 平均パット数1.9 パーオン率12.8% フェアウェイ率- OB率2.0% バンカー率42.8%,難易度2位/9ホール中 平均スコア6.71 平均パット数1.85 パーオン率11.8% フェアウェイ率49.5% OB率4.3% バンカー率8.5%,難易度2位/9ホール中 平均スコア6.71 平均パット数1.85 パーオン率11.8% フェアウェイ率49.5% OB率4.3% バンカー率8.5%,難易度2位/9ホール中 平均スコア6.71 平均パット数1.85 パーオン率11.8% フェアウェイ率49.5% OB率4.3% バンカー率8.5%
