,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：587yd,Hdcp：3,PAR：3,Reg.：185yd,Hdcp：15,PAR：4,Reg.：378yd,Hdcp：9
1,倶楽部最長のロングホール,倶楽部最長のロングホール,倶楽部最長のロングホール,池越えの長いショートホール,池越えの長いショートホール,池越えの長いショートホール,フェアウェイが左傾斜しているので右目狙いがベスト,フェアウェイが左傾斜しているので右目狙いがベスト,フェアウェイが左傾斜しているので右目狙いがベスト
2,難易度2位/18ホール中 平均スコア6.48 平均パット数1.95 パーオン率18.5% フェアウェイ率50.8% OB率20.0% バンカー率23.3%,難易度2位/18ホール中 平均スコア6.48 平均パット数1.95 パーオン率18.5% フェアウェイ率50.8% OB率20.0% バンカー率23.3%,難易度2位/18ホール中 平均スコア6.48 平均パット数1.95 パーオン率18.5% フェアウェイ率50.8% OB率20.0% バンカー率23.3%,難易度14位/18ホール中 平均スコア4.25 平均パット数1.92 パーオン率13.5% フェアウェイ率- OB率34.3% バンカー率6.8%,難易度14位/18ホール中 平均スコア4.25 平均パット数1.92 パーオン率13.5% フェアウェイ率- OB率34.3% バンカー率6.8%,難易度14位/18ホール中 平均スコア4.25 平均パット数1.92 パーオン率13.5% フェアウェイ率- OB率34.3% バンカー率6.8%,難易度7位/18ホール中 平均スコア5.38 平均パット数1.95 パーオン率16.0% フェアウェイ率54.0% OB率33.3% バンカー率15.0%,難易度7位/18ホール中 平均スコア5.38 平均パット数1.95 パーオン率16.0% フェアウェイ率54.0% OB率33.3% バンカー率15.0%,難易度7位/18ホール中 平均スコア5.38 平均パット数1.95 パーオン率16.0% フェアウェイ率54.0% OB率33.3% バンカー率15.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：363yd,Hdcp：7,PAR：4,Reg.：386yd,Hdcp：1,PAR：4,Reg.：351yd,Hdcp：13
5,ティショット、２打目ともに右目狙いが安全,ティショット、２打目ともに右目狙いが安全,ティショット、２打目ともに右目狙いが安全,１８ホール中一番気を遣うホール　左サイドはＯＢ,１８ホール中一番気を遣うホール　左サイドはＯＢ,１８ホール中一番気を遣うホール　左サイドはＯＢ,パーあるいはバーディチャンスの高いホール,パーあるいはバーディチャンスの高いホール,パーあるいはバーディチャンスの高いホール
6,難易度11位/18ホール中 平均スコア5.22 平均パット数1.91 パーオン率20.3% フェアウェイ率59.5% OB率16.3% バンカー率11.8%,難易度11位/18ホール中 平均スコア5.22 平均パット数1.91 パーオン率20.3% フェアウェイ率59.5% OB率16.3% バンカー率11.8%,難易度11位/18ホール中 平均スコア5.22 平均パット数1.91 パーオン率20.3% フェアウェイ率59.5% OB率16.3% バンカー率11.8%,難易度1位/18ホール中 平均スコア5.59 平均パット数1.95 パーオン率13.8% フェアウェイ率45.5% OB率19.0% バンカー率15.3%,難易度1位/18ホール中 平均スコア5.59 平均パット数1.95 パーオン率13.8% フェアウェイ率45.5% OB率19.0% バンカー率15.3%,難易度1位/18ホール中 平均スコア5.59 平均パット数1.95 パーオン率13.8% フェアウェイ率45.5% OB率19.0% バンカー率15.3%,難易度16位/18ホール中 平均スコア5.11 平均パット数1.85 パーオン率22.5% フェアウェイ率63.8% OB率18.8% バンカー率29.0%,難易度16位/18ホール中 平均スコア5.11 平均パット数1.85 パーオン率22.5% フェアウェイ率63.8% OB率18.8% バンカー率29.0%,難易度16位/18ホール中 平均スコア5.11 平均パット数1.85 パーオン率22.5% フェアウェイ率63.8% OB率18.8% バンカー率29.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：138yd,Hdcp：17,PAR：5,Reg.：544yd,Hdcp：5,PAR：4,Reg.：350yd,Hdcp：11
9,ショートアイアンで狙える唯一のパー３,ショートアイアンで狙える唯一のパー３,ショートアイアンで狙える唯一のパー３,直角に近い左ドッグレッグのロングホール,直角に近い左ドッグレッグのロングホール,直角に近い左ドッグレッグのロングホール,２打目は打ち下ろしなので距離感がポイント,２打目は打ち下ろしなので距離感がポイント,２打目は打ち下ろしなので距離感がポイント
10,難易度18位/18ホール中 平均スコア3.95 平均パット数1.99 パーオン率29.5% フェアウェイ率- OB率4.0% バンカー率30.5%,難易度18位/18ホール中 平均スコア3.95 平均パット数1.99 パーオン率29.5% フェアウェイ率- OB率4.0% バンカー率30.5%,難易度18位/18ホール中 平均スコア3.95 平均パット数1.99 パーオン率29.5% フェアウェイ率- OB率4.0% バンカー率30.5%,難易度3位/18ホール中 平均スコア6.48 平均パット数2.01 パーオン率18.5% フェアウェイ率60.5% OB率19.5% バンカー率22.0%,難易度3位/18ホール中 平均スコア6.48 平均パット数2.01 パーオン率18.5% フェアウェイ率60.5% OB率19.5% バンカー率22.0%,難易度3位/18ホール中 平均スコア6.48 平均パット数2.01 パーオン率18.5% フェアウェイ率60.5% OB率19.5% バンカー率22.0%,難易度12位/18ホール中 平均スコア5.2 平均パット数1.9 パーオン率21.5% フェアウェイ率57.3% OB率26.5% バンカー率24.0%,難易度12位/18ホール中 平均スコア5.2 平均パット数1.9 パーオン率21.5% フェアウェイ率57.3% OB率26.5% バンカー率24.0%,難易度12位/18ホール中 平均スコア5.2 平均パット数1.9 パーオン率21.5% フェアウェイ率57.3% OB率26.5% バンカー率24.0%
