,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：485yd,Hdcp：4,PAR：3,Reg.：161yd,Hdcp：16,PAR：4,Reg.：323yd,Hdcp：10
1,真っ直ぐなロングホール　３段グリーン慎重に攻略,真っ直ぐなロングホール　３段グリーン慎重に攻略,真っ直ぐなロングホール　３段グリーン慎重に攻略,距離があり手前のバンカーには注意,距離があり手前のバンカーには注意,距離があり手前のバンカーには注意,右ドッグレッグのミドル　手前がＬ（左）グリーン,右ドッグレッグのミドル　手前がＬ（左）グリーン,右ドッグレッグのミドル　手前がＬ（左）グリーン
2,難易度4位/18ホール中 平均スコア6.41 平均パット数2.01 パーオン率22.8% フェアウェイ率48.3% OB率26.5% バンカー率23.3%,難易度4位/18ホール中 平均スコア6.41 平均パット数2.01 パーオン率22.8% フェアウェイ率48.3% OB率26.5% バンカー率23.3%,難易度4位/18ホール中 平均スコア6.41 平均パット数2.01 パーオン率22.8% フェアウェイ率48.3% OB率26.5% バンカー率23.3%,難易度16位/18ホール中 平均スコア4.06 平均パット数1.94 パーオン率20.8% フェアウェイ率- OB率4.8% バンカー率39.0%,難易度16位/18ホール中 平均スコア4.06 平均パット数1.94 パーオン率20.8% フェアウェイ率- OB率4.8% バンカー率39.0%,難易度16位/18ホール中 平均スコア4.06 平均パット数1.94 パーオン率20.8% フェアウェイ率- OB率4.8% バンカー率39.0%,難易度9位/18ホール中 平均スコア5.35 平均パット数1.98 パーオン率19.8% フェアウェイ率59.0% OB率23.8% バンカー率23.8%,難易度9位/18ホール中 平均スコア5.35 平均パット数1.98 パーオン率19.8% フェアウェイ率59.0% OB率23.8% バンカー率23.8%,難易度9位/18ホール中 平均スコア5.35 平均パット数1.98 パーオン率19.8% フェアウェイ率59.0% OB率23.8% バンカー率23.8%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：3,Reg.：178yd,Hdcp：14,PAR：4,Reg.：383yd,Hdcp：2,PAR：4,Reg.：301yd,Hdcp：8
5,打ち下ろしのショート　手前がＬ（左）グリーン,打ち下ろしのショート　手前がＬ（左）グリーン,打ち下ろしのショート　手前がＬ（左）グリーン,第１打は正面に見える信号を狙うとフェアウェイ,第１打は正面に見える信号を狙うとフェアウェイ,第１打は正面に見える信号を狙うとフェアウェイ,短いミドルホール　奥がＬ（左）グリーン,短いミドルホール　奥がＬ（左）グリーン,短いミドルホール　奥がＬ（左）グリーン
6,難易度17位/18ホール中 平均スコア4 平均パット数1.92 パーオン率22.5% フェアウェイ率- OB率15.0% バンカー率20.5%,難易度17位/18ホール中 平均スコア4 平均パット数1.92 パーオン率22.5% フェアウェイ率- OB率15.0% バンカー率20.5%,難易度17位/18ホール中 平均スコア4 平均パット数1.92 パーオン率22.5% フェアウェイ率- OB率15.0% バンカー率20.5%,難易度5位/18ホール中 平均スコア5.52 平均パット数1.95 パーオン率10.3% フェアウェイ率48.0% OB率20.0% バンカー率19.5%,難易度5位/18ホール中 平均スコア5.52 平均パット数1.95 パーオン率10.3% フェアウェイ率48.0% OB率20.0% バンカー率19.5%,難易度5位/18ホール中 平均スコア5.52 平均パット数1.95 パーオン率10.3% フェアウェイ率48.0% OB率20.0% バンカー率19.5%,難易度12位/18ホール中 平均スコア5.26 平均パット数1.99 パーオン率22.8% フェアウェイ率47.3% OB率9.5% バンカー率20.0%,難易度12位/18ホール中 平均スコア5.26 平均パット数1.99 パーオン率22.8% フェアウェイ率47.3% OB率9.5% バンカー率20.0%,難易度12位/18ホール中 平均スコア5.26 平均パット数1.99 パーオン率22.8% フェアウェイ率47.3% OB率9.5% バンカー率20.0%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：5,Reg.：499yd,Hdcp：12,PAR：4,Reg.：388yd,Hdcp：6,PAR：4,Reg.：322yd,Hdcp：18
9,左ドッグレッグのロング　奥がＬ（左）グリーン,左ドッグレッグのロング　奥がＬ（左）グリーン,左ドッグレッグのロング　奥がＬ（左）グリーン,第１打は右山裾か正面に見えるバンカーを狙う,第１打は右山裾か正面に見えるバンカーを狙う,第１打は右山裾か正面に見えるバンカーを狙う,第２打はダウンヒルショット　トップしないように,第２打はダウンヒルショット　トップしないように,第２打はダウンヒルショット　トップしないように
10,難易度10位/18ホール中 平均スコア6.24 平均パット数1.91 パーオン率23.3% フェアウェイ率54.5% OB率11.5% バンカー率18.8%,難易度10位/18ホール中 平均スコア6.24 平均パット数1.91 パーオン率23.3% フェアウェイ率54.5% OB率11.5% バンカー率18.8%,難易度10位/18ホール中 平均スコア6.24 平均パット数1.91 パーオン率23.3% フェアウェイ率54.5% OB率11.5% バンカー率18.8%,難易度7位/18ホール中 平均スコア5.48 平均パット数1.89 パーオン率9.0% フェアウェイ率51.3% OB率17.8% バンカー率13.8%,難易度7位/18ホール中 平均スコア5.48 平均パット数1.89 パーオン率9.0% フェアウェイ率51.3% OB率17.8% バンカー率13.8%,難易度7位/18ホール中 平均スコア5.48 平均パット数1.89 パーオン率9.0% フェアウェイ率51.3% OB率17.8% バンカー率13.8%,難易度15位/18ホール中 平均スコア5.04 平均パット数1.91 パーオン率28.8% フェアウェイ率47.3% OB率29.8% バンカー率15.0%,難易度15位/18ホール中 平均スコア5.04 平均パット数1.91 パーオン率28.8% フェアウェイ率47.3% OB率29.8% バンカー率15.0%,難易度15位/18ホール中 平均スコア5.04 平均パット数1.91 パーオン率28.8% フェアウェイ率47.3% OB率29.8% バンカー率15.0%
