,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：350yd,Hdcp：16,PAR：3,Reg.：153yd,Hdcp：12,PAR：4,Reg.：403yd,Hdcp：6
1,距離も短めのミドルホール,距離も短めのミドルホール,距離も短めのミドルホール,谷越えのパー３　グリーンの奥行が狭いので慎重に,谷越えのパー３　グリーンの奥行が狭いので慎重に,谷越えのパー３　グリーンの奥行が狭いので慎重に,非常に距離のあるミドルホール,非常に距離のあるミドルホール,非常に距離のあるミドルホール
2,難易度9位/18ホール中 平均スコア5.35 平均パット数2.02 パーオン率23.8% フェアウェイ率41.0% OB率23.3% バンカー率29.5%,難易度9位/18ホール中 平均スコア5.35 平均パット数2.02 パーオン率23.8% フェアウェイ率41.0% OB率23.3% バンカー率29.5%,難易度9位/18ホール中 平均スコア5.35 平均パット数2.02 パーオン率23.8% フェアウェイ率41.0% OB率23.3% バンカー率29.5%,難易度17位/18ホール中 平均スコア3.89 平均パット数1.95 パーオン率36.8% フェアウェイ率- OB率20.8% バンカー率20.0%,難易度17位/18ホール中 平均スコア3.89 平均パット数1.95 パーオン率36.8% フェアウェイ率- OB率20.8% バンカー率20.0%,難易度17位/18ホール中 平均スコア3.89 平均パット数1.95 パーオン率36.8% フェアウェイ率- OB率20.8% バンカー率20.0%,難易度4位/18ホール中 平均スコア5.66 平均パット数1.96 パーオン率9.5% フェアウェイ率43.5% OB率27.5% バンカー率23.5%,難易度4位/18ホール中 平均スコア5.66 平均パット数1.96 パーオン率9.5% フェアウェイ率43.5% OB率27.5% バンカー率23.5%,難易度4位/18ホール中 平均スコア5.66 平均パット数1.96 パーオン率9.5% フェアウェイ率43.5% OB率27.5% バンカー率23.5%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：393yd,Hdcp：2,PAR：5,Reg.：486yd,Hdcp：18,PAR：4,Reg.：386yd,Hdcp：8
5,左ドッグレッグのパー４,左ドッグレッグのパー４,左ドッグレッグのパー４,打ち下ろしのロングホール,打ち下ろしのロングホール,打ち下ろしのロングホール,打ち上げの長いミドルホール,打ち上げの長いミドルホール,打ち上げの長いミドルホール
6,難易度3位/18ホール中 平均スコア5.67 平均パット数2 パーオン率10.0% フェアウェイ率35.8% OB率13.5% バンカー率19.0%,難易度3位/18ホール中 平均スコア5.67 平均パット数2 パーオン率10.0% フェアウェイ率35.8% OB率13.5% バンカー率19.0%,難易度3位/18ホール中 平均スコア5.67 平均パット数2 パーオン率10.0% フェアウェイ率35.8% OB率13.5% バンカー率19.0%,難易度1位/18ホール中 平均スコア6.68 平均パット数2.03 パーオン率20.5% フェアウェイ率35.5% OB率37.5% バンカー率25.8%,難易度1位/18ホール中 平均スコア6.68 平均パット数2.03 パーオン率20.5% フェアウェイ率35.5% OB率37.5% バンカー率25.8%,難易度1位/18ホール中 平均スコア6.68 平均パット数2.03 パーオン率20.5% フェアウェイ率35.5% OB率37.5% バンカー率25.8%,難易度5位/18ホール中 平均スコア5.67 平均パット数1.97 パーオン率6.5% フェアウェイ率43.0% OB率5.3% バンカー率23.3%,難易度5位/18ホール中 平均スコア5.67 平均パット数1.97 パーオン率6.5% フェアウェイ率43.0% OB率5.3% バンカー率23.3%,難易度5位/18ホール中 平均スコア5.67 平均パット数1.97 パーオン率6.5% フェアウェイ率43.0% OB率5.3% バンカー率23.3%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：173yd,Hdcp：4,PAR：5,Reg.：532yd,Hdcp：10,PAR：4,Reg.：361yd,Hdcp：14
9,遠く霧島連山をのぞむ美しいパー３,遠く霧島連山をのぞむ美しいパー３,遠く霧島連山をのぞむ美しいパー３,距離のある打ち下ろし、打ち上げのロングホール,距離のある打ち下ろし、打ち上げのロングホール,距離のある打ち下ろし、打ち上げのロングホール,左ドッグレッグのパー４,左ドッグレッグのパー４,左ドッグレッグのパー４
10,難易度16位/18ホール中 平均スコア4.01 平均パット数1.92 パーオン率26.8% フェアウェイ率- OB率3.5% バンカー率32.0%,難易度16位/18ホール中 平均スコア4.01 平均パット数1.92 パーオン率26.8% フェアウェイ率- OB率3.5% バンカー率32.0%,難易度16位/18ホール中 平均スコア4.01 平均パット数1.92 パーオン率26.8% フェアウェイ率- OB率3.5% バンカー率32.0%,難易度7位/18ホール中 平均スコア6.4 平均パット数1.98 パーオン率22.3% フェアウェイ率42.5% OB率6.3% バンカー率21.3%,難易度7位/18ホール中 平均スコア6.4 平均パット数1.98 パーオン率22.3% フェアウェイ率42.5% OB率6.3% バンカー率21.3%,難易度7位/18ホール中 平均スコア6.4 平均パット数1.98 パーオン率22.3% フェアウェイ率42.5% OB率6.3% バンカー率21.3%,難易度8位/18ホール中 平均スコア5.36 平均パット数2.04 パーオン率24.3% フェアウェイ率53.8% OB率6.3% バンカー率14.3%,難易度8位/18ホール中 平均スコア5.36 平均パット数2.04 パーオン率24.3% フェアウェイ率53.8% OB率6.3% バンカー率14.3%,難易度8位/18ホール中 平均スコア5.36 平均パット数2.04 パーオン率24.3% フェアウェイ率53.8% OB率6.3% バンカー率14.3%
