,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：5,Reg.：517yd,Hdcp：14,PAR：4,Reg.：318yd,Hdcp：18,PAR：4,Reg.：345yd,Hdcp：16
1,フェアウェイは右傾斜ですのでティーショットは左サイド狙い。セカンドショットも左側が狭いので右方向に刻むのがベストルートです。,フェアウェイは右傾斜ですのでティーショットは左サイド狙い。セカンドショットも左側が狭いので右方向に刻むのがベストルートです。,フェアウェイは右傾斜ですのでティーショットは左サイド狙い。セカンドショットも左側が狭いので右方向に刻むのがベストルートです。,左右のクロスバンカーがよく効いています。正確なティーショットが求められます。,左右のクロスバンカーがよく効いています。正確なティーショットが求められます。,左右のクロスバンカーがよく効いています。正確なティーショットが求められます。,ティーショットの狙い目は、センターより少し左寄りがベストポジション。,ティーショットの狙い目は、センターより少し左寄りがベストポジション。,ティーショットの狙い目は、センターより少し左寄りがベストポジション。
2,難易度8位/18ホール中 平均スコア6.21 平均パット数2.14 パーオン率34.5% フェアウェイ率37.3% OB率15.3% バンカー率21.5%,難易度8位/18ホール中 平均スコア6.21 平均パット数2.14 パーオン率34.5% フェアウェイ率37.3% OB率15.3% バンカー率21.5%,難易度8位/18ホール中 平均スコア6.21 平均パット数2.14 パーオン率34.5% フェアウェイ率37.3% OB率15.3% バンカー率21.5%,難易度10位/18ホール中 平均スコア5.14 平均パット数2.19 パーオン率39.3% フェアウェイ率45.3% OB率20.5% バンカー率39.3%,難易度10位/18ホール中 平均スコア5.14 平均パット数2.19 パーオン率39.3% フェアウェイ率45.3% OB率20.5% バンカー率39.3%,難易度10位/18ホール中 平均スコア5.14 平均パット数2.19 パーオン率39.3% フェアウェイ率45.3% OB率20.5% バンカー率39.3%,難易度9位/18ホール中 平均スコア5.21 平均パット数2.09 パーオン率33.3% フェアウェイ率52.8% OB率22.3% バンカー率11.0%,難易度9位/18ホール中 平均スコア5.21 平均パット数2.09 パーオン率33.3% フェアウェイ率52.8% OB率22.3% バンカー率11.0%,難易度9位/18ホール中 平均スコア5.21 平均パット数2.09 パーオン率33.3% フェアウェイ率52.8% OB率22.3% バンカー率11.0%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：3,Reg.：151yd,Hdcp：12,PAR：4,Reg.：406yd,Hdcp：6,PAR：4,Reg.：453yd,Hdcp：4
5,最も風が影響するホール。風向きに要注意。,最も風が影響するホール。風向きに要注意。,最も風が影響するホール。風向きに要注意。,コース右側とグリーン手前70ヤード地点の川に注意して下さい。,コース右側とグリーン手前70ヤード地点の川に注意して下さい。,コース右側とグリーン手前70ヤード地点の川に注意して下さい。,ほぼストレートの長いミドルホール。セカンドショット、グリーン左手前のバンカーに注意。,ほぼストレートの長いミドルホール。セカンドショット、グリーン左手前のバンカーに注意。,ほぼストレートの長いミドルホール。セカンドショット、グリーン左手前のバンカーに注意。
6,難易度17位/18ホール中 平均スコア3.81 平均パット数2.09 パーオン率54.0% フェアウェイ率- OB率10.3% バンカー率1.3%,難易度17位/18ホール中 平均スコア3.81 平均パット数2.09 パーオン率54.0% フェアウェイ率- OB率10.3% バンカー率1.3%,難易度17位/18ホール中 平均スコア3.81 平均パット数2.09 パーオン率54.0% フェアウェイ率- OB率10.3% バンカー率1.3%,難易度5位/18ホール中 平均スコア5.41 平均パット数2.05 パーオン率16.3% フェアウェイ率54.3% OB率16.8% バンカー率12.5%,難易度5位/18ホール中 平均スコア5.41 平均パット数2.05 パーオン率16.3% フェアウェイ率54.3% OB率16.8% バンカー率12.5%,難易度5位/18ホール中 平均スコア5.41 平均パット数2.05 パーオン率16.3% フェアウェイ率54.3% OB率16.8% バンカー率12.5%,難易度2位/18ホール中 平均スコア5.55 平均パット数2.16 パーオン率12.0% フェアウェイ率44.8% OB率7.3% バンカー率44.8%,難易度2位/18ホール中 平均スコア5.55 平均パット数2.16 パーオン率12.0% フェアウェイ率44.8% OB率7.3% バンカー率44.8%,難易度2位/18ホール中 平均スコア5.55 平均パット数2.16 パーオン率12.0% フェアウェイ率44.8% OB率7.3% バンカー率44.8%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：173yd,Hdcp：8,PAR：5,Reg.：581yd,Hdcp：2,PAR：4,Reg.：398yd,Hdcp：10
9,右サイドはバンカーや池があるのでパー狙いはグリーン左サイド。,右サイドはバンカーや池があるのでパー狙いはグリーン左サイド。,右サイドはバンカーや池があるのでパー狙いはグリーン左サイド。,超ロングホールです。グリーン手前に池がありセカンドショットの狙い目が重要。グリーンのアンジュレーションが強くパットで最終勝負。,超ロングホールです。グリーン手前に池がありセカンドショットの狙い目が重要。グリーンのアンジュレーションが強くパットで最終勝負。,超ロングホールです。グリーン手前に池がありセカンドショットの狙い目が重要。グリーンのアンジュレーションが強くパットで最終勝負。,フェアウェイが広いのでティーショット、セカンドショットは思い切って打って下さい。グリーンは、砲台になっているので距離に注意して下さい。,フェアウェイが広いのでティーショット、セカンドショットは思い切って打って下さい。グリーンは、砲台になっているので距離に注意して下さい。,フェアウェイが広いのでティーショット、セカンドショットは思い切って打って下さい。グリーンは、砲台になっているので距離に注意して下さい。
