,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：351yd,Hdcp：13,PAR：5,Reg.：481yd,Hdcp：17,PAR：4,Reg.：344yd,Hdcp：7
1,真っ直ぐなミドル、左に隠れバンカーがある,真っ直ぐなミドル、左に隠れバンカーがある,真っ直ぐなミドル、左に隠れバンカーがある,ティーショットは右クロスバンカー狙い,ティーショットは右クロスバンカー狙い,ティーショットは右クロスバンカー狙い,打ち上げのミドル、距離は無い,打ち上げのミドル、距離は無い,打ち上げのミドル、距離は無い
2,難易度12位/18ホール中 平均スコア5.24 平均パット数2 パーオン率21.3% フェアウェイ率60.0% OB率10.5% バンカー率25.3%,難易度12位/18ホール中 平均スコア5.24 平均パット数2 パーオン率21.3% フェアウェイ率60.0% OB率10.5% バンカー率25.3%,難易度12位/18ホール中 平均スコア5.24 平均パット数2 パーオン率21.3% フェアウェイ率60.0% OB率10.5% バンカー率25.3%,難易度7位/18ホール中 平均スコア6.36 平均パット数2.11 パーオン率29.5% フェアウェイ率50.8% OB率36.3% バンカー率23.5%,難易度7位/18ホール中 平均スコア6.36 平均パット数2.11 パーオン率29.5% フェアウェイ率50.8% OB率36.3% バンカー率23.5%,難易度7位/18ホール中 平均スコア6.36 平均パット数2.11 パーオン率29.5% フェアウェイ率50.8% OB率36.3% バンカー率23.5%,難易度13位/18ホール中 平均スコア5.23 平均パット数1.97 パーオン率18.8% フェアウェイ率62.8% OB率15.8% バンカー率17.3%,難易度13位/18ホール中 平均スコア5.23 平均パット数1.97 パーオン率18.8% フェアウェイ率62.8% OB率15.8% バンカー率17.3%,難易度13位/18ホール中 平均スコア5.23 平均パット数1.97 パーオン率18.8% フェアウェイ率62.8% OB率15.8% バンカー率17.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：402yd,Hdcp：1,PAR：3,Reg.：132yd,Hdcp：15,PAR：4,Reg.：347yd,Hdcp：5
5,難関ホール、フェアウェイが右に傾斜している,難関ホール、フェアウェイが右に傾斜している,難関ホール、フェアウェイが右に傾斜している,距離の短い打ち上げのショートホール,距離の短い打ち上げのショートホール,距離の短い打ち上げのショートホール,左が池のミドルホール、１打目は右サイド狙い,左が池のミドルホール、１打目は右サイド狙い,左が池のミドルホール、１打目は右サイド狙い
6,難易度4位/18ホール中 平均スコア5.5 平均パット数1.95 パーオン率13.0% フェアウェイ率50.8% OB率25.3% バンカー率27.5%,難易度4位/18ホール中 平均スコア5.5 平均パット数1.95 パーオン率13.0% フェアウェイ率50.8% OB率25.3% バンカー率27.5%,難易度4位/18ホール中 平均スコア5.5 平均パット数1.95 パーオン率13.0% フェアウェイ率50.8% OB率25.3% バンカー率27.5%,難易度16位/18ホール中 平均スコア4.04 平均パット数2 パーオン率25.5% フェアウェイ率- OB率7.0% バンカー率32.0%,難易度16位/18ホール中 平均スコア4.04 平均パット数2 パーオン率25.5% フェアウェイ率- OB率7.0% バンカー率32.0%,難易度16位/18ホール中 平均スコア4.04 平均パット数2 パーオン率25.5% フェアウェイ率- OB率7.0% バンカー率32.0%,難易度9位/18ホール中 平均スコア5.35 平均パット数2.04 パーオン率24.3% フェアウェイ率49.5% OB率22.3% バンカー率31.8%,難易度9位/18ホール中 平均スコア5.35 平均パット数2.04 パーオン率24.3% フェアウェイ率49.5% OB率22.3% バンカー率31.8%,難易度9位/18ホール中 平均スコア5.35 平均パット数2.04 パーオン率24.3% フェアウェイ率49.5% OB率22.3% バンカー率31.8%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：142yd,Hdcp：11,PAR：4,Reg.：398yd,Hdcp：3,PAR：5,Reg.：548yd,Hdcp：9
9,池越えのショートホールではあるが、比較的易しい,池越えのショートホールではあるが、比較的易しい,池越えのショートホールではあるが、比較的易しい,グリーンまで緩やかな上りのミドルホール,グリーンまで緩やかな上りのミドルホール,グリーンまで緩やかな上りのミドルホール,打ち下ろしの真っ直ぐなロングホール,打ち下ろしの真っ直ぐなロングホール,打ち下ろしの真っ直ぐなロングホール
10,難易度15位/18ホール中 平均スコア4.11 平均パット数1.99 パーオン率23.8% フェアウェイ率- OB率11.8% バンカー率36.8%,難易度15位/18ホール中 平均スコア4.11 平均パット数1.99 パーオン率23.8% フェアウェイ率- OB率11.8% バンカー率36.8%,難易度15位/18ホール中 平均スコア4.11 平均パット数1.99 パーオン率23.8% フェアウェイ率- OB率11.8% バンカー率36.8%,難易度5位/18ホール中 平均スコア5.5 平均パット数1.98 パーオン率14.0% フェアウェイ率56.0% OB率21.5% バンカー率24.0%,難易度5位/18ホール中 平均スコア5.5 平均パット数1.98 パーオン率14.0% フェアウェイ率56.0% OB率21.5% バンカー率24.0%,難易度5位/18ホール中 平均スコア5.5 平均パット数1.98 パーオン率14.0% フェアウェイ率56.0% OB率21.5% バンカー率24.0%,難易度2位/18ホール中 平均スコア6.69 平均パット数2.05 パーオン率13.8% フェアウェイ率49.0% OB率26.8% バンカー率41.3%,難易度2位/18ホール中 平均スコア6.69 平均パット数2.05 パーオン率13.8% フェアウェイ率49.0% OB率26.8% バンカー率41.3%,難易度2位/18ホール中 平均スコア6.69 平均パット数2.05 パーオン率13.8% フェアウェイ率49.0% OB率26.8% バンカー率41.3%
