,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：364yd,Hdcp：18,PAR：4,Reg.：456yd,Hdcp：4,PAR：4,Reg.：412yd,Hdcp：8
1,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール
2,難易度8位/18ホール中 平均スコア5.42 平均パット数1.91 パーオン率20.7% フェアウェイ率43.3% OB率- バンカー率45.7%,難易度8位/18ホール中 平均スコア5.42 平均パット数1.91 パーオン率20.7% フェアウェイ率43.3% OB率- バンカー率45.7%,難易度8位/18ホール中 平均スコア5.42 平均パット数1.91 パーオン率20.7% フェアウェイ率43.3% OB率- バンカー率45.7%,難易度1位/18ホール中 平均スコア5.85 平均パット数2.02 パーオン率7.0% フェアウェイ率54.3% OB率36.5% バンカー率24.5%,難易度1位/18ホール中 平均スコア5.85 平均パット数2.02 パーオン率7.0% フェアウェイ率54.3% OB率36.5% バンカー率24.5%,難易度1位/18ホール中 平均スコア5.85 平均パット数2.02 パーオン率7.0% フェアウェイ率54.3% OB率36.5% バンカー率24.5%,難易度4位/18ホール中 平均スコア5.32 平均パット数1.79 パーオン率20.7% フェアウェイ率47.8% OB率37.5% バンカー率35.3%,難易度4位/18ホール中 平均スコア5.32 平均パット数1.79 パーオン率20.7% フェアウェイ率47.8% OB率37.5% バンカー率35.3%,難易度4位/18ホール中 平均スコア5.32 平均パット数1.79 パーオン率20.7% フェアウェイ率47.8% OB率37.5% バンカー率35.3%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：5,Reg.：502yd,Hdcp：14,PAR：3,Reg.：161yd,Hdcp：12,PAR：4,Reg.：389yd,Hdcp：2
5,Ｓ字のミドルホール,Ｓ字のミドルホール,Ｓ字のミドルホール,池越えのショートホール,池越えのショートホール,池越えのショートホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
6,難易度17位/18ホール中 平均スコア5.74 平均パット数1.8 パーオン率43.5% フェアウェイ率48.5% OB率33.0% バンカー率62.0%,難易度17位/18ホール中 平均スコア5.74 平均パット数1.8 パーオン率43.5% フェアウェイ率48.5% OB率33.0% バンカー率62.0%,難易度17位/18ホール中 平均スコア5.74 平均パット数1.8 パーオン率43.5% フェアウェイ率48.5% OB率33.0% バンカー率62.0%,難易度14位/18ホール中 平均スコア3.99 平均パット数1.9 パーオン率31.3% フェアウェイ率- OB率- バンカー率24.7%,難易度14位/18ホール中 平均スコア3.99 平均パット数1.9 パーオン率31.3% フェアウェイ率- OB率- バンカー率24.7%,難易度14位/18ホール中 平均スコア3.99 平均パット数1.9 パーオン率31.3% フェアウェイ率- OB率- バンカー率24.7%,難易度10位/18ホール中 平均スコア5 平均パット数1.75 パーオン率20.3% フェアウェイ率59.8% OB率32.5% バンカー率46.7%,難易度10位/18ホール中 平均スコア5 平均パット数1.75 パーオン率20.3% フェアウェイ率59.8% OB率32.5% バンカー率46.7%,難易度10位/18ホール中 平均スコア5 平均パット数1.75 パーオン率20.3% フェアウェイ率59.8% OB率32.5% バンカー率46.7%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：428yd,Hdcp：6,PAR：3,Reg.：186yd,Hdcp：16,PAR：5,Reg.：542yd,Hdcp：10
9,Ｓ字のミドルホール,Ｓ字のミドルホール,Ｓ字のミドルホール,長いショートホール,長いショートホール,長いショートホール,Ｓ字のロングホール,Ｓ字のロングホール,Ｓ字のロングホール
10,難易度12位/18ホール中 平均スコア5.18 平均パット数1.9 パーオン率22.0% フェアウェイ率37.3% OB率50.0% バンカー率55.3%,難易度12位/18ホール中 平均スコア5.18 平均パット数1.9 パーオン率22.0% フェアウェイ率37.3% OB率50.0% バンカー率55.3%,難易度12位/18ホール中 平均スコア5.18 平均パット数1.9 パーオン率22.0% フェアウェイ率37.3% OB率50.0% バンカー率55.3%,難易度16位/18ホール中 平均スコア3.86 平均パット数1.93 パーオン率25.8% フェアウェイ率- OB率- バンカー率45.3%,難易度16位/18ホール中 平均スコア3.86 平均パット数1.93 パーオン率25.8% フェアウェイ率- OB率- バンカー率45.3%,難易度16位/18ホール中 平均スコア3.86 平均パット数1.93 パーオン率25.8% フェアウェイ率- OB率- バンカー率45.3%,難易度9位/18ホール中 平均スコア6.17 平均パット数1.97 パーオン率32.8% フェアウェイ率49.3% OB率- バンカー率34.7%,難易度9位/18ホール中 平均スコア6.17 平均パット数1.97 パーオン率32.8% フェアウェイ率49.3% OB率- バンカー率34.7%,難易度9位/18ホール中 平均スコア6.17 平均パット数1.97 パーオン率32.8% フェアウェイ率49.3% OB率- バンカー率34.7%
