,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：336yd,Hdcp：1,PAR：3,Reg.：149yd,Hdcp：4,PAR：5,Reg.：476yd,Hdcp：5
1,長いミドルホール,長いミドルホール,長いミドルホール,長いショートホール,長いショートホール,長いショートホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール
2,難易度3位/9ホール中 平均スコア5.32 平均パット数2.08 パーオン率23.3% フェアウェイ率72.3% OB率17.5% バンカー率16.8%,難易度3位/9ホール中 平均スコア5.32 平均パット数2.08 パーオン率23.3% フェアウェイ率72.3% OB率17.5% バンカー率16.8%,難易度3位/9ホール中 平均スコア5.32 平均パット数2.08 パーオン率23.3% フェアウェイ率72.3% OB率17.5% バンカー率16.8%,難易度6位/9ホール中 平均スコア4.07 平均パット数1.96 パーオン率21.5% フェアウェイ率- OB率13.3% バンカー率20.3%,難易度6位/9ホール中 平均スコア4.07 平均パット数1.96 パーオン率21.5% フェアウェイ率- OB率13.3% バンカー率20.3%,難易度6位/9ホール中 平均スコア4.07 平均パット数1.96 パーオン率21.5% フェアウェイ率- OB率13.3% バンカー率20.3%,難易度1位/9ホール中 平均スコア6.4 平均パット数2.09 パーオン率27.3% フェアウェイ率65.0% OB率41.3% バンカー率4.3%,難易度1位/9ホール中 平均スコア6.4 平均パット数2.09 パーオン率27.3% フェアウェイ率65.0% OB率41.3% バンカー率4.3%,難易度1位/9ホール中 平均スコア6.4 平均パット数2.09 パーオン率27.3% フェアウェイ率65.0% OB率41.3% バンカー率4.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：339yd,Hdcp：8,PAR：4,Reg.：328yd,Hdcp：7,PAR：3,Reg.：137yd,Hdcp：9
5,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,,,
6,難易度8位/9ホール中 平均スコア4.94 平均パット数1.98 パーオン率36.3% フェアウェイ率69.5% OB率21.5% バンカー率1.8%,難易度8位/9ホール中 平均スコア4.94 平均パット数1.98 パーオン率36.3% フェアウェイ率69.5% OB率21.5% バンカー率1.8%,難易度8位/9ホール中 平均スコア4.94 平均パット数1.98 パーオン率36.3% フェアウェイ率69.5% OB率21.5% バンカー率1.8%,難易度7位/9ホール中 平均スコア4.95 平均パット数1.96 パーオン率34.0% フェアウェイ率69.0% OB率20.7% バンカー率11.0%,難易度7位/9ホール中 平均スコア4.95 平均パット数1.96 パーオン率34.0% フェアウェイ率69.0% OB率20.7% バンカー率11.0%,難易度7位/9ホール中 平均スコア4.95 平均パット数1.96 パーオン率34.0% フェアウェイ率69.0% OB率20.7% バンカー率11.0%,難易度9位/9ホール中 平均スコア3.79 平均パット数1.96 パーオン率38.8% フェアウェイ率- OB率24.0% バンカー率1.0%,難易度9位/9ホール中 平均スコア3.79 平均パット数1.96 パーオン率38.8% フェアウェイ率- OB率24.0% バンカー率1.0%,難易度9位/9ホール中 平均スコア3.79 平均パット数1.96 パーオン率38.8% フェアウェイ率- OB率24.0% バンカー率1.0%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：489yd,Hdcp：3,PAR：4,Reg.：316yd,Hdcp：6,PAR：4,Reg.：386yd,Hdcp：2
9,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
10,難易度2位/9ホール中 平均スコア6.35 平均パット数1.98 パーオン率25.5% フェアウェイ率60.0% OB率50.8% バンカー率2.7%,難易度2位/9ホール中 平均スコア6.35 平均パット数1.98 パーオン率25.5% フェアウェイ率60.0% OB率50.8% バンカー率2.7%,難易度2位/9ホール中 平均スコア6.35 平均パット数1.98 パーオン率25.5% フェアウェイ率60.0% OB率50.8% バンカー率2.7%,難易度5位/9ホール中 平均スコア5.13 平均パット数2.02 パーオン率28.3% フェアウェイ率65.8% OB率8.3% バンカー率23.8%,難易度5位/9ホール中 平均スコア5.13 平均パット数2.02 パーオン率28.3% フェアウェイ率65.8% OB率8.3% バンカー率23.8%,難易度5位/9ホール中 平均スコア5.13 平均パット数2.02 パーオン率28.3% フェアウェイ率65.8% OB率8.3% バンカー率23.8%,難易度4位/9ホール中 平均スコア5.23 平均パット数1.99 パーオン率22.3% フェアウェイ率67.8% OB率23.8% バンカー率10.8%,難易度4位/9ホール中 平均スコア5.23 平均パット数1.99 パーオン率22.3% フェアウェイ率67.8% OB率23.8% バンカー率10.8%,難易度4位/9ホール中 平均スコア5.23 平均パット数1.99 パーオン率22.3% フェアウェイ率67.8% OB率23.8% バンカー率10.8%
