,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：364yd,Hdcp：4,PAR：4,Reg.：364yd,Hdcp：2,PAR：5,Reg.：498yd,Hdcp：1
1,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール
2,難易度2位/9ホール中 平均スコア5.68 平均パット数1.88 パーオン率6.8% フェアウェイ率62.5% OB率46.5% バンカー率12.5%,難易度2位/9ホール中 平均スコア5.68 平均パット数1.88 パーオン率6.8% フェアウェイ率62.5% OB率46.5% バンカー率12.5%,難易度2位/9ホール中 平均スコア5.68 平均パット数1.88 パーオン率6.8% フェアウェイ率62.5% OB率46.5% バンカー率12.5%,難易度1位/9ホール中 平均スコア5.79 平均パット数1.93 パーオン率4.8% フェアウェイ率60.8% OB率45.3% バンカー率4.7%,難易度1位/9ホール中 平均スコア5.79 平均パット数1.93 パーオン率4.8% フェアウェイ率60.8% OB率45.3% バンカー率4.7%,難易度1位/9ホール中 平均スコア5.79 平均パット数1.93 パーオン率4.8% フェアウェイ率60.8% OB率45.3% バンカー率4.7%,難易度7位/9ホール中 平均スコア6.2 平均パット数1.9 パーオン率27.8% フェアウェイ率68.8% OB率36.5% バンカー率5.5%,難易度7位/9ホール中 平均スコア6.2 平均パット数1.9 パーオン率27.8% フェアウェイ率68.8% OB率36.5% バンカー率5.5%,難易度7位/9ホール中 平均スコア6.2 平均パット数1.9 パーオン率27.8% フェアウェイ率68.8% OB率36.5% バンカー率5.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：130yd,Hdcp：6,PAR：4,Reg.：405yd,Hdcp：3,PAR：4,Reg.：379yd,Hdcp：8
5,,,,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
6,難易度8位/9ホール中 平均スコア4.01 平均パット数2.01 パーオン率28.3% フェアウェイ率- OB率10.3% バンカー率30.5%,難易度8位/9ホール中 平均スコア4.01 平均パット数2.01 パーオン率28.3% フェアウェイ率- OB率10.3% バンカー率30.5%,難易度8位/9ホール中 平均スコア4.01 平均パット数2.01 パーオン率28.3% フェアウェイ率- OB率10.3% バンカー率30.5%,難易度3位/9ホール中 平均スコア5.67 平均パット数2.04 パーオン率11.3% フェアウェイ率54.0% OB率45.3% バンカー率12.5%,難易度3位/9ホール中 平均スコア5.67 平均パット数2.04 パーオン率11.3% フェアウェイ率54.0% OB率45.3% バンカー率12.5%,難易度3位/9ホール中 平均スコア5.67 平均パット数2.04 パーオン率11.3% フェアウェイ率54.0% OB率45.3% バンカー率12.5%,難易度4位/9ホール中 平均スコア5.53 平均パット数2.03 パーオン率11.0% フェアウェイ率67.5% OB率24.0% バンカー率15.5%,難易度4位/9ホール中 平均スコア5.53 平均パット数2.03 パーオン率11.0% フェアウェイ率67.5% OB率24.0% バンカー率15.5%,難易度4位/9ホール中 平均スコア5.53 平均パット数2.03 パーオン率11.0% フェアウェイ率67.5% OB率24.0% バンカー率15.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：5,Reg.：481yd,Hdcp：7,PAR：3,Reg.：117yd,Hdcp：9,PAR：4,Reg.：382yd,Hdcp：5
9,左ドッグレッグのロングホール,左ドッグレッグのロングホール,左ドッグレッグのロングホール,短いショートホール,短いショートホール,短いショートホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
10,難易度5位/9ホール中 平均スコア6.43 平均パット数2.04 パーオン率21.3% フェアウェイ率61.3% OB率35.0% バンカー率7.0%,難易度5位/9ホール中 平均スコア6.43 平均パット数2.04 パーオン率21.3% フェアウェイ率61.3% OB率35.0% バンカー率7.0%,難易度5位/9ホール中 平均スコア6.43 平均パット数2.04 パーオン率21.3% フェアウェイ率61.3% OB率35.0% バンカー率7.0%,難易度9位/9ホール中 平均スコア3.99 平均パット数1.96 パーオン率27.3% フェアウェイ率- OB率10.3% バンカー率23.0%,難易度9位/9ホール中 平均スコア3.99 平均パット数1.96 パーオン率27.3% フェアウェイ率- OB率10.3% バンカー率23.0%,難易度9位/9ホール中 平均スコア3.99 平均パット数1.96 パーオン率27.3% フェアウェイ率- OB率10.3% バンカー率23.0%,難易度6位/9ホール中 平均スコア5.34 平均パット数2 パーオン率21.3% フェアウェイ率60.0% OB率35.5% バンカー率16.5%,難易度6位/9ホール中 平均スコア5.34 平均パット数2 パーオン率21.3% フェアウェイ率60.0% OB率35.5% バンカー率16.5%,難易度6位/9ホール中 平均スコア5.34 平均パット数2 パーオン率21.3% フェアウェイ率60.0% OB率35.5% バンカー率16.5%
