,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：363yd,Hdcp：13,PAR：3,Reg.：174yd,Hdcp：17,PAR：4,Reg.：375yd,Hdcp：9
1,,,,,,,,,
2,難易度6位/9ホール中 平均スコア5.41 平均パット数2.27 パーオン率27.5% フェアウェイ率61.8% OB率25.8% バンカー率23.3%,難易度6位/9ホール中 平均スコア5.41 平均パット数2.27 パーオン率27.5% フェアウェイ率61.8% OB率25.8% バンカー率23.3%,難易度6位/9ホール中 平均スコア5.41 平均パット数2.27 パーオン率27.5% フェアウェイ率61.8% OB率25.8% バンカー率23.3%,難易度9位/9ホール中 平均スコア4.14 平均パット数2.17 パーオン率30.5% フェアウェイ率- OB率17.3% バンカー率12.3%,難易度9位/9ホール中 平均スコア4.14 平均パット数2.17 パーオン率30.5% フェアウェイ率- OB率17.3% バンカー率12.3%,難易度9位/9ホール中 平均スコア4.14 平均パット数2.17 パーオン率30.5% フェアウェイ率- OB率17.3% バンカー率12.3%,難易度4位/9ホール中 平均スコア5.4 平均パット数2.14 パーオン率18.0% フェアウェイ率52.3% OB率31.3% バンカー率14.0%,難易度4位/9ホール中 平均スコア5.4 平均パット数2.14 パーオン率18.0% フェアウェイ率52.3% OB率31.3% バンカー率14.0%,難易度4位/9ホール中 平均スコア5.4 平均パット数2.14 パーオン率18.0% フェアウェイ率52.3% OB率31.3% バンカー率14.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：5,Reg.：551yd,Hdcp：6,PAR：4,Reg.：349yd,Hdcp：11,PAR：4,Reg.：445yd,Hdcp：1
5,,,,,,,,,
6,難易度7位/9ホール中 平均スコア6.3 平均パット数2.11 パーオン率29.5% フェアウェイ率46.0% OB率24.3% バンカー率22.8%,難易度7位/9ホール中 平均スコア6.3 平均パット数2.11 パーオン率29.5% フェアウェイ率46.0% OB率24.3% バンカー率22.8%,難易度7位/9ホール中 平均スコア6.3 平均パット数2.11 パーオン率29.5% フェアウェイ率46.0% OB率24.3% バンカー率22.8%,難易度3位/9ホール中 平均スコア5.46 平均パット数2.02 パーオン率17.8% フェアウェイ率42.8% OB率18.0% バンカー率28.0%,難易度3位/9ホール中 平均スコア5.46 平均パット数2.02 パーオン率17.8% フェアウェイ率42.8% OB率18.0% バンカー率28.0%,難易度3位/9ホール中 平均スコア5.46 平均パット数2.02 パーオン率17.8% フェアウェイ率42.8% OB率18.0% バンカー率28.0%,難易度5位/9ホール中 平均スコア5.44 平均パット数2.17 パーオン率22.8% フェアウェイ率52.8% OB率26.7% バンカー率24.5%,難易度5位/9ホール中 平均スコア5.44 平均パット数2.17 パーオン率22.8% フェアウェイ率52.8% OB率26.7% バンカー率24.5%,難易度5位/9ホール中 平均スコア5.44 平均パット数2.17 パーオン率22.8% フェアウェイ率52.8% OB率26.7% バンカー率24.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：188yd,Hdcp：15,PAR：5,Reg.：506yd,Hdcp：5,PAR：4,Reg.：371yd,Hdcp：7
9,,,,,,,,,
10,難易度8位/9ホール中 平均スコア4.12 平均パット数2.08 パーオン率28.3% フェアウェイ率- OB率11.8% バンカー率11.3%,難易度8位/9ホール中 平均スコア4.12 平均パット数2.08 パーオン率28.3% フェアウェイ率- OB率11.8% バンカー率11.3%,難易度8位/9ホール中 平均スコア4.12 平均パット数2.08 パーオン率28.3% フェアウェイ率- OB率11.8% バンカー率11.3%,難易度2位/9ホール中 平均スコア6.54 平均パット数2.13 パーオン率25.8% フェアウェイ率44.8% OB率45.8% バンカー率15.5%,難易度2位/9ホール中 平均スコア6.54 平均パット数2.13 パーオン率25.8% フェアウェイ率44.8% OB率45.8% バンカー率15.5%,難易度2位/9ホール中 平均スコア6.54 平均パット数2.13 パーオン率25.8% フェアウェイ率44.8% OB率45.8% バンカー率15.5%,難易度1位/9ホール中 平均スコア5.62 平均パット数2.32 パーオン率21.8% フェアウェイ率50.5% OB率12.5% バンカー率8.5%,難易度1位/9ホール中 平均スコア5.62 平均パット数2.32 パーオン率21.8% フェアウェイ率50.5% OB率12.5% バンカー率8.5%,難易度1位/9ホール中 平均スコア5.62 平均パット数2.32 パーオン率21.8% フェアウェイ率50.5% OB率12.5% バンカー率8.5%
