,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：390yd,Hdcp：4,PAR：5,Reg.：547yd,Hdcp：12,PAR：4,Reg.：362yd,Hdcp：14
1,グリーンまで打ち下ろしていくミドルホール,グリーンまで打ち下ろしていくミドルホール,グリーンまで打ち下ろしていくミドルホール,豪快なショットが楽しめる距離のあるドラコンホール,豪快なショットが楽しめる距離のあるドラコンホール,豪快なショットが楽しめる距離のあるドラコンホール,ショットで距離を稼げばバーディチャンスもある,ショットで距離を稼げばバーディチャンスもある,ショットで距離を稼げばバーディチャンスもある
2,難易度4位/18ホール中 平均スコア5.55 平均パット数2.06 パーオン率14.5% フェアウェイ率49.5% OB率39.5% バンカー率20.3%,難易度4位/18ホール中 平均スコア5.55 平均パット数2.06 パーオン率14.5% フェアウェイ率49.5% OB率39.5% バンカー率20.3%,難易度4位/18ホール中 平均スコア5.55 平均パット数2.06 パーオン率14.5% フェアウェイ率49.5% OB率39.5% バンカー率20.3%,難易度2位/18ホール中 平均スコア6.58 平均パット数2.02 パーオン率18.0% フェアウェイ率49.0% OB率34.3% バンカー率35.3%,難易度2位/18ホール中 平均スコア6.58 平均パット数2.02 パーオン率18.0% フェアウェイ率49.0% OB率34.3% バンカー率35.3%,難易度2位/18ホール中 平均スコア6.58 平均パット数2.02 パーオン率18.0% フェアウェイ率49.0% OB率34.3% バンカー率35.3%,難易度9位/18ホール中 平均スコア5.42 平均パット数2.04 パーオン率20.3% フェアウェイ率45.0% OB率32.8% バンカー率31.5%,難易度9位/18ホール中 平均スコア5.42 平均パット数2.04 パーオン率20.3% フェアウェイ率45.0% OB率32.8% バンカー率31.5%,難易度9位/18ホール中 平均スコア5.42 平均パット数2.04 パーオン率20.3% フェアウェイ率45.0% OB率32.8% バンカー率31.5%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：3,Reg.：163yd,Hdcp：18,PAR：4,Reg.：421yd,Hdcp：2,PAR：5,Reg.：540yd,Hdcp：10
5,美しく大きな池越えのショートホール,美しく大きな池越えのショートホール,美しく大きな池越えのショートホール,2打地点から打ち上げとなるミドルホール,2打地点から打ち上げとなるミドルホール,2打地点から打ち上げとなるミドルホール,左へ緩やかにカーブした、距離のあるロングホール,左へ緩やかにカーブした、距離のあるロングホール,左へ緩やかにカーブした、距離のあるロングホール
6,難易度17位/18ホール中 平均スコア4.05 平均パット数2.01 パーオン率27.5% フェアウェイ率- OB率9.8% バンカー率40.5%,難易度17位/18ホール中 平均スコア4.05 平均パット数2.01 パーオン率27.5% フェアウェイ率- OB率9.8% バンカー率40.5%,難易度17位/18ホール中 平均スコア4.05 平均パット数2.01 パーオン率27.5% フェアウェイ率- OB率9.8% バンカー率40.5%,難易度1位/18ホール中 平均スコア5.73 平均パット数2.05 パーオン率8.3% フェアウェイ率44.5% OB率39.3% バンカー率17.8%,難易度1位/18ホール中 平均スコア5.73 平均パット数2.05 パーオン率8.3% フェアウェイ率44.5% OB率39.3% バンカー率17.8%,難易度1位/18ホール中 平均スコア5.73 平均パット数2.05 パーオン率8.3% フェアウェイ率44.5% OB率39.3% バンカー率17.8%,難易度3位/18ホール中 平均スコア6.49 平均パット数2 パーオン率19.5% フェアウェイ率60.3% OB率35.0% バンカー率11.5%,難易度3位/18ホール中 平均スコア6.49 平均パット数2 パーオン率19.5% フェアウェイ率60.3% OB率35.0% バンカー率11.5%,難易度3位/18ホール中 平均スコア6.49 平均パット数2 パーオン率19.5% フェアウェイ率60.3% OB率35.0% バンカー率11.5%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：3,Reg.：170yd,Hdcp：16,PAR：4,Reg.：401yd,Hdcp：6,PAR：4,Reg.：393yd,Hdcp：8
9,池に映えるグリーンが美しいショートホール,池に映えるグリーンが美しいショートホール,池に映えるグリーンが美しいショートホール,緩やかに左にカーブしたミドルホール,緩やかに左にカーブしたミドルホール,緩やかに左にカーブしたミドルホール,最終ホールにふさわしい雄大なミドルホール,最終ホールにふさわしい雄大なミドルホール,最終ホールにふさわしい雄大なミドルホール
10,難易度16位/18ホール中 平均スコア4.06 平均パット数1.96 パーオン率24.8% フェアウェイ率- OB率13.5% バンカー率36.3%,難易度16位/18ホール中 平均スコア4.06 平均パット数1.96 パーオン率24.8% フェアウェイ率- OB率13.5% バンカー率36.3%,難易度16位/18ホール中 平均スコア4.06 平均パット数1.96 パーオン率24.8% フェアウェイ率- OB率13.5% バンカー率36.3%,難易度11位/18ホール中 平均スコア5.4 平均パット数1.99 パーオン率16.0% フェアウェイ率53.0% OB率25.0% バンカー率29.0%,難易度11位/18ホール中 平均スコア5.4 平均パット数1.99 パーオン率16.0% フェアウェイ率53.0% OB率25.0% バンカー率29.0%,難易度11位/18ホール中 平均スコア5.4 平均パット数1.99 パーオン率16.0% フェアウェイ率53.0% OB率25.0% バンカー率29.0%,難易度7位/18ホール中 平均スコア5.47 平均パット数2.05 パーオン率16.5% フェアウェイ率53.3% OB率26.3% バンカー率31.0%,難易度7位/18ホール中 平均スコア5.47 平均パット数2.05 パーオン率16.5% フェアウェイ率53.3% OB率26.3% バンカー率31.0%,難易度7位/18ホール中 平均スコア5.47 平均パット数2.05 パーオン率16.5% フェアウェイ率53.3% OB率26.3% バンカー率31.0%
