,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：5,Reg.：497yd,Hdcp：9,PAR：4,Reg.：371yd,Hdcp：3,PAR：3,Reg.：159yd,Hdcp：15
1,雄大なストレートホール,雄大なストレートホール,雄大なストレートホール,緩やかなやや下りのミドルホール,緩やかなやや下りのミドルホール,緩やかなやや下りのミドルホール,美しい池越えのショートホール,美しい池越えのショートホール,美しい池越えのショートホール
2,難易度6位/18ホール中 平均スコア6.42 平均パット数2.08 パーオン率26.3% フェアウェイ率45.8% OB率27.3% バンカー率39.8%,難易度6位/18ホール中 平均スコア6.42 平均パット数2.08 パーオン率26.3% フェアウェイ率45.8% OB率27.3% バンカー率39.8%,難易度6位/18ホール中 平均スコア6.42 平均パット数2.08 パーオン率26.3% フェアウェイ率45.8% OB率27.3% バンカー率39.8%,難易度10位/18ホール中 平均スコア5.39 平均パット数2.1 パーオン率21.0% フェアウェイ率48.8% OB率19.3% バンカー率41.0%,難易度10位/18ホール中 平均スコア5.39 平均パット数2.1 パーオン率21.0% フェアウェイ率48.8% OB率19.3% バンカー率41.0%,難易度10位/18ホール中 平均スコア5.39 平均パット数2.1 パーオン率21.0% フェアウェイ率48.8% OB率19.3% バンカー率41.0%,難易度15位/18ホール中 平均スコア4.06 平均パット数2.1 パーオン率33.5% フェアウェイ率- OB率7.7% バンカー率19.8%,難易度15位/18ホール中 平均スコア4.06 平均パット数2.1 パーオン率33.5% フェアウェイ率- OB率7.7% バンカー率19.8%,難易度15位/18ホール中 平均スコア4.06 平均パット数2.1 パーオン率33.5% フェアウェイ率- OB率7.7% バンカー率19.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：5,Reg.：477yd,Hdcp：13,PAR：4,Reg.：339yd,Hdcp：11,PAR：3,Reg.：131yd,Hdcp：17
5,緩やかにドッグレッグした打ち上げのロングホール,緩やかにドッグレッグした打ち上げのロングホール,緩やかにドッグレッグした打ち上げのロングホール,距離を抑えたストレートなミドルホール,距離を抑えたストレートなミドルホール,距離を抑えたストレートなミドルホール,やや打ち下ろしのショートホール,やや打ち下ろしのショートホール,やや打ち下ろしのショートホール
6,難易度12位/18ホール中 平均スコア6.31 平均パット数2.04 パーオン率32.5% フェアウェイ率48.8% OB率33.5% バンカー率41.5%,難易度12位/18ホール中 平均スコア6.31 平均パット数2.04 パーオン率32.5% フェアウェイ率48.8% OB率33.5% バンカー率41.5%,難易度12位/18ホール中 平均スコア6.31 平均パット数2.04 パーオン率32.5% フェアウェイ率48.8% OB率33.5% バンカー率41.5%,難易度14位/18ホール中 平均スコア5.11 平均パット数1.92 パーオン率24.5% フェアウェイ率46.3% OB率23.5% バンカー率27.8%,難易度14位/18ホール中 平均スコア5.11 平均パット数1.92 パーオン率24.5% フェアウェイ率46.3% OB率23.5% バンカー率27.8%,難易度14位/18ホール中 平均スコア5.11 平均パット数1.92 パーオン率24.5% フェアウェイ率46.3% OB率23.5% バンカー率27.8%,難易度18位/18ホール中 平均スコア3.83 平均パット数2.05 パーオン率44.3% フェアウェイ率- OB率3.7% バンカー率47.3%,難易度18位/18ホール中 平均スコア3.83 平均パット数2.05 パーオン率44.3% フェアウェイ率- OB率3.7% バンカー率47.3%,難易度18位/18ホール中 平均スコア3.83 平均パット数2.05 パーオン率44.3% フェアウェイ率- OB率3.7% バンカー率47.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：383yd,Hdcp：1,PAR：4,Reg.：389yd,Hdcp：5,PAR：4,Reg.：373yd,Hdcp：7
9,谷越えのストレートなドラコンホール,谷越えのストレートなドラコンホール,谷越えのストレートなドラコンホール,コースは緩やかに打ち下ろすミドルホール,コースは緩やかに打ち下ろすミドルホール,コースは緩やかに打ち下ろすミドルホール,グリーンまで緩やかに打上げていく距離のあるミドル,グリーンまで緩やかに打上げていく距離のあるミドル,グリーンまで緩やかに打上げていく距離のあるミドル
10,難易度13位/18ホール中 平均スコア5.27 平均パット数2.03 パーオン率23.3% フェアウェイ率55.0% OB率29.5% バンカー率13.8%,難易度13位/18ホール中 平均スコア5.27 平均パット数2.03 パーオン率23.3% フェアウェイ率55.0% OB率29.5% バンカー率13.8%,難易度13位/18ホール中 平均スコア5.27 平均パット数2.03 パーオン率23.3% フェアウェイ率55.0% OB率29.5% バンカー率13.8%,難易度8位/18ホール中 平均スコア5.44 平均パット数2.04 パーオン率17.8% フェアウェイ率45.8% OB率30.0% バンカー率34.3%,難易度8位/18ホール中 平均スコア5.44 平均パット数2.04 パーオン率17.8% フェアウェイ率45.8% OB率30.0% バンカー率34.3%,難易度8位/18ホール中 平均スコア5.44 平均パット数2.04 パーオン率17.8% フェアウェイ率45.8% OB率30.0% バンカー率34.3%,難易度5位/18ホール中 平均スコア5.53 平均パット数2.01 パーオン率13.8% フェアウェイ率49.3% OB率34.0% バンカー率33.0%,難易度5位/18ホール中 平均スコア5.53 平均パット数2.01 パーオン率13.8% フェアウェイ率49.3% OB率34.0% バンカー率33.0%,難易度5位/18ホール中 平均スコア5.53 平均パット数2.01 パーオン率13.8% フェアウェイ率49.3% OB率34.0% バンカー率33.0%
