,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：380yd,Hdcp：9,PAR：5,Reg.：510yd,Hdcp：6,PAR：4,Reg.：335yd,Hdcp：15
1,S字の長いミドルホール,S字の長いミドルホール,S字の長いミドルホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
2,難易度2位/18ホール中 平均スコア5.72 平均パット数2.07 パーオン率11.5% フェアウェイ率52.5% OB率48.8% バンカー率21.0%,難易度2位/18ホール中 平均スコア5.72 平均パット数2.07 パーオン率11.5% フェアウェイ率52.5% OB率48.8% バンカー率21.0%,難易度2位/18ホール中 平均スコア5.72 平均パット数2.07 パーオン率11.5% フェアウェイ率52.5% OB率48.8% バンカー率21.0%,難易度3位/18ホール中 平均スコア6.48 平均パット数2.15 パーオン率25.8% フェアウェイ率51.3% OB率36.0% バンカー率33.8%,難易度3位/18ホール中 平均スコア6.48 平均パット数2.15 パーオン率25.8% フェアウェイ率51.3% OB率36.0% バンカー率33.8%,難易度3位/18ホール中 平均スコア6.48 平均パット数2.15 パーオン率25.8% フェアウェイ率51.3% OB率36.0% バンカー率33.8%,難易度15位/18ホール中 平均スコア4.97 平均パット数1.98 パーオン率38.3% フェアウェイ率66.0% OB率10.0% バンカー率22.8%,難易度15位/18ホール中 平均スコア4.97 平均パット数1.98 パーオン率38.3% フェアウェイ率66.0% OB率10.0% バンカー率22.8%,難易度15位/18ホール中 平均スコア4.97 平均パット数1.98 パーオン率38.3% フェアウェイ率66.0% OB率10.0% バンカー率22.8%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：407yd,Hdcp：1,PAR：3,Reg.：149yd,Hdcp：13,PAR：4,Reg.：360yd,Hdcp：7
5,左ドッグレッグの長いミドルホール,左ドッグレッグの長いミドルホール,左ドッグレッグの長いミドルホール,ショートホール,ショートホール,ショートホール,やや左ドッグレッグのミドルホール,やや左ドッグレッグのミドルホール,やや左ドッグレッグのミドルホール
6,難易度1位/18ホール中 平均スコア5.72 平均パット数2.15 パーオン率10.3% フェアウェイ率49.5% OB率20.8% バンカー率23.8%,難易度1位/18ホール中 平均スコア5.72 平均パット数2.15 パーオン率10.3% フェアウェイ率49.5% OB率20.8% バンカー率23.8%,難易度1位/18ホール中 平均スコア5.72 平均パット数2.15 パーオン率10.3% フェアウェイ率49.5% OB率20.8% バンカー率23.8%,難易度14位/18ホール中 平均スコア4.08 平均パット数2 パーオン率24.0% フェアウェイ率- OB率22.5% バンカー率30.3%,難易度14位/18ホール中 平均スコア4.08 平均パット数2 パーオン率24.0% フェアウェイ率- OB率22.5% バンカー率30.3%,難易度14位/18ホール中 平均スコア4.08 平均パット数2 パーオン率24.0% フェアウェイ率- OB率22.5% バンカー率30.3%,難易度6位/18ホール中 平均スコア5.32 平均パット数2.03 パーオン率21.0% フェアウェイ率65.8% OB率24.0% バンカー率18.3%,難易度6位/18ホール中 平均スコア5.32 平均パット数2.03 パーオン率21.0% フェアウェイ率65.8% OB率24.0% バンカー率18.3%,難易度6位/18ホール中 平均スコア5.32 平均パット数2.03 パーオン率21.0% フェアウェイ率65.8% OB率24.0% バンカー率18.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：158yd,Hdcp：17,PAR：4,Reg.：340yd,Hdcp：11,PAR：5,Reg.：506yd,Hdcp：5
9,池越えのショートホール,池越えのショートホール,池越えのショートホール,やや左ドッグレッグのミドルホール,やや左ドッグレッグのミドルホール,やや左ドッグレッグのミドルホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール
10,難易度16位/18ホール中 平均スコア4.03 平均パット数2.03 パーオン率35.8% フェアウェイ率- OB率10.3% バンカー率12.3%,難易度16位/18ホール中 平均スコア4.03 平均パット数2.03 パーオン率35.8% フェアウェイ率- OB率10.3% バンカー率12.3%,難易度16位/18ホール中 平均スコア4.03 平均パット数2.03 パーオン率35.8% フェアウェイ率- OB率10.3% バンカー率12.3%,難易度5位/18ホール中 平均スコア5.37 平均パット数2.09 パーオン率23.5% フェアウェイ率60.0% OB率19.0% バンカー率23.8%,難易度5位/18ホール中 平均スコア5.37 平均パット数2.09 パーオン率23.5% フェアウェイ率60.0% OB率19.0% バンカー率23.8%,難易度5位/18ホール中 平均スコア5.37 平均パット数2.09 パーオン率23.5% フェアウェイ率60.0% OB率19.0% バンカー率23.8%,難易度8位/18ホール中 平均スコア6.23 平均パット数2.07 パーオン率35.0% フェアウェイ率55.5% OB率12.3% バンカー率31.3%,難易度8位/18ホール中 平均スコア6.23 平均パット数2.07 パーオン率35.0% フェアウェイ率55.5% OB率12.3% バンカー率31.3%,難易度8位/18ホール中 平均スコア6.23 平均パット数2.07 パーオン率35.0% フェアウェイ率55.5% OB率12.3% バンカー率31.3%
