,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：375yd,Hdcp：7,PAR：5,Reg.：479yd,Hdcp：11,PAR：4,Reg.：403yd,Hdcp：3
1,左側に宍道湖を望む打ち下ろしのミドルホール,左側に宍道湖を望む打ち下ろしのミドルホール,左側に宍道湖を望む打ち下ろしのミドルホール,左右がＯＢとなるロングホール,左右がＯＢとなるロングホール,左右がＯＢとなるロングホール,ティーショットは正面バンカーの右が狙い目,ティーショットは正面バンカーの右が狙い目,ティーショットは正面バンカーの右が狙い目
2,難易度10位/18ホール中 平均スコア5.41 平均パット数2.05 パーオン率19.8% フェアウェイ率33.5% OB率21.5% バンカー率37.0%,難易度10位/18ホール中 平均スコア5.41 平均パット数2.05 パーオン率19.8% フェアウェイ率33.5% OB率21.5% バンカー率37.0%,難易度10位/18ホール中 平均スコア5.41 平均パット数2.05 パーオン率19.8% フェアウェイ率33.5% OB率21.5% バンカー率37.0%,難易度1位/18ホール中 平均スコア6.7 平均パット数2.05 パーオン率21.8% フェアウェイ率45.5% OB率56.5% バンカー率18.0%,難易度1位/18ホール中 平均スコア6.7 平均パット数2.05 パーオン率21.8% フェアウェイ率45.5% OB率56.5% バンカー率18.0%,難易度1位/18ホール中 平均スコア6.7 平均パット数2.05 パーオン率21.8% フェアウェイ率45.5% OB率56.5% バンカー率18.0%,難易度2位/18ホール中 平均スコア5.57 平均パット数2.07 パーオン率16.3% フェアウェイ率44.8% OB率47.0% バンカー率16.3%,難易度2位/18ホール中 平均スコア5.57 平均パット数2.07 パーオン率16.3% フェアウェイ率44.8% OB率47.0% バンカー率16.3%,難易度2位/18ホール中 平均スコア5.57 平均パット数2.07 パーオン率16.3% フェアウェイ率44.8% OB率47.0% バンカー率16.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：350yd,Hdcp：15,PAR：3,Reg.：142yd,Hdcp：17,PAR：5,Reg.：463yd,Hdcp：5
5,ティショットは右のOB注意　第2打からは打ち下ろし,ティショットは右のOB注意　第2打からは打ち下ろし,ティショットは右のOB注意　第2打からは打ち下ろし,豪快な打ち下ろしのショートホール,豪快な打ち下ろしのショートホール,豪快な打ち下ろしのショートホール,短めのロングホール　右側は全てＯＢとなる,短めのロングホール　右側は全てＯＢとなる,短めのロングホール　右側は全てＯＢとなる
6,難易度12位/18ホール中 平均スコア5.33 平均パット数2.02 パーオン率23.8% フェアウェイ率45.8% OB率45.3% バンカー率18.5%,難易度12位/18ホール中 平均スコア5.33 平均パット数2.02 パーオン率23.8% フェアウェイ率45.8% OB率45.3% バンカー率18.5%,難易度12位/18ホール中 平均スコア5.33 平均パット数2.02 パーオン率23.8% フェアウェイ率45.8% OB率45.3% バンカー率18.5%,難易度18位/18ホール中 平均スコア3.86 平均パット数2.16 パーオン率48.0% フェアウェイ率- OB率23.5% バンカー率17.5%,難易度18位/18ホール中 平均スコア3.86 平均パット数2.16 パーオン率48.0% フェアウェイ率- OB率23.5% バンカー率17.5%,難易度18位/18ホール中 平均スコア3.86 平均パット数2.16 パーオン率48.0% フェアウェイ率- OB率23.5% バンカー率17.5%,難易度13位/18ホール中 平均スコア6.23 平均パット数1.93 パーオン率29.3% フェアウェイ率37.3% OB率36.8% バンカー率35.3%,難易度13位/18ホール中 平均スコア6.23 平均パット数1.93 パーオン率29.3% フェアウェイ率37.3% OB率36.8% バンカー率35.3%,難易度13位/18ホール中 平均スコア6.23 平均パット数1.93 パーオン率29.3% フェアウェイ率37.3% OB率36.8% バンカー率35.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：171yd,Hdcp：9,PAR：4,Reg.：358yd,Hdcp：13,PAR：4,Reg.：401yd,Hdcp：1
9,フラットなショートホール,フラットなショートホール,フラットなショートホール,距離は短いがやや狭いミドルホール,距離は短いがやや狭いミドルホール,距離は短いがやや狭いミドルホール,左ドックレックで距離のあるミドルホール,左ドックレックで距離のあるミドルホール,左ドックレックで距離のあるミドルホール
10,難易度16位/18ホール中 平均スコア3.92 平均パット数1.9 パーオン率24.8% フェアウェイ率- OB率18.0% バンカー率31.3%,難易度16位/18ホール中 平均スコア3.92 平均パット数1.9 パーオン率24.8% フェアウェイ率- OB率18.0% バンカー率31.3%,難易度16位/18ホール中 平均スコア3.92 平均パット数1.9 パーオン率24.8% フェアウェイ率- OB率18.0% バンカー率31.3%,難易度11位/18ホール中 平均スコア5.4 平均パット数1.97 パーオン率21.8% フェアウェイ率49.0% OB率36.8% バンカー率22.5%,難易度11位/18ホール中 平均スコア5.4 平均パット数1.97 パーオン率21.8% フェアウェイ率49.0% OB率36.8% バンカー率22.5%,難易度11位/18ホール中 平均スコア5.4 平均パット数1.97 パーオン率21.8% フェアウェイ率49.0% OB率36.8% バンカー率22.5%,難易度5位/18ホール中 平均スコア5.54 平均パット数2.04 パーオン率15.3% フェアウェイ率49.8% OB率11.0% バンカー率28.0%,難易度5位/18ホール中 平均スコア5.54 平均パット数2.04 パーオン率15.3% フェアウェイ率49.8% OB率11.0% バンカー率28.0%,難易度5位/18ホール中 平均スコア5.54 平均パット数2.04 パーオン率15.3% フェアウェイ率49.8% OB率11.0% バンカー率28.0%
