,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：370yd,Hdcp：10,PAR：4,Reg.：355yd,Hdcp：8,PAR：4,Reg.：300yd,Hdcp：16
1,ティーショットは打ちおろし、ストレートなホール,ティーショットは打ちおろし、ストレートなホール,ティーショットは打ちおろし、ストレートなホール,ストレートな馬の背ホール,ストレートな馬の背ホール,ストレートな馬の背ホール,左にドッグレッグした谷越えのミドルホール,左にドッグレッグした谷越えのミドルホール,左にドッグレッグした谷越えのミドルホール
2,難易度7位/18ホール中 平均スコア5.42 平均パット数2.04 パーオン率19.5% フェアウェイ率43.3% OB率1.8% バンカー率29.0%,難易度7位/18ホール中 平均スコア5.42 平均パット数2.04 パーオン率19.5% フェアウェイ率43.3% OB率1.8% バンカー率29.0%,難易度7位/18ホール中 平均スコア5.42 平均パット数2.04 パーオン率19.5% フェアウェイ率43.3% OB率1.8% バンカー率29.0%,難易度11位/18ホール中 平均スコア5.29 平均パット数2 パーオン率21.0% フェアウェイ率44.3% OB率7.3% バンカー率39.3%,難易度11位/18ホール中 平均スコア5.29 平均パット数2 パーオン率21.0% フェアウェイ率44.3% OB率7.3% バンカー率39.3%,難易度11位/18ホール中 平均スコア5.29 平均パット数2 パーオン率21.0% フェアウェイ率44.3% OB率7.3% バンカー率39.3%,難易度13位/18ホール中 平均スコア5.16 平均パット数2.07 パーオン率35.3% フェアウェイ率54.0% OB率29.3% バンカー率22.5%,難易度13位/18ホール中 平均スコア5.16 平均パット数2.07 パーオン率35.3% フェアウェイ率54.0% OB率29.3% バンカー率22.5%,難易度13位/18ホール中 平均スコア5.16 平均パット数2.07 パーオン率35.3% フェアウェイ率54.0% OB率29.3% バンカー率22.5%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：4,Reg.：345yd,Hdcp：18,PAR：5,Reg.：555yd,Hdcp：4,PAR：3,Reg.：181yd,Hdcp：14
5,左にドッグレッグした谷越えのミドルホール,左にドッグレッグした谷越えのミドルホール,左にドッグレッグした谷越えのミドルホール,ロングホール　ティショットは打ちおろし,ロングホール　ティショットは打ちおろし,ロングホール　ティショットは打ちおろし,打ちおろしのショートホール,打ちおろしのショートホール,打ちおろしのショートホール
6,難易度15位/18ホール中 平均スコア5.1 平均パット数2.01 パーオン率35.5% フェアウェイ率62.3% OB率29.5% バンカー率25.0%,難易度15位/18ホール中 平均スコア5.1 平均パット数2.01 パーオン率35.5% フェアウェイ率62.3% OB率29.5% バンカー率25.0%,難易度15位/18ホール中 平均スコア5.1 平均パット数2.01 パーオン率35.5% フェアウェイ率62.3% OB率29.5% バンカー率25.0%,難易度2位/18ホール中 平均スコア6.48 平均パット数2.08 パーオン率23.3% フェアウェイ率45.5% OB率26.0% バンカー率26.5%,難易度2位/18ホール中 平均スコア6.48 平均パット数2.08 パーオン率23.3% フェアウェイ率45.5% OB率26.0% バンカー率26.5%,難易度2位/18ホール中 平均スコア6.48 平均パット数2.08 パーオン率23.3% フェアウェイ率45.5% OB率26.0% バンカー率26.5%,難易度18位/18ホール中 平均スコア4.09 平均パット数2.05 パーオン率25.8% フェアウェイ率- OB率11.8% バンカー率25.0%,難易度18位/18ホール中 平均スコア4.09 平均パット数2.05 パーオン率25.8% フェアウェイ率- OB率11.8% バンカー率25.0%,難易度18位/18ホール中 平均スコア4.09 平均パット数2.05 パーオン率25.8% フェアウェイ率- OB率11.8% バンカー率25.0%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：5,Reg.：556yd,Hdcp：2,PAR：3,Reg.：150yd,Hdcp：12,PAR：4,Reg.：398yd,Hdcp：6
9,長いロングホール,長いロングホール,長いロングホール,唐津きっての名ショートホール,唐津きっての名ショートホール,唐津きっての名ショートホール,谷越え、池越えのミドルホール,谷越え、池越えのミドルホール,谷越え、池越えのミドルホール
10,難易度1位/18ホール中 平均スコア6.66 平均パット数2.08 パーオン率14.0% フェアウェイ率49.5% OB率12.5% バンカー率3.3%,難易度1位/18ホール中 平均スコア6.66 平均パット数2.08 パーオン率14.0% フェアウェイ率49.5% OB率12.5% バンカー率3.3%,難易度1位/18ホール中 平均スコア6.66 平均パット数2.08 パーオン率14.0% フェアウェイ率49.5% OB率12.5% バンカー率3.3%,難易度14位/18ホール中 平均スコア4.29 平均パット数2.13 パーオン率23.3% フェアウェイ率- OB率16.3% バンカー率46.3%,難易度14位/18ホール中 平均スコア4.29 平均パット数2.13 パーオン率23.3% フェアウェイ率- OB率16.3% バンカー率46.3%,難易度14位/18ホール中 平均スコア4.29 平均パット数2.13 パーオン率23.3% フェアウェイ率- OB率16.3% バンカー率46.3%,難易度6位/18ホール中 平均スコア5.43 平均パット数2.1 パーオン率17.8% フェアウェイ率45.0% OB率20.8% バンカー率17.5%,難易度6位/18ホール中 平均スコア5.43 平均パット数2.1 パーオン率17.8% フェアウェイ率45.0% OB率20.8% バンカー率17.5%,難易度6位/18ホール中 平均スコア5.43 平均パット数2.1 パーオン率17.8% フェアウェイ率45.0% OB率20.8% バンカー率17.5%
