,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：409yd,Hdcp：3,PAR：4,Reg.：337yd,Hdcp：7,PAR：4,Reg.：398yd,Hdcp：5
1,ティーショットは左側の池に注意し右目狙いで,ティーショットは左側の池に注意し右目狙いで,ティーショットは左側の池に注意し右目狙いで,距離の短いミドルホール,距離の短いミドルホール,距離の短いミドルホール,右サイドはグリーンまでＯＢ　三段グリーン,右サイドはグリーンまでＯＢ　三段グリーン,右サイドはグリーンまでＯＢ　三段グリーン
2,難易度4位/9ホール中 平均スコア5.26 平均パット数2.04 パーオン率20.3% フェアウェイ率44.0% OB率16.7% バンカー率14.0%,難易度4位/9ホール中 平均スコア5.26 平均パット数2.04 パーオン率20.3% フェアウェイ率44.0% OB率16.7% バンカー率14.0%,難易度4位/9ホール中 平均スコア5.26 平均パット数2.04 パーオン率20.3% フェアウェイ率44.0% OB率16.7% バンカー率14.0%,難易度5位/9ホール中 平均スコア5.15 平均パット数2.1 パーオン率35.3% フェアウェイ率35.0% OB率40.3% バンカー率38.0%,難易度5位/9ホール中 平均スコア5.15 平均パット数2.1 パーオン率35.3% フェアウェイ率35.0% OB率40.3% バンカー率38.0%,難易度5位/9ホール中 平均スコア5.15 平均パット数2.1 パーオン率35.3% フェアウェイ率35.0% OB率40.3% バンカー率38.0%,難易度1位/9ホール中 平均スコア5.31 平均パット数2.14 パーオン率27.5% フェアウェイ率42.8% OB率29.0% バンカー率15.0%,難易度1位/9ホール中 平均スコア5.31 平均パット数2.14 パーオン率27.5% フェアウェイ率42.8% OB率29.0% バンカー率15.0%,難易度1位/9ホール中 平均スコア5.31 平均パット数2.14 パーオン率27.5% フェアウェイ率42.8% OB率29.0% バンカー率15.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：340yd,Hdcp：8,PAR：5,Reg.：521yd,Hdcp：1,PAR：4,Reg.：350yd,Hdcp：6
5,ストレートの短いミドルホール　両サイドはＯＢ,ストレートの短いミドルホール　両サイドはＯＢ,ストレートの短いミドルホール　両サイドはＯＢ,右ドッグレッグのロングホール,右ドッグレッグのロングホール,右ドッグレッグのロングホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール
6,難易度7位/9ホール中 平均スコア5.1 平均パット数1.96 パーオン率33.3% フェアウェイ率45.8% OB率34.0% バンカー率7.5%,難易度7位/9ホール中 平均スコア5.1 平均パット数1.96 パーオン率33.3% フェアウェイ率45.8% OB率34.0% バンカー率7.5%,難易度7位/9ホール中 平均スコア5.1 平均パット数1.96 パーオン率33.3% フェアウェイ率45.8% OB率34.0% バンカー率7.5%,難易度6位/9ホール中 平均スコア6.14 平均パット数2.08 パーオン率39.0% フェアウェイ率38.5% OB率19.3% バンカー率17.8%,難易度6位/9ホール中 平均スコア6.14 平均パット数2.08 パーオン率39.0% フェアウェイ率38.5% OB率19.3% バンカー率17.8%,難易度6位/9ホール中 平均スコア6.14 平均パット数2.08 パーオン率39.0% フェアウェイ率38.5% OB率19.3% バンカー率17.8%,難易度3位/9ホール中 平均スコア5.25 平均パット数2.05 パーオン率23.3% フェアウェイ率39.3% OB率26.3% バンカー率20.7%,難易度3位/9ホール中 平均スコア5.25 平均パット数2.05 パーオン率23.3% フェアウェイ率39.3% OB率26.3% バンカー率20.7%,難易度3位/9ホール中 平均スコア5.25 平均パット数2.05 パーオン率23.3% フェアウェイ率39.3% OB率26.3% バンカー率20.7%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：174yd,Hdcp：4,PAR：5,Reg.：514yd,Hdcp：2,PAR：3,Reg.：135yd,Hdcp：9
9,右サイドはＯＢ　やや打ち下ろしのショートホール,右サイドはＯＢ　やや打ち下ろしのショートホール,右サイドはＯＢ　やや打ち下ろしのショートホール,ティーショットはセンターから左狙い,ティーショットはセンターから左狙い,ティーショットはセンターから左狙い,池、クリークに惑わされることなく確実なショットで,池、クリークに惑わされることなく確実なショットで,池、クリークに惑わされることなく確実なショットで
10,難易度8位/9ホール中 平均スコア3.87 平均パット数1.93 パーオン率27.5% フェアウェイ率- OB率15.3% バンカー率15.0%,難易度8位/9ホール中 平均スコア3.87 平均パット数1.93 パーオン率27.5% フェアウェイ率- OB率15.3% バンカー率15.0%,難易度8位/9ホール中 平均スコア3.87 平均パット数1.93 パーオン率27.5% フェアウェイ率- OB率15.3% バンカー率15.0%,難易度2位/9ホール中 平均スコア6.36 平均パット数2.03 パーオン率30.5% フェアウェイ率42.8% OB率47.0% バンカー率16.7%,難易度2位/9ホール中 平均スコア6.36 平均パット数2.03 パーオン率30.5% フェアウェイ率42.8% OB率47.0% バンカー率16.7%,難易度2位/9ホール中 平均スコア6.36 平均パット数2.03 パーオン率30.5% フェアウェイ率42.8% OB率47.0% バンカー率16.7%,難易度9位/9ホール中 平均スコア3.78 平均パット数2.1 パーオン率47.5% フェアウェイ率- OB率25.3% バンカー率14.0%,難易度9位/9ホール中 平均スコア3.78 平均パット数2.1 パーオン率47.5% フェアウェイ率- OB率25.3% バンカー率14.0%,難易度9位/9ホール中 平均スコア3.78 平均パット数2.1 パーオン率47.5% フェアウェイ率- OB率25.3% バンカー率14.0%
