,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：342yd,Hdcp：,PAR：4,Reg.：393yd,Hdcp：,PAR：3,Reg.：173yd,Hdcp：
1,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,長いショートホール,長いショートホール,長いショートホール
2,難易度3位/9ホール中 平均スコア5.53 平均パット数2 パーオン率15.5% フェアウェイ率40.3% OB率21.0% バンカー率8.5%,難易度3位/9ホール中 平均スコア5.53 平均パット数2 パーオン率15.5% フェアウェイ率40.3% OB率21.0% バンカー率8.5%,難易度3位/9ホール中 平均スコア5.53 平均パット数2 パーオン率15.5% フェアウェイ率40.3% OB率21.0% バンカー率8.5%,難易度4位/9ホール中 平均スコア5.42 平均パット数2.07 パーオン率20.3% フェアウェイ率45.0% OB率19.0% バンカー率12.3%,難易度4位/9ホール中 平均スコア5.42 平均パット数2.07 パーオン率20.3% フェアウェイ率45.0% OB率19.0% バンカー率12.3%,難易度4位/9ホール中 平均スコア5.42 平均パット数2.07 パーオン率20.3% フェアウェイ率45.0% OB率19.0% バンカー率12.3%,難易度8位/9ホール中 平均スコア3.98 平均パット数1.94 パーオン率24.0% フェアウェイ率- OB率2.0% バンカー率21.5%,難易度8位/9ホール中 平均スコア3.98 平均パット数1.94 パーオン率24.0% フェアウェイ率- OB率2.0% バンカー率21.5%,難易度8位/9ホール中 平均スコア3.98 平均パット数1.94 パーオン率24.0% フェアウェイ率- OB率2.0% バンカー率21.5%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：4,Reg.：356yd,Hdcp：,PAR：4,Reg.：351yd,Hdcp：,PAR：5,Reg.：549yd,Hdcp：
5,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,Ｓ字のミドルホール,Ｓ字のミドルホール,Ｓ字のミドルホール,真っ直ぐなロングホール,真っ直ぐなロングホール,真っ直ぐなロングホール
6,難易度2位/9ホール中 平均スコア5.51 平均パット数1.99 パーオン率13.3% フェアウェイ率50.8% OB率12.3% バンカー率23.3%,難易度2位/9ホール中 平均スコア5.51 平均パット数1.99 パーオン率13.3% フェアウェイ率50.8% OB率12.3% バンカー率23.3%,難易度2位/9ホール中 平均スコア5.51 平均パット数1.99 パーオン率13.3% フェアウェイ率50.8% OB率12.3% バンカー率23.3%,難易度5位/9ホール中 平均スコア5.37 平均パット数2.04 パーオン率19.5% フェアウェイ率57.3% OB率13.5% バンカー率11.3%,難易度5位/9ホール中 平均スコア5.37 平均パット数2.04 パーオン率19.5% フェアウェイ率57.3% OB率13.5% バンカー率11.3%,難易度5位/9ホール中 平均スコア5.37 平均パット数2.04 パーオン率19.5% フェアウェイ率57.3% OB率13.5% バンカー率11.3%,難易度1位/9ホール中 平均スコア6.62 平均パット数1.99 パーオン率16.5% フェアウェイ率37.8% OB率40.0% バンカー率16.5%,難易度1位/9ホール中 平均スコア6.62 平均パット数1.99 パーオン率16.5% フェアウェイ率37.8% OB率40.0% バンカー率16.5%,難易度1位/9ホール中 平均スコア6.62 平均パット数1.99 パーオン率16.5% フェアウェイ率37.8% OB率40.0% バンカー率16.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：150yd,Hdcp：,PAR：5,Reg.：479yd,Hdcp：,PAR：4,Reg.：329yd,Hdcp：
9,長いショートホール,長いショートホール,長いショートホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール,真っ直ぐなミドルホール
10,難易度9位/9ホール中 平均スコア3.88 平均パット数2.08 パーオン率40.8% フェアウェイ率- OB率4.0% バンカー率8.0%,難易度9位/9ホール中 平均スコア3.88 平均パット数2.08 パーオン率40.8% フェアウェイ率- OB率4.0% バンカー率8.0%,難易度9位/9ホール中 平均スコア3.88 平均パット数2.08 パーオン率40.8% フェアウェイ率- OB率4.0% バンカー率8.0%,難易度7位/9ホール中 平均スコア6.2 平均パット数1.96 パーオン率30.5% フェアウェイ率39.5% OB率9.5% バンカー率28.8%,難易度7位/9ホール中 平均スコア6.2 平均パット数1.96 パーオン率30.5% フェアウェイ率39.5% OB率9.5% バンカー率28.8%,難易度7位/9ホール中 平均スコア6.2 平均パット数1.96 パーオン率30.5% フェアウェイ率39.5% OB率9.5% バンカー率28.8%,難易度6位/9ホール中 平均スコア5.28 平均パット数2 パーオン率21.3% フェアウェイ率56.8% OB率11.8% バンカー率13.8%,難易度6位/9ホール中 平均スコア5.28 平均パット数2 パーオン率21.3% フェアウェイ率56.8% OB率11.8% バンカー率13.8%,難易度6位/9ホール中 平均スコア5.28 平均パット数2 パーオン率21.3% フェアウェイ率56.8% OB率11.8% バンカー率13.8%
