,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：354yd,Hdcp：5,PAR：3,Reg.：164yd,Hdcp：8,PAR：5,Reg.：470yd,Hdcp：2
1,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,右ドッグレッグのミドルホール,グリーンを四方でガードされたホール,グリーンを四方でガードされたホール,グリーンを四方でガードされたホール,Ｓ字の短いロングホール,Ｓ字の短いロングホール,Ｓ字の短いロングホール
2,難易度3位/9ホール中 平均スコア5.47 平均パット数2.14 パーオン率21.3% フェアウェイ率38.0% OB率14.0% バンカー率41.3%,難易度3位/9ホール中 平均スコア5.47 平均パット数2.14 パーオン率21.3% フェアウェイ率38.0% OB率14.0% バンカー率41.3%,難易度3位/9ホール中 平均スコア5.47 平均パット数2.14 パーオン率21.3% フェアウェイ率38.0% OB率14.0% バンカー率41.3%,難易度7位/9ホール中 平均スコア4.16 平均パット数2.11 パーオン率24.3% フェアウェイ率- OB率2.7% バンカー率39.5%,難易度7位/9ホール中 平均スコア4.16 平均パット数2.11 パーオン率24.3% フェアウェイ率- OB率2.7% バンカー率39.5%,難易度7位/9ホール中 平均スコア4.16 平均パット数2.11 パーオン率24.3% フェアウェイ率- OB率2.7% バンカー率39.5%,難易度8位/9ホール中 平均スコア5.92 平均パット数1.99 パーオン率39.0% フェアウェイ率40.5% OB率8.0% バンカー率15.3%,難易度8位/9ホール中 平均スコア5.92 平均パット数1.99 パーオン率39.0% フェアウェイ率40.5% OB率8.0% バンカー率15.3%,難易度8位/9ホール中 平均スコア5.92 平均パット数1.99 パーオン率39.0% フェアウェイ率40.5% OB率8.0% バンカー率15.3%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：5,Reg.：487yd,Hdcp：1,PAR：4,Reg.：306yd,Hdcp：7,PAR：4,Reg.：369yd,Hdcp：4
5,緩やかに左ドッグレッグしたロングホール,緩やかに左ドッグレッグしたロングホール,緩やかに左ドッグレッグしたロングホール,真っ直ぐな短いミドルホール,真っ直ぐな短いミドルホール,真っ直ぐな短いミドルホール,長いミドルホール,長いミドルホール,長いミドルホール
6,難易度5位/9ホール中 平均スコア6.19 平均パット数2.04 パーオン率33.0% フェアウェイ率41.5% OB率24.5% バンカー率12.3%,難易度5位/9ホール中 平均スコア6.19 平均パット数2.04 パーオン率33.0% フェアウェイ率41.5% OB率24.5% バンカー率12.3%,難易度5位/9ホール中 平均スコア6.19 平均パット数2.04 パーオン率33.0% フェアウェイ率41.5% OB率24.5% バンカー率12.3%,難易度6位/9ホール中 平均スコア5.14 平均パット数1.97 パーオン率29.0% フェアウェイ率41.5% OB率11.5% バンカー率39.5%,難易度6位/9ホール中 平均スコア5.14 平均パット数1.97 パーオン率29.0% フェアウェイ率41.5% OB率11.5% バンカー率39.5%,難易度6位/9ホール中 平均スコア5.14 平均パット数1.97 パーオン率29.0% フェアウェイ率41.5% OB率11.5% バンカー率39.5%,難易度1位/9ホール中 平均スコア5.64 平均パット数2.07 パーオン率12.8% フェアウェイ率38.0% OB率34.8% バンカー率20.3%,難易度1位/9ホール中 平均スコア5.64 平均パット数2.07 パーオン率12.8% フェアウェイ率38.0% OB率34.8% バンカー率20.3%,難易度1位/9ホール中 平均スコア5.64 平均パット数2.07 パーオン率12.8% フェアウェイ率38.0% OB率34.8% バンカー率20.3%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：3,Reg.：131yd,Hdcp：9,PAR：4,Reg.：375yd,Hdcp：3,PAR：4,Reg.：404yd,Hdcp：6
9,グリーン前の木に注意！,グリーン前の木に注意！,グリーン前の木に注意！,ほぼ真っ直ぐなミドルホール,ほぼ真っ直ぐなミドルホール,ほぼ真っ直ぐなミドルホール,右ドッグレッグの長いミドルホール,右ドッグレッグの長いミドルホール,右ドッグレッグの長いミドルホール
10,難易度9位/9ホール中 平均スコア3.94 平均パット数2.02 パーオン率34.5% フェアウェイ率- OB率12.0% バンカー率31.0%,難易度9位/9ホール中 平均スコア3.94 平均パット数2.02 パーオン率34.5% フェアウェイ率- OB率12.0% バンカー率31.0%,難易度9位/9ホール中 平均スコア3.94 平均パット数2.02 パーオン率34.5% フェアウェイ率- OB率12.0% バンカー率31.0%,難易度4位/9ホール中 平均スコア5.38 平均パット数2.08 パーオン率17.8% フェアウェイ率50.3% OB率24.3% バンカー率6.5%,難易度4位/9ホール中 平均スコア5.38 平均パット数2.08 パーオン率17.8% フェアウェイ率50.3% OB率24.3% バンカー率6.5%,難易度4位/9ホール中 平均スコア5.38 平均パット数2.08 パーオン率17.8% フェアウェイ率50.3% OB率24.3% バンカー率6.5%,難易度2位/9ホール中 平均スコア5.5 平均パット数2.05 パーオン率11.3% フェアウェイ率47.5% OB率6.5% バンカー率40.0%,難易度2位/9ホール中 平均スコア5.5 平均パット数2.05 パーオン率11.3% フェアウェイ率47.5% OB率6.5% バンカー率40.0%,難易度2位/9ホール中 平均スコア5.5 平均パット数2.05 パーオン率11.3% フェアウェイ率47.5% OB率6.5% バンカー率40.0%
