,HOLE：1,HOLE：1.1,HOLE：1.2,HOLE：2,HOLE：2.1,HOLE：2.2,HOLE：3,HOLE：3.1,HOLE：3.2
0,PAR：4,Reg.：365yd,Hdcp：,PAR：4,Reg.：391yd,Hdcp：,PAR：4,Reg.：370yd,Hdcp：
1,狭く感じるホールだが距離はなく、一打目が勝負,狭く感じるホールだが距離はなく、一打目が勝負,狭く感じるホールだが距離はなく、一打目が勝負,打ち上げの長いミドルホール,打ち上げの長いミドルホール,打ち上げの長いミドルホール,幅の広いフェアウェイ思い切り飛ばすこと,幅の広いフェアウェイ思い切り飛ばすこと,幅の広いフェアウェイ思い切り飛ばすこと
2,難易度5位/9ホール中 平均スコア5.45 平均パット数1.97 パーオン率18.8% フェアウェイ率49.8% OB率52.5% バンカー率2.7%,難易度5位/9ホール中 平均スコア5.45 平均パット数1.97 パーオン率18.8% フェアウェイ率49.8% OB率52.5% バンカー率2.7%,難易度5位/9ホール中 平均スコア5.45 平均パット数1.97 パーオン率18.8% フェアウェイ率49.8% OB率52.5% バンカー率2.7%,難易度1位/9ホール中 平均スコア5.97 平均パット数2.14 パーオン率4.5% フェアウェイ率43.0% OB率44.3% バンカー率13.5%,難易度1位/9ホール中 平均スコア5.97 平均パット数2.14 パーオン率4.5% フェアウェイ率43.0% OB率44.3% バンカー率13.5%,難易度1位/9ホール中 平均スコア5.97 平均パット数2.14 パーオン率4.5% フェアウェイ率43.0% OB率44.3% バンカー率13.5%,難易度4位/9ホール中 平均スコア5.45 平均パット数1.94 パーオン率13.0% フェアウェイ率57.5% OB率20.0% バンカー率9.0%,難易度4位/9ホール中 平均スコア5.45 平均パット数1.94 パーオン率13.0% フェアウェイ率57.5% OB率20.0% バンカー率9.0%,難易度4位/9ホール中 平均スコア5.45 平均パット数1.94 パーオン率13.0% フェアウェイ率57.5% OB率20.0% バンカー率9.0%
3,HOLE：4,HOLE：4,HOLE：4,HOLE：5,HOLE：5,HOLE：5,HOLE：6,HOLE：6,HOLE：6
4,PAR：3,Reg.：141yd,Hdcp：,PAR：5,Reg.：610yd,Hdcp：,PAR：4,Reg.：371yd,Hdcp：
5,短いショートホール　右側がＯＢ,短いショートホール　右側がＯＢ,短いショートホール　右側がＯＢ,ロングで一番長い　フラットでフェアウェイも広い,ロングで一番長い　フラットでフェアウェイも広い,ロングで一番長い　フラットでフェアウェイも広い,庭園風の池を配した、技に一工夫したいホール,庭園風の池を配した、技に一工夫したいホール,庭園風の池を配した、技に一工夫したいホール
6,難易度9位/9ホール中 平均スコア3.92 平均パット数1.94 パーオン率25.3% フェアウェイ率- OB率7.8% バンカー率15.0%,難易度9位/9ホール中 平均スコア3.92 平均パット数1.94 パーオン率25.3% フェアウェイ率- OB率7.8% バンカー率15.0%,難易度9位/9ホール中 平均スコア3.92 平均パット数1.94 パーオン率25.3% フェアウェイ率- OB率7.8% バンカー率15.0%,難易度2位/9ホール中 平均スコア6.93 平均パット数1.98 パーオン率5.3% フェアウェイ率65.0% OB率37.5% バンカー率7.3%,難易度2位/9ホール中 平均スコア6.93 平均パット数1.98 パーオン率5.3% フェアウェイ率65.0% OB率37.5% バンカー率7.3%,難易度2位/9ホール中 平均スコア6.93 平均パット数1.98 パーオン率5.3% フェアウェイ率65.0% OB率37.5% バンカー率7.3%,難易度6位/9ホール中 平均スコア5.17 平均パット数1.9 パーオン率17.5% フェアウェイ率64.3% OB率4.8% バンカー率7.5%,難易度6位/9ホール中 平均スコア5.17 平均パット数1.9 パーオン率17.5% フェアウェイ率64.3% OB率4.8% バンカー率7.5%,難易度6位/9ホール中 平均スコア5.17 平均パット数1.9 パーオン率17.5% フェアウェイ率64.3% OB率4.8% バンカー率7.5%
7,HOLE：7,HOLE：7,HOLE：7,HOLE：8,HOLE：8,HOLE：8,HOLE：9,HOLE：9,HOLE：9
8,PAR：4,Reg.：336yd,Hdcp：,PAR：3,Reg.：173yd,Hdcp：,PAR：5,Reg.：550yd,Hdcp：
9,左側OBでグリーンのガードバンカーがよく効いている,左側OBでグリーンのガードバンカーがよく効いている,左側OBでグリーンのガードバンカーがよく効いている,谷越えのショートホール,谷越えのショートホール,谷越えのショートホール,一見平坦風だが力むと意外な陥し穴が。,一見平坦風だが力むと意外な陥し穴が。,一見平坦風だが力むと意外な陥し穴が。
10,難易度7位/9ホール中 平均スコア5.12 平均パット数1.92 パーオン率22.8% フェアウェイ率63.0% OB率15.7% バンカー率15.8%,難易度7位/9ホール中 平均スコア5.12 平均パット数1.92 パーオン率22.8% フェアウェイ率63.0% OB率15.7% バンカー率15.8%,難易度7位/9ホール中 平均スコア5.12 平均パット数1.92 パーオン率22.8% フェアウェイ率63.0% OB率15.7% バンカー率15.8%,難易度8位/9ホール中 平均スコア4.1 平均パット数1.97 パーオン率25.3% フェアウェイ率- OB率29.0% バンカー率3.8%,難易度8位/9ホール中 平均スコア4.1 平均パット数1.97 パーオン率25.3% フェアウェイ率- OB率29.0% バンカー率3.8%,難易度8位/9ホール中 平均スコア4.1 平均パット数1.97 パーオン率25.3% フェアウェイ率- OB率29.0% バンカー率3.8%,難易度3位/9ホール中 平均スコア6.52 平均パット数1.98 パーオン率16.3% フェアウェイ率50.8% OB率12.0% バンカー率17.5%,難易度3位/9ホール中 平均スコア6.52 平均パット数1.98 パーオン率16.3% フェアウェイ率50.8% OB率12.0% バンカー率17.5%,難易度3位/9ホール中 平均スコア6.52 平均パット数1.98 パーオン率16.3% フェアウェイ率50.8% OB率12.0% バンカー率17.5%
