,HOLE：10,HOLE：10.1,HOLE：10.2,HOLE：11,HOLE：11.1,HOLE：11.2,HOLE：12,HOLE：12.1,HOLE：12.2
0,PAR：4,Reg.：365yd,Hdcp：16,PAR：4,Reg.：387yd,Hdcp：10,PAR：5,Reg.：437yd,Hdcp：4
1,セカンド地点から望むグリーンが美しいミドルホール,セカンド地点から望むグリーンが美しいミドルホール,セカンド地点から望むグリーンが美しいミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,左ドッグレッグのミドルホール,ティショットが池越えで上りのロングホール,ティショットが池越えで上りのロングホール,ティショットが池越えで上りのロングホール
2,難易度2位/18ホール中 平均スコア5.6 平均パット数1.9 パーオン率12.5% フェアウェイ率53.5% OB率20.0% バンカー率24.5%,難易度2位/18ホール中 平均スコア5.6 平均パット数1.9 パーオン率12.5% フェアウェイ率53.5% OB率20.0% バンカー率24.5%,難易度2位/18ホール中 平均スコア5.6 平均パット数1.9 パーオン率12.5% フェアウェイ率53.5% OB率20.0% バンカー率24.5%,難易度1位/18ホール中 平均スコア5.81 平均パット数2.05 パーオン率8.8% フェアウェイ率53.8% OB率29.5% バンカー率16.3%,難易度1位/18ホール中 平均スコア5.81 平均パット数2.05 パーオン率8.8% フェアウェイ率53.8% OB率29.5% バンカー率16.3%,難易度1位/18ホール中 平均スコア5.81 平均パット数2.05 パーオン率8.8% フェアウェイ率53.8% OB率29.5% バンカー率16.3%,難易度12位/18ホール中 平均スコア6.16 平均パット数2.08 パーオン率37.5% フェアウェイ率44.3% OB率18.3% バンカー率7.5%,難易度12位/18ホール中 平均スコア6.16 平均パット数2.08 パーオン率37.5% フェアウェイ率44.3% OB率18.3% バンカー率7.5%,難易度12位/18ホール中 平均スコア6.16 平均パット数2.08 パーオン率37.5% フェアウェイ率44.3% OB率18.3% バンカー率7.5%
3,HOLE：13,HOLE：13,HOLE：13,HOLE：14,HOLE：14,HOLE：14,HOLE：15,HOLE：15,HOLE：15
4,PAR：3,Reg.：168yd,Hdcp：14,PAR：5,Reg.：487yd,Hdcp：2,PAR：4,Reg.：370yd,Hdcp：8
5,三方を山に囲まれたショートホール　風の計算が難有,三方を山に囲まれたショートホール　風の計算が難有,三方を山に囲まれたショートホール　風の計算が難有,フェアウェイの真っすぐなロングホール,フェアウェイの真っすぐなロングホール,フェアウェイの真っすぐなロングホール,打ち下ろしのやや右ドッグレッグのミドルホール,打ち下ろしのやや右ドッグレッグのミドルホール,打ち下ろしのやや右ドッグレッグのミドルホール
6,難易度15位/18ホール中 平均スコア4.01 平均パット数1.99 パーオン率26.5% フェアウェイ率- OB率2.5% バンカー率33.3%,難易度15位/18ホール中 平均スコア4.01 平均パット数1.99 パーオン率26.5% フェアウェイ率- OB率2.5% バンカー率33.3%,難易度15位/18ホール中 平均スコア4.01 平均パット数1.99 パーオン率26.5% フェアウェイ率- OB率2.5% バンカー率33.3%,難易度5位/18ホール中 平均スコア6.51 平均パット数1.98 パーオン率21.8% フェアウェイ率44.5% OB率27.0% バンカー率11.5%,難易度5位/18ホール中 平均スコア6.51 平均パット数1.98 パーオン率21.8% フェアウェイ率44.5% OB率27.0% バンカー率11.5%,難易度5位/18ホール中 平均スコア6.51 平均パット数1.98 パーオン率21.8% フェアウェイ率44.5% OB率27.0% バンカー率11.5%,難易度11位/18ホール中 平均スコア5.31 平均パット数1.97 パーオン率17.8% フェアウェイ率54.8% OB率12.0% バンカー率19.8%,難易度11位/18ホール中 平均スコア5.31 平均パット数1.97 パーオン率17.8% フェアウェイ率54.8% OB率12.0% バンカー率19.8%,難易度11位/18ホール中 平均スコア5.31 平均パット数1.97 パーオン率17.8% フェアウェイ率54.8% OB率12.0% バンカー率19.8%
7,HOLE：16,HOLE：16,HOLE：16,HOLE：17,HOLE：17,HOLE：17,HOLE：18,HOLE：18,HOLE：18
8,PAR：4,Reg.：355yd,Hdcp：12,PAR：3,Reg.：146yd,Hdcp：18,PAR：4,Reg.：383yd,Hdcp：6
9,やや左ドッグレッグのミドルホール,やや左ドッグレッグのミドルホール,やや左ドッグレッグのミドルホール,森と池に囲まれた打ち上げのショートホール,森と池に囲まれた打ち上げのショートホール,森と池に囲まれた打ち上げのショートホール,クラブハウスへ打ち下ろす右ドッグレッグのホール,クラブハウスへ打ち下ろす右ドッグレッグのホール,クラブハウスへ打ち下ろす右ドッグレッグのホール
